Trial_ID,audit_source,audit_type,candidate_id,Original_Trial_ID,outcome_variable,outcome_role,arm,statistic,paper_value,paper_precision,cleaned_value,absolute_diff,tolerance,status,paper_source,notes
63,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_peak_vo2_post,primary,HIIT,mean,2.1,0.1,2.1625000000000005,0.0625000000000004,0.105,pass,Trial63 abstract/results,Peak VO2 change after HIIT.
64,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_pain_vas_5m,primary,Exercise minus control,mean_difference_change_exercise_vs_control,-0.74,0.01,-0.736904761904762,0.003095238095238,0.037,pass,Trial64 abstract/results,Exercise-minus-control low-back-pain VAS change difference.
65,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_time_to_exhaustion_min,primary,Active tDCS,mean,12.3,0.1,12.320425925925926,0.0204259259259256,0.6150000000000001,pass,Trial65 results table,Time to exhaustion in minutes during active tDCS.
66,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_foam_eo_mtv_post,primary,Ashtanga yoga therapy,paired_t_baseline_minus_post,-3.66,0.01,-3.661636331702818,0.0016363317028185,0.183,pass,Trial66 results text,Paired t statistic for baseline minus post foam eyes-open mean total velocity in the yoga arm.
67,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_beta2_microglobulin_clearance_mean,primary,High cut-off filter,mean,19.6,0.1,19.586316539816984,0.0136834601830173,0.98,pass,Trial67 abstract/results,Mean beta2-microglobulin clearance in the high cut-off filter arm.
68,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_clinician_adhd_inattentive_8w,primary,BCI attention training,mean,3.46,0.01,3.4615384615384617,0.0015384615384617,0.173,pass,Trial68 results table,Clinician-rated inattentive symptom improvement from week 1 to week 8.
69,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_peak_evas_without_conditioning,primary,Placebo,group_curve_peak_without_cs_60_90,53.0,0.1,53.31666666666667,0.31666666666667,2.6500000000000004,pass,Trial69 results/Figure 1,Peak of the placebo 60-90 minute group-mean eVAS curve without conditioning stimulus.
70,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_grand_index_delta,primary,Lumosity cognitive training,mean,5.24,0.01,5.238792595962504,0.0012074040374958,0.262,pass,Trial70 results text,Grand Index change in the Lumosity cognitive training arm.
71,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_preterm_or_low_birth_weight,primary,Intervention,sum,27.0,1.0,27.0,0.0,1.35,pass,Trial71 article results table,Composite preterm birth or low birth weight event count in intervention arm.
72,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_active_bleeding_controlled_20min,primary,Sublingual misoprostol,sum,440.0,1.0,440.0,0.0,22.0,pass,Trial72 Lancet results,Active bleeding controlled within 20 minutes in Study A misoprostol arm.
73,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_call_service_satisfaction_likert,primary,AI-assisted reassurance call,mean,4.2,0.01,4.2,0.0,0.21,pass,Trial73 article abstract/results,Likert satisfaction with the reassurance-call service in the AI-assisted arm.
74,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_sara_post,primary,Core stability exercise,mean,-1.64,0.01,-1.6363636363636362,0.0036363636363636,0.082,pass,Trial74 article results table,SARA total score change after intervention in the exercise arm.
75,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_nrs_3m,primary,Reduced two-branch RFA,mean,-4.12,0.01,-4.125,0.0049999999999998,0.206,pass,Trial75 article results table,Three-month NRS pain change in reduced-branch RFA arm.
76,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_total_score_after_training,primary,Time-segmented-target teaching,mean,82.3,0.1,82.28358208955224,0.0164179104477568,4.115,pass,Trial76 article results table,Post-training spinal puncture total performance score.
77,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_trunk_impairment_t2,primary,Core stability exercise,mean,8.75,0.01,8.75,0.0,0.4375,pass,Trial77 article results table,T2 Trunk Impairment Scale change in CORE arm.
78,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_disease_progression_28d,primary,Regional thermotherapy,sum,14.0,1.0,14.0,0.0,0.7000000000000001,pass,Trial78 article results table,Any COVID-19 disease progression by 28 days.
79,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_knowledge_post,primary,Webtoon education,mean,21.0,0.1,21.0,0.0,1.05,pass,Trial79 article results table,Immediate posteducation knowledge score in webtoon education arm.
80,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_delta_bmi_6m,primary,Digital peer support,mean,-0.38,0.01,-0.375,0.005,0.019,pass,Trial80 article results table,Six-month BMI change in digital peer-support arm.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YP_nausea_present_24h,primary,Aprepitant,percent,10.9,0.1,10.945273631840797,0.0452736318407964,0.545,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour nausea/PONV event percent among nonmissing outcomes.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YP_nausea_present_24h,primary,Aprepitant,sum,22.0,1.0,22.0,0.0,1.1,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour nausea/PONV event count after combining aprepitant dose arms.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YP_nausea_present_24h,primary,Placebo,percent,33.7,0.1,33.66834170854271,0.0316582914572904,1.6850000000000005,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour nausea/PONV event percent among nonmissing outcomes.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YP_nausea_present_24h,primary,Placebo,sum,67.0,1.0,67.0,0.0,3.35,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour nausea/PONV event count.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YS_rescue_medication_24h,secondary,Aprepitant,event_count,5.0,1.0,5.0,0.0,0.25,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour rescue-medication event count.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YS_rescue_medication_24h,secondary,Placebo,event_count,11.0,1.0,11.0,0.0,0.55,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour rescue-medication event count.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YS_vomiting_episodes_24h,secondary,Aprepitant,event_count,1.0,1.0,1.0,0.0,0.05,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour vomiting event count.
81,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,85,YS_vomiting_episodes_24h,secondary,Placebo,event_count,6.0,1.0,6.0,0.0,0.3,pass,Aprepitant Obesity Surgery 2024 abstract/results,24-hour vomiting event count.
82,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,86,YP_postoperative_atrial_fibrillation,primary,Overall,percent,35.2,0.1,36.36363636363637,1.163636363636364,1.7600000000000002,pass,Tocovid RCM 2022 Table 2,Overall postoperative atrial fibrillation percent.
82,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,86,YP_postoperative_atrial_fibrillation,primary,Overall,sum,88.0,1.0,88.0,0.0,4.4,pass,Tocovid RCM 2022 Table 2,Overall postoperative atrial fibrillation count.
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_pal_t3_t1,primary,Control,mean,0.01,0.01,0.0089285714285713,0.0010714285714286,0.0005,fail,Evolife Int J Behav Med 2019 Table 3,Change in daily PAL from baseline to 12 weeks; paper rounded near zero.
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_pal_t3_t1,primary,Control,sd,0.16,0.01,0.1565682737294638,0.0034317262705361,0.008,pass,Evolife Int J Behav Med 2019 Table 3,Change in daily PAL from baseline to 12 weeks.
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_pal_t3_t1,primary,Intervention,mean,0.06,0.01,0.0575862068965517,0.0024137931034482,0.003,pass,Evolife Int J Behav Med 2019 Table 3,Change in daily PAL from baseline to 12 weeks.
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_pal_t3_t1,primary,Intervention,sd,0.15,0.01,0.1450530733513425,0.0049469266486574,0.0075,pass,Evolife Int J Behav Med 2019 Table 3,Change in daily PAL from baseline to 12 weeks.
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_total_energy_intake_t3_t1,primary,Control,mean,-124.0,1.0,-124.2307692307692,0.2307692307691979,6.2,pass,Evolife Int J Behav Med 2019 Table 3,"Change in total energy intake, kcal/day, from baseline to 12 weeks."
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_total_energy_intake_t3_t1,primary,Control,sd,535.0,1.0,535.4716282076806,0.4716282076806237,26.75,pass,Evolife Int J Behav Med 2019 Table 3,"Change in total energy intake, kcal/day, from baseline to 12 weeks."
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_total_energy_intake_t3_t1,primary,Intervention,mean,-431.0,1.0,-430.8965517241381,0.1034482758619219,21.55,pass,Evolife Int J Behav Med 2019 Table 3,"Change in total energy intake, kcal/day, from baseline to 12 weeks."
83,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,89,YP_delta_total_energy_intake_t3_t1,primary,Intervention,sd,694.0,1.0,694.480861858471,0.4808618584710302,34.7,pass,Evolife Int J Behav Med 2019 Table 3,"Change in total energy intake, kcal/day, from baseline to 12 weeks."
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,X_phq_0w,primary,BPT,mean,13.66,0.01,13.658227848101266,0.0017721518987343,0.683,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 pre-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,X_phq_0w,primary,CBT,mean,13.81,0.01,13.805194805194803,0.0048051948051952,0.6905000000000001,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 pre-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_madrs_post_pre,primary,BPT,mean,-8.06,0.01,-8.458333333333332,0.3983333333333316,0.403,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_madrs_post_pre,primary,BPT,sd,10.15,0.01,10.47591133552872,0.3259113355287208,0.5075000000000001,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_madrs_post_pre,primary,CBT,mean,-5.99,0.01,-5.823529411764706,0.1664705882352946,0.2995,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_madrs_post_pre,primary,CBT,sd,9.17,0.01,9.569761419491488,0.3997614194914867,0.4585,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_phq_post_pre,primary,BPT,mean,-4.63,0.01,-4.805555555555555,0.1755555555555554,0.2315,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_phq_post_pre,primary,BPT,sd,6.13,0.01,6.213658034192435,0.0836580341924353,0.3065,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_phq_post_pre,primary,CBT,mean,-3.46,0.01,-3.11764705882353,0.3423529411764701,0.173,fail,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_delta_phq_post_pre,primary,CBT,sd,5.67,0.01,5.875650263828426,0.2056502638284261,0.2835,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-pre ITT change.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_madrs_post,primary,BPT,mean,15.4,0.01,15.166666666666668,0.2333333333333325,0.77,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_madrs_post,primary,CBT,mean,18.05,0.01,17.985294117647058,0.0647058823529427,0.9025,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS post-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_phq_post,primary,BPT,mean,9.03,0.01,8.930555555555555,0.099444444444444,0.4515,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,YP_phq_post,primary,CBT,mean,10.35,0.01,10.308823529411764,0.0411764705882351,0.5175,pass,Bouldering psychotherapy BJC 2022 Table 3,PHQ-9 post-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,X_madrs_0w,primary_baseline,BPT,mean,23.46,0.01,23.455696202531648,0.0043037974683528,1.173,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS pre-test ITT mean.
84,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,91,X_madrs_0w,primary_baseline,CBT,mean,24.04,0.01,24.03896103896104,0.001038961038958,1.202,pass,Bouldering psychotherapy BJC 2022 Table 3,MADRS pre-test ITT mean.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,YP_bpi_average_pain_post,primary,Control,mean,3.8,0.1,3.7999999999999994,4.440892098500626e-16,0.19,pass,VRNT Pain 2024 Table 2,BPI-SF average pain after treatment.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,YP_bpi_average_pain_post,primary,Control,sd,1.8,0.1,1.8080280742403807,0.0080280742403806,0.09,pass,VRNT Pain 2024 Table 2,BPI-SF average pain after treatment.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,YP_bpi_average_pain_post,primary,VRNT,mean,2.5,0.1,2.48,0.02,0.125,pass,VRNT Pain 2024 Table 2,BPI-SF average pain after treatment.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,YP_bpi_average_pain_post,primary,VRNT,sd,1.6,0.1,1.6530848904918385,0.0530848904918384,0.08,pass,VRNT Pain 2024 Table 2,BPI-SF average pain after treatment.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,X_bpi_average_pain_pre,primary_baseline,Control,mean,4.3,0.1,4.283611111111111,0.0163888888888887,0.215,pass,VRNT Pain 2024 Table 2,BPI-SF average pain at baseline.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,X_bpi_average_pain_pre,primary_baseline,Control,sd,1.4,0.1,1.4384672879734193,0.0384672879734193,0.0699999999999999,pass,VRNT Pain 2024 Table 2,BPI-SF average pain at baseline.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,X_bpi_average_pain_pre,primary_baseline,VRNT,mean,4.0,0.1,3.969086021505377,0.030913978494623,0.2,pass,VRNT Pain 2024 Table 2,BPI-SF average pain at baseline.
85,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,92,X_bpi_average_pain_pre,primary_baseline,VRNT,sd,1.2,0.1,1.2437793241441422,0.0437793241441422,0.06,pass,VRNT Pain 2024 Table 2,BPI-SF average pain at baseline.
86,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,93,YP_colonized_lbp_by_mg_first5w,primary,Active mITT,percent,66.1,0.1,66.19718309859155,0.0971830985915573,3.3049999999999997,pass,VIBRANT medRxiv 2025 primary results,Active-arm mITT percent with at least one LBP strain detected in first five weeks.
86,outcome_reproducibility_audit_trials81_94.csv,strict_publication_reproducibility,,93,YP_colonized_lbp_by_mg_first5w,primary,Active mITT,sum,47.0,1.0,47.0,0.0,2.35,pass,VIBRANT medRxiv 2025 primary results,Active-arm mITT participants with at least one LBP strain detected in first five weeks.
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_hr_bpm,primary,Fentanyl,mean,18.47,,18.46875,0.0012499999999988,0.9235,pass,BMC Anesthesiology 2016 Table 2,The Oxycodone source sheet has missing HR delta values; Fentanyl reproduces exactly and Oxycodone SD remains within tolerance.
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_hr_bpm,primary,Fentanyl,sd,13.74,,13.737127405496343,0.0028725945036569,0.687,pass,BMC Anesthesiology 2016 Table 2,The Oxycodone source sheet has missing HR delta values; Fentanyl reproduces exactly and Oxycodone SD remains within tolerance.
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_hr_bpm,primary,Oxycodone,mean,18.71,,17.666666666666668,1.043333333333333,0.9355,fail,BMC Anesthesiology 2016 Table 2,The Oxycodone source sheet has missing HR delta values; Fentanyl reproduces exactly and Oxycodone SD remains within tolerance.
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_hr_bpm,primary,Oxycodone,sd,16.84,,16.373513795853,0.4664862041469995,0.8420000000000001,pass,BMC Anesthesiology 2016 Table 2,The Oxycodone source sheet has missing HR delta values; Fentanyl reproduces exactly and Oxycodone SD remains within tolerance.
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_mbp_mmHg,primary,Fentanyl,mean,12.63,,12.625,0.0050000000000007,0.6315000000000001,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_mbp_mmHg,primary,Fentanyl,sd,16.76,,16.759686655012185,0.0003133449878163,0.8380000000000001,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_mbp_mmHg,primary,Oxycodone,mean,5.51,,5.709677419354839,0.1996774193548391,0.2755,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_delta_mbp_mmHg,primary,Oxycodone,sd,18.29,,18.55656855561232,0.26656855561232,0.9145,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_postoperative_pain_vas,primary,Fentanyl,median,5.0,,5.0,0.0,0.25,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_postoperative_pain_vas,primary,Oxycodone,median,3.0,,3.0,0.0,0.15,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_rescue_analgesic,secondary,Fentanyl,event_count,17.0,,17.0,0.0,0.8500000000000001,pass,BMC Anesthesiology 2016 Table 2,
87,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_rescue_analgesic,secondary,Oxycodone,event_count,9.0,,9.0,0.0,0.45,pass,BMC Anesthesiology 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_death_1y,primary,Control,event_count,7.0,,7.0,0.0,0.35,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_death_1y,primary,Nutrition education,event_count,5.0,,5.0,0.0,0.25,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_ami_1y,secondary,Control,event_count,6.0,,6.0,0.0,0.3,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_ami_1y,secondary,Nutrition education,event_count,5.0,,5.0,0.0,0.25,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_cabg_1y,secondary,Control,event_count,4.0,,4.0,0.0,0.2,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_cabg_1y,secondary,Nutrition education,event_count,4.0,,4.0,0.0,0.2,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_composite_event_1y,secondary,Control,event_count,13.0,,13.0,0.0,0.65,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_composite_event_1y,secondary,Nutrition education,event_count,11.0,,11.0,0.0,0.55,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_repeat_pci_1y,secondary,Control,event_count,6.0,,6.0,0.0,0.3,pass,BMC Nutrition 2016 Table 2,
88,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_repeat_pci_1y,secondary,Nutrition education,event_count,4.0,,4.0,0.0,0.2,pass,BMC Nutrition 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Acupuncture alone,mean,21.8,,21.8,0.0,1.09,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Acupuncture alone,sd,3.5,,3.5169917215186572,0.0169917215186572,0.175,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Nimodipine + acupuncture,mean,20.5,,20.5,0.0,1.025,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Nimodipine + acupuncture,sd,3.9,,3.9288544686584457,0.0288544686584457,0.195,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Nimodipine alone,mean,21.1,,21.076923076923077,0.0230769230769247,1.0550000000000002,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,X_moca_enrollment,baseline_primary,Nimodipine alone,sd,4.3,,4.294332957114377,0.0056670428856229,0.215,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Acupuncture alone,mean,25.4,,25.35,0.0499999999999971,1.27,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Acupuncture alone,sd,4.1,,4.148215557042848,0.0482155570428481,0.205,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Nimodipine + acupuncture,mean,24.5,,24.5,0.0,1.225,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Nimodipine + acupuncture,sd,3.3,,3.343574012862162,0.043574012862162,0.165,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Nimodipine alone,mean,23.5,,23.46153846153846,0.0384615384615401,1.175,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_moca_3m,primary,Nimodipine alone,sd,4.6,,4.570190332591562,0.029809667408438,0.2299999999999999,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Acupuncture alone,mean,26.1,,26.075,0.0250000000000021,1.3050000000000002,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Acupuncture alone,sd,3.6,,3.5546105848962433,0.0453894151037568,0.18,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Nimodipine + acupuncture,mean,26.0,,26.025,0.0249999999999985,1.3,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Nimodipine + acupuncture,sd,2.8,,2.8146822018543936,0.0146822018543937,0.1399999999999999,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Nimodipine alone,mean,24.2,,24.17948717948718,0.0205128205128204,1.21,pass,BMC Complement Altern Med 2016 Table 2,
89,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_moca_followup_6m,secondary,Nimodipine alone,sd,4.6,,4.581839408106029,0.0181605918939702,0.2299999999999999,pass,BMC Complement Altern Med 2016 Table 2,
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_dppr_percent,primary,Control,mean,87.5,,86.51700680272108,0.9829931972789154,4.375,pass,BMC Health Services Research 2016 Table 6,DPPR is participant-level in the source file.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_dppr_percent,primary,Control,sd,20.75,,15.116150186434954,5.633849813565046,1.0375,fail,BMC Health Services Research 2016 Table 6,DPPR is participant-level in the source file.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_dppr_percent,primary,Intervention,mean,88.0,,87.95890410958904,0.0410958904109577,4.4,pass,BMC Health Services Research 2016 Table 6,DPPR is participant-level in the source file.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_dppr_percent,primary,Intervention,sd,13.31,,13.291364431310804,0.018635568689195,0.6655000000000001,pass,BMC Health Services Research 2016 Table 6,DPPR is participant-level in the source file.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_mpr_mean_percent,primary_supporting,Control,medication_row_weighted_mean,87.5,,87.45501707779887,0.0449829222011288,4.375,pass,BMC Health Services Research 2016 Table 5,Weighted from compact participant-level MPR sum/count components.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_mpr_mean_percent,primary_supporting,Control,medication_row_weighted_sd,20.75,,20.750336267321828,0.0003362673218276,1.0375,pass,BMC Health Services Research 2016 Table 5,Weighted from compact participant-level MPR sum/count/sumsq components.
