district	village	villno	strno	group	hhid	crop	g01	g02	g03	g04	g05	g05u	g06	g07	g07u	g08	g08u
1	18	118.0	1.0	1.0	11870	8	7	0									
1	18	118.0	1.0	1.0	11870	9	8	1	3	0	8.0	15	1	7.0	15	25000.0	2
1	18	118.0	1.0	1.0	11870	10	20	0									
1	18	118.0	1.0	1.0	11870	11	24	0									
1	18	118.0	1.0	1.0	11871	1	1	1	3	0	2.0	13	0				
1	18	118.0	1.0	1.0	11871	2	2	1	3	0	2.0	15	0				
1	18	118.0	1.0	1.0	11871	3	3	0									
1	18	118.0	1.0	1.0	11871	4	12	0									
1	18	118.0	1.0	1.0	11871	5	4	1	3	0	3.0	15	1	1.0	15	8000.0	2
1	18	118.0	1.0	1.0	11871	6	5	0									
1	18	118.0	1.0	1.0	11871	7	6	0									
1	18	118.0	1.0	1.0	11871	8	7	0									
1	18	118.0	1.0	1.0	11871	9	8	1	3	0	3.0	15	1	2.0	15	42500.0	2
1	18	118.0	1.0	1.0	11871	10	20	0									
1	18	118.0	1.0	1.0	11871	11	24	0									
1	18	118.0	1.0	1.0	11872	1	1	1	3	0	12.0	15	1	12.0	15	20000.0	2
1	18	118.0	1.0	1.0	11872	2	2	0									
1	18	118.0	1.0	1.0	11872	3	3	0									
1	18	118.0	1.0	1.0	11872	4	12	0									
1	18	118.0	1.0	1.0	11872	5	4	0									
1	18	118.0	1.0	1.0	11872	6	5	0									
1	18	118.0	1.0	1.0	11872	7	6	0									
1	18	118.0	1.0	1.0	11872	8	7	0									
1	18	118.0	1.0	1.0	11872	9	8	1	3	0	3.0	15	1	2.0	15	35000.0	2
1	18	118.0	1.0	1.0	11872	10	20	0									
1	18	118.0	1.0	1.0	11872	11	24	0									
2	1	201.0	2.0	3.0	20150	1	1	1	1	0	4.0	11	0				
2	1	201.0	2.0	3.0	20150	2	2	0									
2	1	201.0	2.0	3.0	20150	3	3	1	3	0	1.0	15	0				
2	1	201.0	2.0	3.0	20150	4	12	1	1	1	0.0		0				
2	1	201.0	2.0	3.0	20150	5	4	0									
2	1	201.0	2.0	3.0	20150	6	5	0									
2	1	201.0	2.0	3.0	20150	7	6	1	2	0	1.0	22	0				
2	1	201.0	2.0	3.0	20150	8	7	0									
2	1	201.0	2.0	3.0	20150	9	8	1	3	1	0.0		0				
2	1	201.0	2.0	3.0	20150	10	20	0									
2	1	201.0	2.0	3.0	20150	11	24	1	3	1	1.0	22	0				
2	1	201.0	2.0	3.0	20151	1	1	1	3	0	7.0	15	0				
2	1	201.0	2.0	3.0	20151	2	2	0									
2	1	201.0	2.0	3.0	20151	3	3	0									
2	1	201.0	2.0	3.0	20151	4	12	0									
2	1	201.0	2.0	3.0	20151	5	4	1	3	0	1.0	23	1	1.0	24	500.0	1
2	1	201.0	2.0	3.0	20151	6	5	0									
2	1	201.0	2.0	3.0	20151	7	6	0									
2	1	201.0	2.0	3.0	20151	8	7	0									
2	1	201.0	2.0	3.0	20151	9	8	1	3	1	0.0		0				
2	1	201.0	2.0	3.0	20151	10	20	0									
2	1	201.0	2.0	3.0	20151	11	24	1	3	1	0.0		0				
2	1	201.0	2.0	3.0	20153	1	1	1	2	0	30.0	15	0				
2	1	201.0	2.0	3.0	20153	2	2	0									
2	1	201.0	2.0	3.0	20153	3	3	0									
2	1	201.0	2.0	3.0	20153	4	12	0									
2	1	201.0	2.0	3.0	20153	5	4	0									
2	1	201.0	2.0	3.0	20153	6	5	0									
2	1	201.0	2.0	3.0	20153	7	6	1	2	0	1.0	22	0				
2	1	201.0	2.0	3.0	20153	8	7	0									
2	1	201.0	2.0	3.0	20153	9	8	1	2	1	0.0		0				
2	1	201.0	2.0	3.0	20153	10	20	1	1	0	30.0	15	1	23.0	15	5000.0	1
2	1	201.0	2.0	3.0	20153	11	24	0									
2	2	202.0	2.0	3.0	20250	1	1	1	3	0	45.0	13	1	15.0	13	2800.0	1
2	2	202.0	2.0	3.0	20250	2	2	1	3	0	10.0	13	0				
2	2	202.0	2.0	3.0	20250	3	3	1	3	0	4.0	13	0				
2	2	202.0	2.0	3.0	20250	4	12	0									
2	2	202.0	2.0	3.0	20250	5	4	0									
2	2	202.0	2.0	3.0	20250	6	5	0									
2	2	202.0	2.0	3.0	20250	7	6	1	3	0	3.0	15	0				
2	2	202.0	2.0	3.0	20250	8	7	0									
2	2	202.0	2.0	3.0	20250	9	8	1	3	1	0.0		0				
2	2	202.0	2.0	3.0	20250	10	20	1	3	0	40.0	15	0				
2	2	202.0	2.0	3.0	20250	11	24	1	3	0	3.0	15	0				
2	2	202.0	2.0	3.0	20251	1	1	1	1	0	20.0	15	0				
2	2	202.0	2.0	3.0	20251	2	2	1	4	0	3.0	15	0				
2	2	202.0	2.0	3.0	20251	3	3	1	1	0	10.0	15	0				
2	2	202.0	2.0	3.0	20251	4	12	1	1	1	0.0		0				
2	2	202.0	2.0	3.0	20251	5	4	1	1	0	2.0	15	0				
2	2	202.0	2.0	3.0	20251	6	5	1	1	0	3.0	15	0				
2	2	202.0	2.0	3.0	20251	7	6	1	1	0	2.0	15	0				
2	2	202.0	2.0	3.0	20251	8	7	0									
2	2	202.0	2.0	3.0	20251	9	8	1	1	1	0.0		0				
2	2	202.0	2.0	3.0	20251	10	20	1	1	0	14.0	15	0				
2	2	202.0	2.0	3.0	20251	11	24	0									
2	3	203.0	2.0	2.0	20350	1	1	1	3	0	5.0	15	0				
2	3	203.0	2.0	2.0	20350	2	2	1	3	0	2.0	21	0				
2	3	203.0	2.0	2.0	20350	3	3	1	2	0	3.0	21	0				
2	3	203.0	2.0	2.0	20350	4	12	1	1	1	0.0		0				
2	3	203.0	2.0	2.0	20350	5	4	0									
2	3	203.0	2.0	2.0	20350	6	5	0									
2	3	203.0	2.0	2.0	20350	7	6	0									
2	3	203.0	2.0	2.0	20350	8	7	0									
2	3	203.0	2.0	2.0	20350	9	8	0									
2	3	203.0	2.0	2.0	20350	10	20	0									
2	3	203.0	2.0	2.0	20350	11	24	0									
2	3	203.0	2.0	2.0	20351	1	1	1	3	0	13.0	15	1	70.0	1	40.0	1
2	3	203.0	2.0	2.0	20351	2	2	0									
2	3	203.0	2.0	2.0	20351	3	3	1	3	0	3.0	22	0				
2	3	203.0	2.0	2.0	20351	4	12	0									
2	3	203.0	2.0	2.0	20351	5	4	0									
2	3	203.0	2.0	2.0	20351	6	5	1	3	0	120.0	1	1	1.0	22	1000.0	1
2	3	203.0	2.0	2.0	20351	7	6	0									
2	3	203.0	2.0	2.0	20351	8	7	0									
2	3	203.0	2.0	2.0	20351	9	8	0									
2	3	203.0	2.0	2.0	20351	10	20	1	3	0	160.0	1	0				
2	3	203.0	2.0	2.0	20351	11	24	1	3	0	45.0	1	0				
2	3	203.0	2.0	2.0	20352	1	1	1	2	0	4.0	15	0				
2	3	203.0	2.0	2.0	20352	2	2	0									
2	3	203.0	2.0	2.0	20352	3	3	1	2	0	1.0	15	0				
2	3	203.0	2.0	2.0	20352	4	12	0									
2	3	203.0	2.0	2.0	20352	5	4	0									
2	3	203.0	2.0	2.0	20352	6	5	1	2	0	2.0	15	1	1.0	15	7500.0	1
2	3	203.0	2.0	2.0	20352	7	6	1	2	0	1.0	22	0				
2	3	203.0	2.0	2.0	20352	8	7	0									
2	3	203.0	2.0	2.0	20352	9	8	0									
2	3	203.0	2.0	2.0	20352	10	20	0									
2	3	203.0	2.0	2.0	20352	11	24	1	2	1	0.0		0				
2	3	203.0	2.0	2.0	20360	1	1	1	1	0	26.0	15	1	2.0	15	4800.0	1
2	3	203.0	2.0	2.0	20360	2	2	1	2	0	2.0	22	0				
2	3	203.0	2.0	2.0	20360	3	3	1	2	0	2.0	22	0				
2	3	203.0	2.0	2.0	20360	4	12	0									
2	3	203.0	2.0	2.0	20360	5	4	1	1	0	3.0	13	1	2.0	13	14000.0	1
2	3	203.0	2.0	2.0	20360	6	5	0									
2	3	203.0	2.0	2.0	20360	7	6	0									
2	3	203.0	2.0	2.0	20360	8	7	0									
2	3	203.0	2.0	2.0	20360	9	8	0									
2	3	203.0	2.0	2.0	20360	10	20	1	1	0	1.5	22	0			3000.0	1
2	3	203.0	2.0	2.0	20360	11	24	1	1	0	2.0	13	1	2.0	13	3000.0	1
2	3	203.0	2.0	2.0	20361	1	1	1	3	0	3.0	15	0				
2	3	203.0	2.0	2.0	20361	2	2	0									
2	3	203.0	2.0	2.0	20361	3	3	1	3	0	1.0	22	0				
2	3	203.0	2.0	2.0	20361	4	12	1	3	1	0.0		0				
2	3	203.0	2.0	2.0	20361	5	4	0									
2	3	203.0	2.0	2.0	20361	6	5	1	1	0	3.0	22	1	1.5	22	2000.0	1
2	3	203.0	2.0	2.0	20361	7	6	0									
2	3	203.0	2.0	2.0	20361	8	7	0									
2	3	203.0	2.0	2.0	20361	9	8	1	3	1	0.0		0				
2	3	203.0	2.0	2.0	20361	10	20	0									
2	3	203.0	2.0	2.0	20361	11	24	0									
2	3	203.0	2.0	2.0	20362	1	1	1	1	0	55.0	15	1	250.0	1	50.0	1
2	3	203.0	2.0	2.0	20362	2	2	0									
2	3	203.0	2.0	2.0	20362	3	3	1	2	0	11.0	15	0				
2	3	203.0	2.0	2.0	20362	4	12	1	1	1	1.0	15	0				
2	3	203.0	2.0	2.0	20362	5	4	0									
2	3	203.0	2.0	2.0	20362	6	5	0									
2	3	203.0	2.0	2.0	20362	7	6	0									
2	3	203.0	2.0	2.0	20362	8	7	0									
2	3	203.0	2.0	2.0	20362	9	8	1	2	1	0.0		0				
2	3	203.0	2.0	2.0	20362	10	20	1	1	0	15.0	15	1	700.0	1	120.0	1
2	3	203.0	2.0	2.0	20362	11	24	1	1	0	4.0	15	1	100.0	1	45.0	1
2	3	203.0	2.0	2.0	20363	1	1	1	1	0	9.0	15	1	2.0	22	600.0	1
2	3	203.0	2.0	2.0	20363	2	2	0									
2	3	203.0	2.0	2.0	20363	3	3	1	1	0	2.0	22	0				
2	3	203.0	2.0	2.0	20363	4	12	0									
2	3	203.0	2.0	2.0	20363	5	4	0									
2	3	203.0	2.0	2.0	20363	6	5	1	1	1	0.0		0				
2	3	203.0	2.0	2.0	20363	7	6	0									
2	3	203.0	2.0	2.0	20363	8	7	0									
2	3	203.0	2.0	2.0	20363	9	8	1	1	1	1.0	22	0				
2	3	203.0	2.0	2.0	20363	10	20	1	1	0	2.5	15	1	65.0	1	7800.0	1
2	3	203.0	2.0	2.0	20363	11	24	0									
2	3	203.0	2.0	2.0	20364	1	1	1	1	0	9.0	15	0				
2	3	203.0	2.0	2.0	20364	2	2	0									
2	3	203.0	2.0	2.0	20364	3	3	1	1	0	3.0	22	0				
2	3	203.0	2.0	2.0	20364	4	12	0									
2	3	203.0	2.0	2.0	20364	5	4	0									
2	3	203.0	2.0	2.0	20364	6	5	1	3	0	2.0	15	0				
2	3	203.0	2.0	2.0	20364	7	6	0									
2	3	203.0	2.0	2.0	20364	8	7	0									
2	3	203.0	2.0	2.0	20364	9	8	1	2	1	0.0		0				
2	3	203.0	2.0	2.0	20364	10	20	1	3	0	1.0	22	0				
2	3	203.0	2.0	2.0	20364	11	24	1	1	0	1.0	15	0				
2	3	203.0	2.0	2.0	20365	1	1	1	1	0	10.0	15	1	2.0	15	1800.0	1
2	3	203.0	2.0	2.0	20365	2	2	0									
2	3	203.0	2.0	2.0	20365	3	3	1	2	0	2.0	22	0				
2	3	203.0	2.0	2.0	20365	4	12	0									
2	3	203.0	2.0	2.0	20365	5	4	0									
2	3	203.0	2.0	2.0	20365	6	5	1	1	1	4.0	22	0				
2	3	203.0	2.0	2.0	20365	7	6	0									
2	3	203.0	2.0	2.0	20365	8	7	0									
2	3	203.0	2.0	2.0	20365	9	8	0									
2	3	203.0	2.0	2.0	20365	10	20	0									
2	3	203.0	2.0	2.0	20365	11	24	1	2	1	1.0	22	0				
2	3	203.0	2.0	2.0	20366	1	1	1	1	0	120.0	14	1	90.0	14	1800.0	1
2	3	203.0	2.0	2.0	20366	2	2	0									
2	3	203.0	2.0	2.0	20366	3	3	1	1	0	10.0	14	0				
2	3	203.0	2.0	2.0	20366	4	12	1	1	1	0.0		0				
2	3	203.0	2.0	2.0	20366	5	4	0									
2	3	203.0	2.0	2.0	20366	6	5	1	1	0	10.0	15	1	8.0	15	6000.0	1
2	3	203.0	2.0	2.0	20366	7	6	0									
2	3	203.0	2.0	2.0	20366	8	7	0									
2	3	203.0	2.0	2.0	20366	9	8	0									
2	3	203.0	2.0	2.0	20366	10	20	0									
2	3	203.0	2.0	2.0	20366	11	24	0									
2	3	203.0	2.0	2.0	20367	1	1	1	1	0	7.0	15	0				
2	3	203.0	2.0	2.0	20367	2	2	0									
2	3	203.0	2.0	2.0	20367	3	3	0									
2	3	203.0	2.0	2.0	20367	4	12	1	2	0	2.0	22	0				
2	3	203.0	2.0	2.0	20367	5	4	0									
2	3	203.0	2.0	2.0	20367	6	5	0									
2	3	203.0	2.0	2.0	20367	7	6	0									
2	3	203.0	2.0	2.0	20367	8	7	0									
2	3	203.0	2.0	2.0	20367	9	8	1	2	1	2.0	23	0				
2	3	203.0	2.0	2.0	20367	10	20	1	1	0	4.0	15	1	3.0	15	5000.0	1
2	3	203.0	2.0	2.0	20367	11	24	0									
2	3	203.0	2.0	2.0	20368	1	1	1	1	0	8.0	15	1	2.0	15	2250.0	1
2	3	203.0	2.0	2.0	20368	2	2	0									
2	3	203.0	2.0	2.0	20368	3	3	1	1	0	3.0	21	0				
2	3	203.0	2.0	2.0	20368	4	12	0									
2	3	203.0	2.0	2.0	20368	5	4	0									
2	3	203.0	2.0	2.0	20368	6	5	1	1	0	2.0	15	1	3.0	22	2000.0	1
2	3	203.0	2.0	2.0	20368	7	6	1	1	0	1.0	21	0				
2	3	203.0	2.0	2.0	20368	8	7	0									
2	3	203.0	2.0	2.0	20368	9	8	1	2	1	0.0		0				
2	3	203.0	2.0	2.0	20368	10	20	0									
2	3	203.0	2.0	2.0	20368	11	24	1	1	0	2.0	21	0				
2	3	203.0	2.0	2.0	20369	1	1	1	1	0	20.0	11	1	8.0	11	5000.0	1
2	3	203.0	2.0	2.0	20369	2	2	0									
2	3	203.0	2.0	2.0	20369	3	3	1	2	0	1.0	15	0				
2	3	203.0	2.0	2.0	20369	4	12	0									
2	3	203.0	2.0	2.0	20369	5	4	0									
2	3	203.0	2.0	2.0	20369	6	5	1	1	0	1.0	15	1	1.0	22	4200.0	1
2	3	203.0	2.0	2.0	20369	7	6	0									
2	3	203.0	2.0	2.0	20369	8	7	0									
2	3	203.0	2.0	2.0	20369	9	8	0									
2	3	203.0	2.0	2.0	20369	10	20	0									
2	3	203.0	2.0	2.0	20369	11	24	0									
2	4	204.0	2.0	2.0	20450	1	1	1	2	0	26.0	15	1	150.0	1	4500.0	1
2	4	204.0	2.0	2.0	20450	2	2	1	2	0	1.0	15	0				
2	4	204.0	2.0	2.0	20450	3	3	1	2	0	4.0	15	0				
2	4	204.0	2.0	2.0	20450	4	12	1	2	1	3.0	15	0				
2	4	204.0	2.0	2.0	20450	5	4	1	2	0	1.0	22	0				
2	4	204.0	2.0	2.0	20450	6	5	1	2	0	2.0	14	1	60.0	1	9000.0	1
2	4	204.0	2.0	2.0	20450	7	6	1	2	0	2.0	15	0				
2	4	204.0	2.0	2.0	20450	8	7	0									
2	4	204.0	2.0	2.0	20450	9	8	1	2	1	2.0	22	0				
2	4	204.0	2.0	2.0	20450	10	20	1	2	0	9.0	15	1	100.0	1	7500.0	1
2	4	204.0	2.0	2.0	20450	11	24	1	2	0	3.0	15	1	50.0	1	1500.0	1
2	4	204.0	2.0	2.0	20451	1	1	1	3	0	10.0	15	1	1.0	15	1000.0	1
2	4	204.0	2.0	2.0	20451	2	2	1	2	0	1.0	22	0				
2	4	204.0	2.0	2.0	20451	3	3	1	2	0	1.0	15	0				
2	4	204.0	2.0	2.0	20451	4	12	0									
2	4	204.0	2.0	2.0	20451	5	4	0									
2	4	204.0	2.0	2.0	20451	6	5	0									
2	4	204.0	2.0	2.0	20451	7	6	0									
2	4	204.0	2.0	2.0	20451	8	7	0									
2	4	204.0	2.0	2.0	20451	9	8	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20451	10	20	1	1	0	1.0	22	0				
2	4	204.0	2.0	2.0	20451	11	24	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20452	1	1	1	1	0	9.0	15	0				
2	4	204.0	2.0	2.0	20452	2	2	1	1	0	2.0	15	0				
2	4	204.0	2.0	2.0	20452	3	3	1	1	0	5.0	15	0				
2	4	204.0	2.0	2.0	20452	4	12	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20452	5	4	1	1	0	1.0	24	0				
2	4	204.0	2.0	2.0	20452	6	5	0									
2	4	204.0	2.0	2.0	20452	7	6	0									
2	4	204.0	2.0	2.0	20452	8	7	0									
2	4	204.0	2.0	2.0	20452	9	8	0									
2	4	204.0	2.0	2.0	20452	10	20	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20452	11	24	1	1	0	3.0	15	1	3.0	15	20000.0	1
2	4	204.0	2.0	2.0	20460	1	1	1	1	0	15.0	15	0				
2	4	204.0	2.0	2.0	20460	2	2	1	2	0	8.0	15	0				
2	4	204.0	2.0	2.0	20460	3	3	1	2	0	10.0	15	0				
2	4	204.0	2.0	2.0	20460	4	12	1	1	1	2.0	11	0				
2	4	204.0	2.0	2.0	20460	5	4	1	1	0	0.0		0				
2	4	204.0	2.0	2.0	20460	6	5	0									
2	4	204.0	2.0	2.0	20460	7	6	1	1	0	2.0	11	0				
2	4	204.0	2.0	2.0	20460	8	7	0									
2	4	204.0	2.0	2.0	20460	9	8	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20460	10	20	1	1	0	2.0	21	0				
2	4	204.0	2.0	2.0	20460	11	24	1	1	0	3.0	15	0				
2	4	204.0	2.0	2.0	20461	1	1	1	2	0	8.0	15	1	40.0	1	45.0	1
2	4	204.0	2.0	2.0	20461	2	2	1	2	0	2.0	15	0				
2	4	204.0	2.0	2.0	20461	3	3	1	2	0	6.0	15	0				
2	4	204.0	2.0	2.0	20461	4	12	1	2	1	0.0		0				
2	4	204.0	2.0	2.0	20461	5	4	0									
2	4	204.0	2.0	2.0	20461	6	5	0									
2	4	204.0	2.0	2.0	20461	7	6	0									
2	4	204.0	2.0	2.0	20461	8	7	0									
2	4	204.0	2.0	2.0	20461	9	8	1	2	1	0.0		0				
2	4	204.0	2.0	2.0	20461	10	20	0									
2	4	204.0	2.0	2.0	20461	11	24	1	2	0	2.0	22	0				
2	4	204.0	2.0	2.0	20462	1	1	1	3	0	3.0	15	1	1.0	15	2000.0	1
2	4	204.0	2.0	2.0	20462	2	2	1	3	0	2.0	22	0				
2	4	204.0	2.0	2.0	20462	3	3	1	3	0	2.0	22	0				
2	4	204.0	2.0	2.0	20462	4	12	0									
2	4	204.0	2.0	2.0	20462	5	4	0									
2	4	204.0	2.0	2.0	20462	6	5	0									
2	4	204.0	2.0	2.0	20462	7	6	0									
2	4	204.0	2.0	2.0	20462	8	7	0									
2	4	204.0	2.0	2.0	20462	9	8	1	3	1	0.0		0				
2	4	204.0	2.0	2.0	20462	10	20	1	1	0	2.0	15	0				
2	4	204.0	2.0	2.0	20462	11	24	0									
2	4	204.0	2.0	2.0	20463	1	1	1	1	0	15.0	15	0				
2	4	204.0	2.0	2.0	20463	2	2	0									
2	4	204.0	2.0	2.0	20463	3	3	1	2	0	2.0	22	0				
2	4	204.0	2.0	2.0	20463	4	12	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20463	5	4	0									
2	4	204.0	2.0	2.0	20463	6	5	0									
2	4	204.0	2.0	2.0	20463	7	6	0									
2	4	204.0	2.0	2.0	20463	8	7	0									
2	4	204.0	2.0	2.0	20463	9	8	1	2	1	1.0	22	0				
2	4	204.0	2.0	2.0	20463	10	20	0									
2	4	204.0	2.0	2.0	20463	11	24	1	2	1	1.0	23	0				
2	4	204.0	2.0	2.0	20464	1	1	1	1	0	7.0	15	0				
2	4	204.0	2.0	2.0	20464	2	2	0									
2	4	204.0	2.0	2.0	20464	3	3	0									
2	4	204.0	2.0	2.0	20464	4	12	1	1	1	2.0	22	0				
2	4	204.0	2.0	2.0	20464	5	4	0									
2	4	204.0	2.0	2.0	20464	6	5	0									
2	4	204.0	2.0	2.0	20464	7	6	0									
2	4	204.0	2.0	2.0	20464	8	7	0									
2	4	204.0	2.0	2.0	20464	9	8	0									
2	4	204.0	2.0	2.0	20464	10	20	0									
2	4	204.0	2.0	2.0	20464	11	24	0									
2	4	204.0	2.0	2.0	20465	1	1	1	3	0	4.0	15	0				
2	4	204.0	2.0	2.0	20465	2	2	1	2	0	1.0	15	0				
2	4	204.0	2.0	2.0	20465	3	3	1	2	0	2.0	22	0				
2	4	204.0	2.0	2.0	20465	4	12	1	1	0			0				
2	4	204.0	2.0	2.0	20465	5	4	0									
2	4	204.0	2.0	2.0	20465	6	5	0									
2	4	204.0	2.0	2.0	20465	7	6	1	2	1	1.0	22	0				
2	4	204.0	2.0	2.0	20465	8	7	0									
2	4	204.0	2.0	2.0	20465	9	8	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20465	10	20	1	1	0	1.0	21	0				
2	4	204.0	2.0	2.0	20465	11	24	0									
2	4	204.0	2.0	2.0	20466	1	1	1	3	0	17.0	15	1	50.0	1	40.0	1
2	4	204.0	2.0	2.0	20466	2	2	1	3	0	3.0	15	0				
2	4	204.0	2.0	2.0	20466	3	3	1	3	0	3.0	15	0				
2	4	204.0	2.0	2.0	20466	4	12	1	3	1	0.0		0				
2	4	204.0	2.0	2.0	20466	5	4	0									
2	4	204.0	2.0	2.0	20466	6	5	0									
2	4	204.0	2.0	2.0	20466	7	6	1	3	0	1.0	22	0				
2	4	204.0	2.0	2.0	20466	8	7	0									
2	4	204.0	2.0	2.0	20466	9	8	1	3	1	0.0		0				
2	4	204.0	2.0	2.0	20466	10	20	1	3	0	5.0	15	0				
2	4	204.0	2.0	2.0	20466	11	24	1	3	0	0.0	0	0				
2	4	204.0	2.0	2.0	20467	1	1	1	1	0	14.0	15	1	100.0	1	30.0	1
2	4	204.0	2.0	2.0	20467	2	2	1	2	0	1.0	15	0				
2	4	204.0	2.0	2.0	20467	3	3	1	2	0	1.5	15	0				
2	4	204.0	2.0	2.0	20467	4	12	1	1	1	1.0	22	0				
2	4	204.0	2.0	2.0	20467	5	4	0									
2	4	204.0	2.0	2.0	20467	6	5	0									
2	4	204.0	2.0	2.0	20467	7	6	1	1	0	1.0	22	0				
2	4	204.0	2.0	2.0	20467	8	7	1	2	0	1.0	23	0				
2	4	204.0	2.0	2.0	20467	9	8	1	1	0	2.0	15	1	50.0	1	70.0	1
2	4	204.0	2.0	2.0	20467	10	20	0									
2	4	204.0	2.0	2.0	20467	11	24	0									
2	4	204.0	2.0	2.0	20468	1	1	1	1	0	15.0	13	1	5.0	13	1400.0	1
2	4	204.0	2.0	2.0	20468	2	2	1	1	0	1.5	15	0				
2	4	204.0	2.0	2.0	20468	3	3	1	1	0	2.0	15	0				
2	4	204.0	2.0	2.0	20468	4	12	1	1	1	1.0	22	0				
2	4	204.0	2.0	2.0	20468	5	4	1	1	0	1.0	16	0				
2	4	204.0	2.0	2.0	20468	6	5	0									
2	4	204.0	2.0	2.0	20468	7	6	0									
2	4	204.0	2.0	2.0	20468	8	7	0									
2	4	204.0	2.0	2.0	20468	9	8	1	1	1	1.0	22	0				
2	4	204.0	2.0	2.0	20468	10	20	1	1	0	12.0	15	1	2.0	15	8000.0	1
2	4	204.0	2.0	2.0	20468	11	24	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20469	1	1	1	1	1	2.0	15	0				
2	4	204.0	2.0	2.0	20469	2	2	0									
2	4	204.0	2.0	2.0	20469	3	3	1	2	0	1.0	15	0				
2	4	204.0	2.0	2.0	20469	4	12	1	1	1	0.0		0				
2	4	204.0	2.0	2.0	20469	5	4	0									
2	4	204.0	2.0	2.0	20469	6	5	0									
2	4	204.0	2.0	2.0	20469	7	6	1	1	0	3.0	15	0				
2	4	204.0	2.0	2.0	20469	8	7	0									
2	4	204.0	2.0	2.0	20469	9	8	1	2	1	1.0	22	0				
2	4	204.0	2.0	2.0	20469	10	20	1	1	0	7.0	15	0				
2	4	204.0	2.0	2.0	20469	11	24	0									
2	5	205.0	2.0	1.0	20550	1	1	1	1	0	4.0	11	0				
2	5	205.0	2.0	1.0	20550	2	2	0									
2	5	205.0	2.0	1.0	20550	3	3	1	2	0	2.0	22	0				
2	5	205.0	2.0	1.0	20550	4	12	1	1	1	0.0		0				
2	5	205.0	2.0	1.0	20550	5	4	0									
2	5	205.0	2.0	1.0	20550	6	5	1	2	0	1.0	21	0				
2	5	205.0	2.0	1.0	20550	7	6	1	1	0	1.0	21	0				
2	5	205.0	2.0	1.0	20550	8	7	0									
2	5	205.0	2.0	1.0	20550	9	8	1	1	0	1.0	22	0				
2	5	205.0	2.0	1.0	20550	10	20	0									
2	5	205.0	2.0	1.0	20550	11	24	0									
2	5	205.0	2.0	1.0	20551	1	1	1	1	0	3.0	15	0				
2	5	205.0	2.0	1.0	20551	2	2	1	1	0	2.0	22	1	1.0	22	500.0	1
2	5	205.0	2.0	1.0	20551	3	3	1	1	0	5.0	22	0				
2	5	205.0	2.0	1.0	20551	4	12	1	1	1	0.0		0				
2	5	205.0	2.0	1.0	20551	5	4	0									
2	5	205.0	2.0	1.0	20551	6	5	1	1	0	3.0	22	0				
2	5	205.0	2.0	1.0	20551	7	6	0									
2	5	205.0	2.0	1.0	20551	8	7	0									
2	5	205.0	2.0	1.0	20551	9	8	0									
2	5	205.0	2.0	1.0	20551	10	20	0									
2	5	205.0	2.0	1.0	20551	11	24	0									
2	5	205.0	2.0	1.0	20552	1	1	1	3	0	15.0	15	0				
2	5	205.0	2.0	1.0	20552	2	2	1	3	0	1.0	15	0				
2	5	205.0	2.0	1.0	20552	3	3	1	3	0	2.0	15	0				
2	5	205.0	2.0	1.0	20552	4	12	0									
2	5	205.0	2.0	1.0	20552	5	4	0									
2	5	205.0	2.0	1.0	20552	6	5	1	3	0	7.0	15	0				
2	5	205.0	2.0	1.0	20552	7	6	0									
2	5	205.0	2.0	1.0	20552	8	7	0									
2	5	205.0	2.0	1.0	20552	9	8	1	3	1	0.0		0				
2	5	205.0	2.0	1.0	20552	10	20	0									
2	5	205.0	2.0	1.0	20552	11	24	1	3	0	3.0	15	0				
2	5	205.0	2.0	1.0	20560	1	1	1	1	0	11.0	15	0				
2	5	205.0	2.0	1.0	20560	2	2	0									
2	5	205.0	2.0	1.0	20560	3	3	1	2	0	5.0	15	0				
2	5	205.0	2.0	1.0	20560	4	12	0									
2	5	205.0	2.0	1.0	20560	5	4	1	1	0	1.0	21	0				
2	5	205.0	2.0	1.0	20560	6	5	1	1	0	4.0	15	1	3.0	15	5400.0	1
2	5	205.0	2.0	1.0	20560	7	6	0									
2	5	205.0	2.0	1.0	20560	8	7	0									
2	5	205.0	2.0	1.0	20560	9	8	1	1	1	0.0		0				
2	5	205.0	2.0	1.0	20560	10	20	0									
2	5	205.0	2.0	1.0	20560	11	24	1	2	0	1.0	15	0				
2	5	205.0	2.0	1.0	20561	1	1	1	3	0	7.0	15	1	1.0	15	1500.0	1
2	5	205.0	2.0	1.0	20561	2	2	0									
2	5	205.0	2.0	1.0	20561	3	3	1	2	0	1.0	15	0				
2	5	205.0	2.0	1.0	20561	4	12	0									
2	5	205.0	2.0	1.0	20561	5	4	0									
2	5	205.0	2.0	1.0	20561	6	5	0									
2	5	205.0	2.0	1.0	20561	7	6	0									
2	5	205.0	2.0	1.0	20561	8	7	0									
2	5	205.0	2.0	1.0	20561	9	8	1	1	1	0.0		0				
2	5	205.0	2.0	1.0	20561	10	20	0									
