district	village	villno	strno	group	hhid	g16a	g16b	g16c	g16d	g16e	g16f	g17a	g17b	g17c	g18a	g18b	g18c	g18d	g18e	g18f	g18g	g18h	g18i	g18j	g18k	g18l	g19	g20	g21a	g21b	g21c	g21d	g21e	g22a	g22b	g22c	g22d	g22e	g22f	g22g	g22h	g22i	g22j	g22k	g22l	g23	g24a	g24b	g24c	g24d	g24e
4	4	404.0	3.0	2.0	40411	0.0	3.0	10.0	0.0	40.0	0.0	1	9		0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
4	4	404.0	3.0	2.0	40413	0.0	2.0	0.0	0.0	30.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0
4	4	404.0	3.0	2.0	40414	0.0	0.0	3.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	4	404.0	3.0	2.0	40415	0.0	0.0	60.0	60.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	4	404.0	3.0	2.0	40417	3.0	3.0	0.0	0.0	15.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
4	4	404.0	3.0	2.0	40419	0.0	2.0	6.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
1	2	102.0	1.0	2.0	10250	3.0	3.0	0.0	0.0	0.0	10.0	5	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
1	2	102.0	1.0	2.0	10251	2.0	2.0	0.0	0.0	20.0	0.0	4	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
1	2	102.0	1.0	2.0	10260	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
1	2	102.0	1.0	2.0	10262	3.0	0.0	0.0	0.0	5.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	2	102.0	1.0	2.0	10263	3.0	3.0	0.0	0.0	3.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	2	102.0	1.0	2.0	10264	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	2	102.0	1.0	2.0	10265	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	2	102.0	1.0	2.0	10266	2.0	2.0	0.0	0.0	0.0	0.0	5	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
1	2	102.0	1.0	2.0	10267	3.0	0.0	3.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
1	2	102.0	1.0	2.0	10268	3.0	3.0	0.0	0.0	0.0	0.0	1	2		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
1	2	102.0	1.0	2.0	10269	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	3	103.0	1.0	2.0	10350	2.0	2.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
1	3	103.0	1.0	2.0	10352	0.0	0.0	0.0	3.0	2.0	0.0	2	6		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	3	103.0	1.0	2.0	10360	0.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	3	103.0	1.0	2.0	10361	3.0	3.0	20.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
1	3	103.0	1.0	2.0	10362	3.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	3	103.0	1.0	2.0	10363	3.0	2.0	0.0	0.0	50.0	0.0	1	2		0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	3	103.0	1.0	2.0	10364	2.5	2.5	0.0	0.0	10.0	0.0	2	5		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
1	3	103.0	1.0	2.0	10366	2.0	2.0	2.0	0.0	5.0	0.0	2	5		0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
1	3	103.0	1.0	2.0	10367	3.0	3.0	2.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	3	103.0	1.0	2.0	10369	1.0	1.0	5.0	0.0	5.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
1	8	108.0	1.0	2.0	10551	0.0	0.0	0.0	0.0	0.0	3.0	2	5		0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
1	8	108.0	1.0	2.0	10850	3.0	3.0	0.0	0.0	0.0	0.0	2	5		0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
1	8	108.0	1.0	2.0	10860	3.0	3.0	0.0	0.0	0.0	0.0	1	4		0	0	0	0	1	0	0	0	0	0	0	0	0	0																		0					
1	8	108.0	1.0	2.0	10867	0.0	6.0	12.0	0.0	0.0	0.0	1	2	99	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
1	8	108.0	1.0	2.0	10868	3.0	3.0	0.0	0.0	0.0	0.0	4			0	0	0	0	0	1	0	0	0	0	0	0	0	0																		0					
1	9	109.0	1.0	1.0	10951	3.0	3.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	9	109.0	1.0	1.0	10953	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	9	109.0	1.0	1.0	10960	3.0	0.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	9	109.0	1.0	1.0	10962	2.0	1.0	0.0	0.0	5.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
1	9	109.0	1.0	1.0	10964	3.0	3.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	9	109.0	1.0	1.0	10965	2.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	9	109.0	1.0	1.0	10966	0.0	0.0	15.0	0.0	8.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	0	0																		0					
1	9	109.0	1.0	1.0	10967	1.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
1	9	109.0	1.0	1.0	10968	3.0	3.0	0.0	0.0	10.0	0.0	1	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
1	9	109.0	1.0	1.0	10969	0.0	0.0	0.0	0.0	0.0	2.0	2			0	0	0	0	1	0	0	0	0	0	0	0	0	0																		1	1	0	0	0	0
1	10	110.0	1.0	1.0	11050	3.0	3.0	0.0	0.0	0.0	0.0	1	4		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
1	10	110.0	1.0	1.0	11053	1.0	1.0	0.0	0.0	0.0	0.0	5	4		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
1	10	110.0	1.0	1.0	11054	0.0	2.0	2.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
1	10	110.0	1.0	1.0	11060	3.0	3.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	10	110.0	1.0	1.0	11061	3.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		1	0	0	1	0	0
1	10	110.0	1.0	1.0	11062	2.0	2.0	0.0	0.0	0.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	0	0																		0					
1	10	110.0	1.0	1.0	11063	3.0	3.0	3.0	0.0	10.0	0.0	5	4		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
1	10	110.0	1.0	1.0	11065	2.0	2.0	0.0	0.0	6.0	0.0	1	2		0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
1	10	110.0	1.0	1.0	11066	3.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
1	10	110.0	1.0	1.0	11067	2.0	0.0	0.0	0.0	0.0	0.0	9	2		0	0	0	1	0	0	0	0	0	0	0	0	0	0																		1	1	0	0	0	0
1	10	110.0	1.0	1.0	11068	1.0	1.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	10	110.0	1.0	1.0	11071	3.0	3.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	0	0																		0					
1	10	110.0	1.0	1.0	11072	1.0	1.0	0.0	0.0	5.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0
1	11	111.0	1.0	1.0	11150	3.0	2.0	6.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	11	111.0	1.0	1.0	11151	3.0	3.0	0.0	0.0	0.0	0.0	9			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	11	111.0	1.0	1.0	11152	3.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	11	111.0	1.0	1.0	11153	3.0	3.0	6.0	0.0	5.0	0.0	5	4		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0					
1	11	111.0	1.0	1.0	11161	3.0	3.0	0.0	0.0	4.0	0.0	1			0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	11	111.0	1.0	1.0	11163	3.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	11	111.0	1.0	1.0	11164	2.0	2.0	0.0	0.0	0.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
1	11	111.0	1.0	1.0	11165	3.0	3.0	14.0	0.0	0.0	0.0	2	5		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
1	11	111.0	1.0	1.0	11166	0.0	0.0	0.0	0.0	6.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	11	111.0	1.0	1.0	11167	3.0	3.0	3.0	0.0	0.0	0.0	2	5		0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	11	111.0	1.0	1.0	11168	3.0	0.0	12.0	0.0	0.0	0.0	1	4		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
1	11	111.0	1.0	1.0	11169	3.0	3.0	5.0	0.0	0.0	0.0	2	5		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
1	12	112.0	1.0	2.0	11250	2.0	0.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
1	12	112.0	1.0	2.0	11251	0.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
1	12	112.0	1.0	2.0	11252	3.0	3.0	0.0	0.0	20.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	12	112.0	1.0	2.0	11260	3.0	3.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
1	12	112.0	1.0	2.0	11261	2.0	0.0	0.0	0.0	0.0	0.0	4			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	12	112.0	1.0	2.0	11262	2.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	12	112.0	1.0	2.0	11268	0.0	2.0	1.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
1	12	112.0	1.0	2.0	11269	2.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	0	0	1	0	0	0	0	0	0	1	0																		0					
1	14	114.0	1.0	2.0	11450	0.0	3.0	3.0	0.0	0.0	0.0	2	6		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11451	3.0	3.0	0.0	0.0	0.0	0.0	2	5		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
1	14	114.0	1.0	2.0	11460	0.0	0.0	50.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11461	0.0	3.0	5.0	0.0	0.0	0.0	5	9	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11462	0.0	0.0	3.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11464	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	14	114.0	1.0	2.0	11465	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
1	14	114.0	1.0	2.0	11466	3.0	0.0	3.0	0.0	3.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11467	0.0	3.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
1	14	114.0	1.0	2.0	11468	3.0	3.0	0.0	0.0	6.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	14	114.0	1.0	2.0	11469	0.0	0.0	45.0	0.0	0.0	0.0	5	6		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
1	14	114.0	1.0	2.0	11470	3.0	3.0	60.0	0.0	0.0	0.0	2	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
1	15	115.0	1.0	1.0	11551	3.0	3.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	15	115.0	1.0	1.0	11553	5.0	5.0	20.0	0.0	0.0	0.0	5			0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
1	15	115.0	1.0	1.0	11561	3.0	3.0	0.0	0.0	5.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
1	15	115.0	1.0	1.0	11563	2.0	0.0	0.0	0.0	12.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	15	115.0	1.0	1.0	11569	0.0	5.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0
1	16	116.0	1.0	1.0	11653	2.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	16	116.0	1.0	1.0	11661	2.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	0	0																		1	1	0	0	0	0
1	16	116.0	1.0	1.0	11663	3.0	3.0	0.0	0.0	10.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
1	16	116.0	1.0	1.0	11664	3.0	3.0	2.0	0.0	0.0	0.0	2	5		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0
1	16	116.0	1.0	1.0	11665	0.0	0.0	0.0	0.0	0.0	2.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
1	16	116.0	1.0	1.0	11666	0.0	1.0	2.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
1	17	117.0	1.0	2.0	11760	0.0	0.0	15.0	0.0	0.0	0.0	2	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	17	117.0	1.0	2.0	11761	3.0	3.0	10.0	0.0	0.0	0.0	5	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	17	117.0	1.0	2.0	11766	2.0	0.0	2.0	0.0	0.0	0.0	5	4		0	0	0	1	0	0	0	0	0	0	0	0	1	0																		1	1	0	0	0	0
1	17	117.0	1.0	2.0	11768	3.0	0.0	0.0	0.0	0.0	0.0	5	2		0	0	0	0	1	0	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
1	17	117.0	1.0	2.0	11769	2.0	2.0	0.0	0.0	0.0	0.0	2	3		0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
1	18	118.0	1.0	1.0	11851	3.0	3.0	0.0	0.0	2.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11861	2.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11862	5.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11864	1.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11865	2.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	18	118.0	1.0	1.0	11866	4.0	0.0	0.0	0.0	0.0	0.0	1	4		0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	18	118.0	1.0	1.0	11867	3.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11868	3.0	0.0	0.0	0.0	0.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
1	18	118.0	1.0	1.0	11869	3.0	3.0	0.0	0.0	24.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
1	18	118.0	1.0	1.0	11870	3.0	3.0	0.0	0.0	6.0	0.0	1	4		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
1	18	118.0	1.0	1.0	11871	0.0	3.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
1	18	118.0	1.0	1.0	11872	3.0	3.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
2	3	203.0	2.0	2.0	20350	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	0	1	0	0	0	0	0	0	0																		1	0	0	0	1	0
2	3	203.0	2.0	2.0	20351	0.0	0.0	0.0	0.0	11.0	0.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2	3	203.0	2.0	2.0	20361	0.0	0.0	0.0	0.0	0.0	1.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2	3	203.0	2.0	2.0	20362	3.0	3.0	0.0	0.0	7.0	0.0	5	9		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	3	203.0	2.0	2.0	20363	0.0	2.0	0.0	0.0	0.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2	3	203.0	2.0	2.0	20364	2.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	3	203.0	2.0	2.0	20365	3.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	3	203.0	2.0	2.0	20366	0.0	3.0	0.0	0.0	45.0	0.0	1	2		0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
2	3	203.0	2.0	2.0	20367	3.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	3	203.0	2.0	2.0	20368	1.0	1.0	0.0	0.0	0.0	3.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
2	3	203.0	2.0	2.0	20369	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
