district	village	villno	strno	group	hhid	codigo	c02	c03	c04	c05	c06	c07	c08	c09
2	8	208.0	2.0	1.0	20860	102	2	2	28	2	3	0	0	2
2	8	208.0	2.0	1.0	20860	103	2	3	12	2	1	1	1	3
2	8	208.0	2.0	1.0	20860	104	2	3	7	2	1	1	0	1
2	8	208.0	2.0	1.0	20860	105	2	3	5	2	1	0	0	0
2	8	208.0	2.0	1.0	20861	101	1	1	28	1	2	0	1	5
2	8	208.0	2.0	1.0	20861	102	2	2	21	2	2	0	1	3
2	8	208.0	2.0	1.0	20861	103	2	10	13	2	1	1	1	5
2	8	208.0	2.0	1.0	20862	101	1	1	22	1	2	1	0	2
2	8	208.0	2.0	1.0	20862	102	2	2	21	3	2	1	0	2
2	8	208.0	2.0	1.0	20862	103	2	3	6	3	1	0	0	0
2	8	208.0	2.0	1.0	20863	101	1	1	19	1	2	0	1	6
2	8	208.0	2.0	1.0	20863	102	2	2	17	1	2	0	1	4
2	8	208.0	2.0	1.0	20864	101	1	1	34	2	2		0	0
2	8	208.0	2.0	1.0	20864	102	2	2	29	2	2	0	1	3
2	8	208.0	2.0	1.0	20864	103	2	3	10	2	1	1	0	2
2	8	208.0	2.0	1.0	20864	104	2	3	6	3	1	0	0	0
2	8	208.0	2.0	1.0	20865	101	1	1	999	1	3		1	6
2	8	208.0	2.0	1.0	20865	102	2	2	34	1	3		1	3
2	8	208.0	2.0	1.0	20865	103	1	3	20	1	1	1	1	6
2	8	208.0	2.0	1.0	20865	104	1	3	15	2	1	1	1	6
2	8	208.0	2.0	1.0	20865	105	2	3	12	2	1	1	1	4
2	8	208.0	2.0	1.0	20865	106	1	3	10	2	1	1	1	3
2	8	208.0	2.0	1.0	20865	107	1	3	9	2	1	1	0	2
2	8	208.0	2.0	1.0	20865	108	2	3	8	2	1	1	0	0
2	8	208.0	2.0	1.0	20866	101	1	1	25	2	2	0	1	3
2	8	208.0	2.0	1.0	20866	102	2	2	19	2	2	0	0	2
2	8	208.0	2.0	1.0	20867	101	1	1	36	1	3		1	6
2	8	208.0	2.0	1.0	20867	102	2	2	32	2	3		1	3
2	8	208.0	2.0	1.0	20867	103	2	3	12	2	1	1	1	4
2	8	208.0	2.0	1.0	20867	104	1	3	9	2	1	1	0	3
2	8	208.0	2.0	1.0	20867	105	2	3	6	3	1	0	0	0
2	8	208.0	2.0	1.0	20868	101	1	1	999	1	2		1	4
2	8	208.0	2.0	1.0	20868	102	2	2	18	2	2	1	0	3
2	8	208.0	2.0	1.0	20869	101	1	1	29	2	2	0	0	3
2	8	208.0	2.0	1.0	20869	102	2	2	21	2	2	0	0	2
2	9	209.0	2.0	3.0	20950	101	1	1	999	1	2		1	8
2	9	209.0	2.0	3.0	20950	102	2	2	21	1	2	0	1	7
3	1	301.0	3.0	2.0	30150	101	1	1	38	1	2		1	5
3	1	301.0	3.0	2.0	30150	102	2	2	35	2	2		0	0
3	1	301.0	3.0	2.0	30150	103	1	3	14	1	1	1	1	4
3	1	301.0	3.0	2.0	30151	101	1	1	999	1	2		1	0
3	1	301.0	3.0	2.0	30151	102	2	2	26	1	2	0	0	1
3	1	301.0	3.0	2.0	30151	103	2	3	12	1	1	1	1	6
3	1	301.0	3.0	2.0	30151	104	2	8	10	1	1	1	1	5
3	1	301.0	3.0	2.0	30151	105	1	3	8	1	1	1	0	1
3	1	301.0	3.0	2.0	30151	106	1	3	6	1	1	1	0	0
3	1	301.0	3.0	2.0	30152	101	1	1	25	1	2	0	1	10
3	1	301.0	3.0	2.0	30152	102	2	2	21	1	2	0	1	8
3	1	301.0	3.0	2.0	30152	103	1	10	11	1	1	0	1	4
3	1	301.0	3.0	2.0	30160	101	1	1	37	1	2		0	0
3	1	301.0	3.0	2.0	30160	102	2	2	34	2	2		0	3
3	1	301.0	3.0	2.0	30160	103	1	3	20	1	1	0	0	0
3	1	301.0	3.0	2.0	30160	104	1	3	13	2	1	1	1	4
3	1	301.0	3.0	2.0	30160	105	1	3	10	2	1	1	1	3
3	1	301.0	3.0	2.0	30161	101	1	1	44	1	2		1	10
3	1	301.0	3.0	2.0	30161	102	2	2	39	1	2		1	5
3	1	301.0	3.0	2.0	30161	103	2	3	22	1	1	1	1	9
3	1	301.0	3.0	2.0	30161	104	2	3	16	1	1	1	1	8
3	1	301.0	3.0	2.0	30161	105	2	3	16	1	1	1	1	7
3	1	301.0	3.0	2.0	30161	106	1	3	15	1	1	1	1	4
3	1	301.0	3.0	2.0	30161	107	1	3	13	1	1	1	1	4
3	1	301.0	3.0	2.0	30161	108	2	3	14	1	1	1	1	5
3	1	301.0	3.0	2.0	30161	109	2	3	14	1	1	1	1	6
3	1	301.0	3.0	2.0	30161	110	2	3	7	1	1	1	0	1
3	1	301.0	3.0	2.0	30162	101	1	1	45	1	2		1	5
3	1	301.0	3.0	2.0	30162	102	2	2	34	2	2		0	0
3	1	301.0	3.0	2.0	30162	103	2	3	26	1	1	1	1	4
3	1	301.0	3.0	2.0	30162	104	2	3	10	1	1	1	0	2
3	1	301.0	3.0	2.0	30163	101	1	1	22	1	2	0	1	9
3	1	301.0	3.0	2.0	30163	102	2	2	19	1	2	0	1	8
3	1	301.0	3.0	2.0	30163	103	1	10	9	1	1	1	1	3
3	1	301.0	3.0	2.0	30164	101	2	1	33	1	5		1	3
3	1	301.0	3.0	2.0	30165	101	1	1	24	1	2	1	1	9
3	1	301.0	3.0	2.0	30165	102	2	2	22	1	2	1	1	9
3	1	301.0	3.0	2.0	30165	103	1	12	10	1	1	1	1	4
3	1	301.0	3.0	2.0	30165	104	1	14	8	1	1	1	0	1
3	1	301.0	3.0	2.0	30166	101	2	1	18	1	5	0	1	2
3	1	301.0	3.0	2.0	30167	101	1	1	36	1	3		1	4
3	1	301.0	3.0	2.0	30167	102	2	2	34	1	3		0	2
3	1	301.0	3.0	2.0	30167	103	2	3	14	1	1	1	1	5
3	1	301.0	3.0	2.0	30167	104	1	3	10	1	1	1	1	3
3	1	301.0	3.0	2.0	30167	105	2	3	8	1	1	1	0	1
3	1	301.0	3.0	2.0	30168	101	1	1	42	1	3		1	5
3	1	301.0	3.0	2.0	30168	102	2	2	39	1	3		0	1
3	1	301.0	3.0	2.0	30168	103	1	3	18	1	1	1	1	7
3	1	301.0	3.0	2.0	30168	104	1	3	13	1	1	1	1	5
3	1	301.0	3.0	2.0	30168	105	1	3	9	1	1	1	1	3
3	1	103.0	1.0	2.0	30169	101	1	1	37	1	2		1	6
3	1	103.0	1.0	2.0	30169	102	2	2	29	2	2	0	0	0
3	1	103.0	1.0	2.0	30169	103	2	3	8	2	1	1	0	0
3	1	103.0	1.0	2.0	30169	104	1	3	6	2	1	0	0	0
3	2	302.0	3.0	2.0	30250	101	2	1	46	3	6		0	0
3	2	302.0	3.0	2.0	30250	102	2	3	30	3	3	0	0	1
3	2	302.0	3.0	2.0	30250	103	1	4	35	2	3		1	3
3	2	302.0	3.0	2.0	30250	104	2	3	9	3	1	1	0	2
3	2	302.0	3.0	2.0	30250	105	1	5	7	3	1	1	0	0
3	2	302.0	3.0	2.0	30251	101	1	1	29	1	2	0	1	4
3	2	302.0	3.0	2.0	30251	102	2	2	26	1	2	0	0	3
3	2	302.0	3.0	2.0	30260	101	1	1	26	1	2	1	1	7
3	2	302.0	3.0	2.0	30260	102	2	2	24	3	2	0	1	2
3	2	302.0	3.0	2.0	30260	103	1	7	18	1	1	1	1	8
3	2	302.0	3.0	2.0	30261	101	1	1	24	1	2	0	1	4
3	2	302.0	3.0	2.0	30261	102	2	2	23	1	2	0	0	0
3	2	302.0	3.0	2.0	30262	101	1	1	36	1	2		1	0
3	2	302.0	3.0	2.0	30262	102	2	2	34	2	2		0	1
3	2	302.0	3.0	2.0	30262	103	2	3	11	2	1	0	1	3
3	2	302.0	3.0	2.0	30262	104	1	3	8	2	1	1	0	0
3	2	302.0	3.0	2.0	30262	105	2	3	8	2	1	1	0	1
3	2	302.0	3.0	2.0	30263	101	1	1	33	1	2		1	7
3	2	302.0	3.0	2.0	30263	102	2	2	28	1	2	0	0	1
3	2	302.0	3.0	2.0	30263	103	1	3	12	2	1	1	1	2
3	2	302.0	3.0	2.0	30263	104	2	3	8	3	1	0	0	0
3	2	302.0	3.0	2.0	30263	105	2	3	6	3	1	0	0	0
3	2	302.0	3.0	2.0	30264	101	1	1	46	1	2		1	5
3	2	302.0	3.0	2.0	30264	102	2	2	30	2	2	0	0	0
3	2	302.0	3.0	2.0	30264	103	2	3	12	1	1	1	1	5
3	2	302.0	3.0	2.0	30264	104	2	3	6	3	1	0	0	0
3	2	302.0	3.0	2.0	30265	101	1	1	38	1	2		1	5
3	2	302.0	3.0	2.0	30265	102	2	2	35	1	2		1	4
3	2	302.0	3.0	2.0	30265	103	2	3	12	1	1	1	1	4
3	2	302.0	3.0	2.0	30265	104	1	3	8	1	1	1	0	1
3	2	302.0	3.0	2.0	30266	101	2	1	33	3	5		0	1
3	2	302.0	3.0	2.0	30266	102	2	3	11	3	1	1	0	1
3	2	302.0	3.0	2.0	30266	103	1	3	9	3	1	1	0	0
3	2	302.0	3.0	2.0	30267	101	1	1	999	1	2		1	8
3	2	302.0	3.0	2.0	30267	102	2	2	999	2	2		0	1
3	2	302.0	3.0	2.0	30268	101	1	1	999	1	2		1	10
3	2	302.0	3.0	2.0	30268	102	2	2	27	2	2	0	0	0
3	2	302.0	3.0	2.0	30269	101	1	1	29	2	2	0	1	5
3	2	302.0	3.0	2.0	30269	102	2	2	25	3	2	0	0	0
3	2	302.0	3.0	2.0	30269	103	2	3	6	2	1	0	0	0
3	3	303.0	3.0	1.0	30350	101	1	1	34	1	2		1	5
3	3	303.0	3.0	1.0	30350	102	2	2	30	2	2	0	1	4
3	3	303.0	3.0	1.0	30351	101	1	1	34	2	3		0	2
3	3	303.0	3.0	1.0	30351	102	2	2	30	3	3	0	0	1
3	3	303.0	3.0	1.0	30351	103	2	14	9	3	1	1	0	2
3	3	303.0	3.0	1.0	30351	104	2	14	12	3	1	1	0	2
3	3	303.0	3.0	1.0	30351	105	1	14	7	3	1	1	0	1
3	3	303.0	3.0	1.0	30351	106	2	3	9	3	1	1	0	2
3	3	303.0	3.0	1.0	30351	107	2	3	6	3	1	1	0	1
3	3	303.0	3.0	1.0	30351	108	2	3	10	3	1	1	0	2
3	3	303.0	3.0	1.0	30352	101	1	1	31	1	2		1	7
3	3	303.0	3.0	1.0	30352	102	2	2	25	1	2	0	0	0
3	3	303.0	3.0	1.0	30354	101	1	1	33	1	2		1	5
3	3	303.0	3.0	1.0	30354	102	2	2	28	1	2	0	0	0
3	3	303.0	3.0	1.0	30360	101	1	1	30	1	2	0	1	5
3	3	303.0	3.0	1.0	30360	102	2	2	26	2	2	0	0	2
3	3	303.0	3.0	1.0	30361	101	1	1	999	1	2		1	6
3	3	303.0	3.0	1.0	30361	102	2	2	29	3	2	0	1	4
3	3	303.0	3.0	1.0	30361	103	2	11	9	1	1	1	0	2
3	3	303.0	3.0	1.0	30362	101	1	1	24	1	2	0	1	7
3	3	303.0	3.0	1.0	30362	102	2	2	20	2	2	0	1	5
3	3	303.0	3.0	1.0	30363	101	1	1	40	1	2		1	5
3	3	303.0	3.0	1.0	30363	102	2	2	25	1	2	0	0	3
3	3	303.0	3.0	1.0	30363	103	1	3	9	2	1	1	1	2
3	3	303.0	3.0	1.0	30363	104	1	3	8	2	1	1	1	0
3	3	303.0	3.0	1.0	30363	105	2	3	15	1	1	1	1	5
3	3	303.0	3.0	1.0	30363	106	2	3	12	1	1	1	1	3
3	3	303.0	3.0	1.0	30363	107	2	3	12	1	1	1	1	5
3	3	303.0	3.0	1.0	30363	108	2	3	10	1	1	1	1	2
3	3	303.0	3.0	1.0	30364	101	1	1	27	1	2	1	1	10
3	3	303.0	3.0	1.0	30364	102	2	2	23	1	2	1	1	1
3	3	303.0	3.0	1.0	30364	103	2	3	8	2	1	1	1	3
3	3	303.0	3.0	1.0	30364	104	2	3	6	2	1	1	0	1
3	3	303.0	3.0	1.0	30365	101	2	1	26	1	5	0	1	3
3	3	303.0	3.0	1.0	30366	101	1	1	49	1	3		1	3
3	3	303.0	3.0	1.0	30366	102	2	2	32	2	3		0	3
3	3	303.0	3.0	1.0	30366	103	2	3	15	1	1	1	1	6
3	3	303.0	3.0	1.0	30366	104	2	3	1	2	1	1	0	4
3	3	303.0	3.0	1.0	30366	105	1	3	8	2	1	1	0	3
3	3	303.0	3.0	1.0	30366	106	1	3	5	2	1	1	0	2
3	3	303.0	3.0	1.0	30366	107	1	8	999	1	1		1	9
3	3	303.0	3.0	1.0	30367	101	1	1	45	1	2		1	6
3	3	303.0	3.0	1.0	30367	102	2	2	38	1	2		1	7
3	3	303.0	3.0	1.0	30367	103	1	3	18	1	1	1	1	7
3	3	303.0	3.0	1.0	30367	104	2	3	11	1	1	1	0	2
3	3	303.0	3.0	1.0	30367	105	2	3	7	1	1	1	0	1
3	3	303.0	3.0	1.0	30368	101	1	1	36	1	2		1	9
3	3	303.0	3.0	1.0	30368	102	2	2	33	1	2		0	3
3	3	303.0	3.0	1.0	30368	103	2	3	19	1	1	0	1	5
3	3	303.0	3.0	1.0	30368	104	2	3	16	1	1	1	1	5
3	3	303.0	3.0	1.0	30368	105	2	3	13	2	1	1	1	4
3	3	303.0	3.0	1.0	30368	106	1	3	9	2	1	1	0	2
3	3	303.0	3.0	1.0	30368	107	2	3	7	2	1	0	0	0
3	3	303.0	3.0	1.0	30369	101	1	1	63	1	3		1	2
3	3	303.0	3.0	1.0	30369	102	2	2	37	1	3		1	5
3	3	303.0	3.0	1.0	30369	103	1	3	14	1	1	1	1	7
3	3	303.0	3.0	1.0	30369	104	2	3	11	1	1	1	1	4
3	3	303.0	3.0	1.0	30369	105	1	3	9	1	1	1	1	3
3	3	303.0	3.0	1.0	30369	106	2	3	7	1	1	1	0	1
3	4	304.0	3.0	3.0	30450	101	1	1	26	1	2	0	1	9
3	4	304.0	3.0	3.0	30450	102	2	2	18	1	2	0	1	6
3	4	304.0	3.0	3.0	30450	103	2	13	14	2	1	0	0	0
3	4	304.0	3.0	3.0	30451	101	1	1	26	1	2	0	1	8
3	4	304.0	3.0	3.0	30451	102	2	2	22	1	2	0	1	9
3	4	304.0	3.0	3.0	30451	103	1	7	13	2	1	1	1	3
3	4	304.0	3.0	3.0	30452	101	1	1	27	1	2	0	1	5
3	4	304.0	3.0	3.0	30452	102	2	2	25	2	2	0	1	5
3	4	304.0	3.0	3.0	30452	103	2	3	7	2	1	1	0	1
3	4	304.0	3.0	3.0	30453	101	2	1	62	3	6		0	0
3	4	304.0	3.0	3.0	30453	102	2	3	24	1	5	1	1	7
3	4	304.0	3.0	3.0	30453	103	1	3	8	1	1	1	0	0
3	4	304.0	3.0	3.0	30454	101	1	1	28	1	3	0	1	10
3	4	304.0	3.0	3.0	30454	102	2	2	30	2	3	0	1	3
3	4	304.0	3.0	3.0	30454	103	2	3	7	2	1	1	0	0
3	4	304.0	3.0	3.0	30454	104	2	7	13	1	1	1	1	5
3	5	305.0	3.0	3.0	30550	101	1	1	999	1	2		1	8
3	5	305.0	3.0	3.0	30550	102	2	2	17	2	2	0	0	4
3	5	305.0	3.0	3.0	30551	101	1	1	20	1	2	0	1	6
3	5	305.0	3.0	3.0	30551	102	2	2	28	1	2	0	1	6
3	5	305.0	3.0	3.0	30552	101	1	1	21	1	2	0	1	7
3	5	305.0	3.0	3.0	30552	102	2	2	19	2	2	1	0	0
4	1	401.0	3.0	3.0	40150	101	1	1	999	1	2		1	0
4	1	401.0	3.0	3.0	40150	102	2	2	36	2	2		0	0
4	1	401.0	3.0	3.0	40151	101	1	1	36	1	2		1	6
4	1	401.0	3.0	3.0	40151	102	2	2	29	2	2	0	0	1
4	1	401.0	3.0	3.0	40151	103	1	3	7	2	1	0	0	0
4	1	401.0	3.0	3.0	40152	101	1	1	25	1	2	0	1	5
4	1	401.0	3.0	3.0	40152	102	2	2	23	2	2	0	0	1
4	2	402.0	3.0	1.0	40250	101	1	1	33	1	2		0	1
4	2	402.0	3.0	1.0	40250	102	2	2	30	2	2	0	0	1
4	2	402.0	3.0	1.0	40250	103	1	3	15	2	1	1	0	2
4	2	402.0	3.0	1.0	40250	104	2	3	10	3	1	1	0	1
4	2	402.0	3.0	1.0	40250	105	2	3	8	3	1	1	0	0
4	2	402.0	3.0	1.0	40251	101	1	1	56	1	2		1	3
4	2	402.0	3.0	1.0	40251	102	2	2	39	3	2		0	0
4	2	402.0	3.0	1.0	40251	103	2	3	14	1	1	0	0	0
4	2	402.0	3.0	1.0	40251	104	1	3	11	2	1	1	0	1
4	2	402.0	3.0	1.0	40251	105	1	3	7	2	1	1	0	0
4	2	402.0	3.0	1.0	40252	101	1	1	39	1	3		1	6
4	2	402.0	3.0	1.0	40252	102	2	2	28	1	3	0	1	4
4	2	402.0	3.0	1.0	40252	103	2	3	14	1	1	1	1	5
4	2	402.0	3.0	1.0	40252	104	1	3	9	2	1	1	0	2
4	2	402.0	3.0	1.0	40260	101	1	1	38	1	2		1	3
4	2	402.0	3.0	1.0	40260	102	2	2	32	2	2		0	2
4	2	402.0	3.0	1.0	40260	103	1	3	16	2	1	0	0	0
4	2	402.0	3.0	1.0	40260	104	2	3	14	2	1	0	0	2
4	2	402.0	3.0	1.0	40260	105	2	3	9	3	1	0	0	0
4	2	402.0	3.0	1.0	40260	106	2	3	7	3	1	0	0	0
4	2	402.0	3.0	1.0	40261	101	1	1	35	2	2		0	2
4	2	402.0	3.0	1.0	40261	102	2	2	29	2	2	0	0	1
4	2	402.0	3.0	1.0	40261	103	1	3	6	3	1	0	0	0
4	2	402.0	3.0	1.0	40262	101	1	1	36	1	2		1	4
4	2	402.0	3.0	1.0	40262	102	2	2	32	2	2		0	1
4	2	402.0	3.0	1.0	40262	103	1	3	11	3	1	1	0	1
4	2	402.0	3.0	1.0	40262	104	2	3	8	3	1	0	0	0
4	2	402.0	3.0	1.0	40262	105	2	3	6	3	1	0	0	0
4	2	402.0	3.0	1.0	40263	101	1	1	38	1	2		1	4
4	2	402.0	3.0	1.0	40263	102	2	2	39	3	2		0	0
4	2	402.0	3.0	1.0	40263	103	1	3	14	1	1	1	1	5
4	2	402.0	3.0	1.0	40263	104	1	3	10	1	1	1	0	1
4	2	402.0	3.0	1.0	40263	105	2	3	7	2	1	1	0	1
4	2	402.0	3.0	1.0	40264	101	1	1	23	1	2	0	1	3
4	2	402.0	3.0	1.0	40264	102	2	2	22	1	2	0	0	0
4	2	402.0	3.0	1.0	40264	103	2	3	9	1	1	1	1	2
4	2	402.0	3.0	1.0	40264	104	2	3	6	3	1	0	0	0
4	2	402.0	3.0	1.0	40264	105	2	3	4	3	1	0	0	0
4	2	402.0	3.0	1.0	40265	101	1	1	36	1	3		1	0
4	2	402.0	3.0	1.0	40265	102	2	2	31	1	3		1	3
4	2	402.0	3.0	1.0	40265	103	2	3	12	1	1	1	1	4
4	2	402.0	3.0	1.0	40265	104	2	3	8	1	1	1	0	0
4	2	402.0	3.0	1.0	40266	101	2	1	28	2	5	0	0	0
4	2	402.0	3.0	1.0	40266	102	2	3	8	2	1	1	0	1
4	2	402.0	3.0	1.0	40267	101	1	1	36	1	3		1	3
4	2	402.0	3.0	1.0	40267	102	2	2	31	2	3		0	2
4	2	402.0	3.0	1.0	40267	103	1	3	13	1	1	1	1	4
4	2	402.0	3.0	1.0	40267	104	1	3	10	2	1	1	1	2
4	2	402.0	3.0	1.0	40267	105	2	3	8	2	1	1	0	0
4	2	402.0	3.0	1.0	40268	101	1	1	50	1	2		0	0
4	2	402.0	3.0	1.0	40268	102	2	2	45	3	2		0	0
4	2	402.0	3.0	1.0	40268	103	2	3	21	1	1	0	1	5
4	2	402.0	3.0	1.0	40268	104	1	3	18	1	1	1	1	5
4	2	402.0	3.0	1.0	40268	105	2	3	10	1	1	1	1	3
4	2	402.0	3.0	1.0	40268	106	2	3	7	1	1	1	1	1
4	2	402.0	3.0	1.0	40268	107	2	3	4	3	1	0	0	0
4	2	402.0	3.0	1.0	40268	108	1	3	12	1	1	1	1	4
4	2	402.0	3.0	1.0	40269	101	1	1	27	1	2	0	1	4
4	2	402.0	3.0	1.0	40269	102	2	2	22	1	2	0	1	6
4	3	403.0	3.0	1.0	40350	101	2	1	34	3	2		0	1
4	3	403.0	3.0	1.0	40350	102	1	3	16	1	1	0	1	4
4	3	403.0	3.0	1.0	40350	103	2	3	10	2	1	1	0	1
4	3	403.0	3.0	1.0	40350	104	2	3	6	3	1	0	0	0
4	3	403.0	3.0	1.0	40351	101	1	1	32	1	2		1	3
4	3	403.0	3.0	1.0	40351	102	2	2	999	2	2		0	2
4	3	403.0	3.0	1.0	40352	101	1	1	999	1	2		1	4
4	3	403.0	3.0	1.0	40352	102	2	2	999	3	2		0	0
4	3	403.0	3.0	1.0	40352	103	2	3	15	2	1	1	1	3
4	3	403.0	3.0	1.0	40352	104	2	3	8	2	1	1	0	1
4	3	403.0	3.0	1.0	40352	105	1	3	6	3	1	1	0	0
4	3	403.0	3.0	1.0	40353	101	1	1	34	1	2		1	5
4	3	403.0	3.0	1.0	40353	102	2	2	29	2	2	0	0	0
4	3	403.0	3.0	1.0	40353	103	2	3	7	3	1	1	0	0
4	3	403.0	3.0	1.0	40353	104	2	3	5	3	1	0	0	0
4	3	403.0	3.0	1.0	40353	105	2	7	12	2	1	1	0	1
4	3	403.0	3.0	1.0	40354	101	1	1	25	1	2	0	0	1
4	3	403.0	3.0	1.0	40354	102	2	2	23	1	2	0	0	0
4	3	403.0	3.0	1.0	40360	101	1	1	20	1	2	0	1	4
4	3	403.0	3.0	1.0	40360	102	2	2	16	2	2	0	0	3
4	3	403.0	3.0	1.0	40361	101	1	1	48	1	2		0	3
4	3	403.0	3.0	1.0	40361	102	2	2	30	2	2	0	0	2
4	3	403.0	3.0	1.0	40361	103	1	3	8	3	1	1	0	2
4	3	403.0	3.0	1.0	40361	104	2	3	6	3	1	1	0	1
4	3	403.0	3.0	1.0	40362	101	1	1	999	1	2		1	3
4	3	403.0	3.0	1.0	40362	102	2	2	18	2	2	0	0	2
4	3	403.0	3.0	1.0	40363	101	1	1	31	2	2		0	0
4	3	403.0	3.0	1.0	40363	102	2	2	25	2	2	0	0	1
4	3	403.0	3.0	1.0	40364	101	1	1	29	2	2	1	1	2
4	3	403.0	3.0	1.0	40364	102	2	2	24	3	2	0	0	0
4	3	403.0	3.0	1.0	40365	101	1	1	999	2	2		0	0
4	3	403.0	3.0	1.0	40365	102	2	2	21	2	2	0	0	2
4	3	403.0	3.0	1.0	40366	101	1	1	42	3	2		0	0
4	3	403.0	3.0	1.0	40366	102	2	2	35	3	2		0	0
4	3	403.0	3.0	1.0	40366	103	1	3	14	3	1	1	0	2
4	3	403.0	3.0	1.0	40366	104	1	3	10	3	1	1	0	1
4	3	403.0	3.0	1.0	40366	105	1	3	7	3	1	0	0	0
4	3	403.0	3.0	1.0	40367	101	1	1	34	2	2		1	3
4	3	403.0	3.0	1.0	40367	102	2	2	30	3	2	0	0	0
4	3	403.0	3.0	1.0	40367	103	1	3	6	3	1	1	0	0
4	3	403.0	3.0	1.0	40368	101	1	1	33	2	2		0	2
4	3	403.0	3.0	1.0	40368	102	2	2	29	3	2	0	0	1
4	3	403.0	3.0	1.0	40368	103	2	3	10	3	1	1	0	1
4	3	403.0	3.0	1.0	40368	104	1	3	7	3	1	1	0	0
4	3	403.0	3.0	1.0	40369	101	1	1	999	1	2		1	4
4	3	403.0	3.0	1.0	40369	102	2	2	36	3	2		0	0
4	3	403.0	3.0	1.0	40369	103	1	3	7	1	1	1	1	1
4	3	403.0	3.0	1.0	40369	104	2	3	3	3	1	1	0	0
4	4	404.0	3.0	2.0	40450	101	1	1	28	1	2	0	1	5
4	4	404.0	3.0	2.0	40450	102	2	2	24	3	2	0	0	2
4	4	404.0	3.0	2.0	40450	103	1	3	8	2	1	1	0	0
4	4	404.0	3.0	2.0	40450	104	1	3	6	2	1	0	0	0
4	4	404.0	3.0	2.0	40451	101	1	1	999	3	2		0	0
4	4	404.0	3.0	2.0	40451	102	2	2	999	1	2		0	0
4	4	404.0	3.0	2.0	40451	103	1	3	17	1	5	0	1	5
4	4	404.0	3.0	2.0	40451	104	2	7	18	1	2	1	1	7
4	4	404.0	3.0	2.0	40451	105	1	7	15	1	1	1	1	4
4	4	404.0	3.0	2.0	40451	106	1	7	8	2	1	1	1	1
4	4	404.0	3.0	2.0	40453	101	1	1	30	1	2	0	1	12
4	4	404.0	3.0	2.0	40453	102	2	2	23	1	2	0	1	5
4	4	404.0	3.0	2.0	40453	103	2	3	12	1	1	1	1	5
4	4	404.0	3.0	2.0	40453	104	1	3	11	1	1	1	0	3
4	4	404.0	3.0	2.0	40453	105	1	3	7	1	1	1	0	0
4	4	404.0	3.0	2.0	40460	101	1	1	28	1	2	0	1	5
4	4	404.0	3.0	2.0	40460	102	2	2	20	1	2	0	1	6
4	4	404.0	3.0	2.0	40461	101	1	1	39	1	2		0	2
4	4	404.0	3.0	2.0	40461	102	2	2	29	1	2	0	1	4
4	4	404.0	3.0	2.0	40461	103	2	3	13	1	1	1	1	3
4	4	404.0	3.0	2.0	40461	104	2	3	10	1	1	1	0	0
4	4	404.0	3.0	2.0	40461	105	1	3	7	1	1	1	0	1
4	4	404.0	3.0	2.0	40462	101	1	1	30	1	2	0	1	4
4	4	404.0	3.0	2.0	40462	102	2	2	26	3	2	0	0	0
4	4	404.0	3.0	2.0	40462	103	1	3	11	3	1	1	0	0
4	4	404.0	3.0	2.0	40463	101	1	1	29	1	2	1	1	7
4	4	404.0	3.0	2.0	40463	102	2	2	20	1	2	0	1	8
4	4	404.0	3.0	2.0	40464	101	1	1	26	1	2	0	1	6
4	4	404.0	3.0	2.0	40464	102	2	2	24	1	2	0	1	8
4	4	404.0	3.0	2.0	40464	103	1	3	8	1	1	0	0	0
4	4	404.0	3.0	2.0	40464	104	2	3	6	1	1	0	0	0
4	4	404.0	3.0	2.0	40465	101	2	1	28	1	5	0	1	7
4	4	404.0	3.0	2.0	40465	102	1	9	17	1	1	0	0	1
4	4	404.0	3.0	2.0	40465	103	1	3	11	1	1	0	1	5
4	4	404.0	3.0	2.0	40465	104	2	3	7	1	1	0	0	1
4	4	404.0	3.0	2.0	40466	101	1	1	25	1	2	0	1	10
4	4	404.0	3.0	2.0	40466	102	2	2	19	1	2	0	1	5
4	4	404.0	3.0	2.0	40466	103	1	12	16	1	1	1	1	7
4	4	404.0	3.0	2.0	40466	104	1	12	15	1	1	1	1	6
4	4	404.0	3.0	2.0	40466	105	2	7	9	1	1	1	1	2
4	4	404.0	3.0	2.0	40466	106	2	7	7	1	1	1	0	0
4	4	404.0	3.0	2.0	40467	101	2	1	39	2	5		1	3
4	4	404.0	3.0	2.0	40467	102	1	3	999	2	1		1	3
4	4	404.0	3.0	2.0	40467	103	1	3	7	2	1	0	0	0
4	4	404.0	3.0	2.0	40468	101	1	1	26	1	2	0	1	7
4	4	404.0	3.0	2.0	40468	102	2	2	21	1	2	0	1	7
4	4	404.0	3.0	2.0	40468	103	1	3	2	1	1	0	0	0
4	4	404.0	3.0	2.0	40469	101	1	1	27	1	2	0	1	4
4	4	404.0	3.0	2.0	40469	102	2	2	20	1	2	0	0	0
4	4	404.0	3.0	2.0	40469	103	2	3	4	1	1	0	0	0
