district	village	villno	strno	group	hhid	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38
2	7	207.0	2.0	2.0	20705	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	1	0	0	0	0	0	0	7.0	5.0	1	3	6	1	2	0
2	7	207.0	2.0	2.0	20706	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	1	0	3	1	2	0	0	0	0	0	0	4.0	4.0	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20707	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	4.5	5.0	1	2	5	1	2	0
2	7	207.0	2.0	2.0	20708	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4.0	4.0	1	2	1	1	1	0
2	7	207.0	2.0	2.0	20709	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
2	7	207.0	2.0	2.0	20710	0	1	1	1	0	0	0	3	0	0	0	0	1	0	0	2	0	3	0	2	0	3	2	1	0	0	0	0	0	0	3.0	5.0	1	3	5	1	1	0
2	7	207.0	2.0	2.0	20711	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	3	1	0	0	0	0	0	0	0	5.0	4.0	1	2	1	1	2	1
2	7	207.0	2.0	2.0	20712	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	1	0
2	7	207.0	2.0	2.0	20713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	6.0	5.0	1	3	1	1	2	0
2	7	207.0	2.0	2.0	20714	1	1	0	1	0	0	0	7	0	0	0	0	0	0	0	4	0	2	0	1	0	3	2	1	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	1
2	7	207.0	2.0	2.0	20715	1	2	0	1	1	0	0	1	0	0	0	0	1	0	0	3	1	6	0	2	0	6	1	1	1	0	0	0	0	0	7.0	5.0	1	3	5	1	2	1
2	7	207.0	2.0	2.0	20716	1	1	0	1	0	0	0	2	2	0	0	1	0	0	1	2	0	2	0	2	0	5	1	1	0	0	1	0	0	0	5.0	6.0	1	2	4	1	2	0
2	7	207.0	2.0	2.0	20717	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	0	0	7.0	6.0	1	2	1	1	1	0
2	7	207.0	2.0	2.0	20718	1	2	0	0	0	0	0	1	4	0	0	1	0	0	1	2	0	0	0	2	0	4	0	0	0	0	0	0	0	0	4.0	5.0	1	3	5	1	2	0
2	8	208.0	2.0	1.0	20801	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	3	1	1	0	0	0	0	0	0	4.0	3.0	1	2	1	1	1	0
2	8	208.0	2.0	1.0	20802	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	2	0	1	0	1	0	4	1	1	0	0	1	0	0	0	3.0	4.0	1	3	5	1	2	1
2	8	208.0	2.0	1.0	20803	1	0	0	0	0	0	0	4	2	0	0	0	1	0	0	2	0	1	0	1	0	3	1	1	0	0	1	0	0	0	3.0	4.0	1	3	1	1	2	0
2	8	208.0	2.0	1.0	20804	0	2	0	1	1	1	0	2	3	0	0	0	0	0	0	2	0	1	0	2	0	2	1	1	0	0	0	0	0	0	7.0	5.0	3	3	1	1	3	1
2	8	208.0	2.0	1.0	20805	2	4	1	3	3	0	1	7	3	1	0	0	3	0	0	3	1	3	0	2	0	6	2	2	2	1	1	0	0	0	3.0	6.0	3	3	6	2	3	1
2	8	208.0	2.0	1.0	20806	1	1	0	0	1	0	1	2	5	0	0	1	0	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	0	0	4.0	4.5	3	3	1	1	2	1
2	8	208.0	2.0	1.0	20807	1	1	0	1	1	0	1	3	1	0	0	1	1	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	7.0	6.0	3	3	1	1	3	0
2	8	208.0	2.0	1.0	20808	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0	2	0	1	0	1	0	6	0	1	0	0	0	0	0	0	4.0	5.0	3	3	1	1	2	0
2	8	208.0	2.0	1.0	20809	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	1	0	1	0	3	0	1	0	0	1	0	0	0	6.0	4.0	1	2	1	1	2	0
2	8	208.0	2.0	1.0	20810	0	1	0	1	0	0	0	5	2	0	0	1	0	0	0	1	0	1	0	1	0	3	1	2	0	0	1	0	0	0	4.0	5.0	1	3	1	1	2	1
2	8	208.0	2.0	1.0	20811	1	1	0	1	0	1	1	4	4	0	0	1	0	0	0	2	0	1	0	1	0	3	1	2	0	0	1	0	0	0	5.0	4.0	1	3	1	1	2	0
2	8	208.0	2.0	1.0	20813	1	1	0	0	0	0	1	1	4	0	0	1	0	0	0	2	0	1	0	0	0	3	0	1	0	0	0	0	0	0	3.0	6.0	1	2	5	1	1	0
2	8	208.0	2.0	1.0	20814	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	1	0	4	1	1	0	0	1	1	0	0	5.0	6.0	1	2	1	1	2	0
2	8	208.0	2.0	1.0	20815	2	2	0	1	1	0	1	5	4	0	1	0	1	0	0	4	1	2	0	1	0	4	0	1	0	0	1	0	0	0	5.0	6.0	1	2	4	1	2	1
2	8	208.0	2.0	1.0	20816	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
2	8	208.0	2.0	1.0	20817	1	1	0	1	0	1	1	4	8	1	0	0	2	1	0	4	0	1	0	0	0	4	1	1	1	0	0	0	0	0	6.0	5.0	1	2	6	1	2	1
2	8	208.0	2.0	1.0	20818	1	1	0	0	0	0	0	6	2	0	0	1	0	0	0	2	0	1	0	1	0	3	0	1	0	0	1	0	0	0	5.5	6.0	1	2	5	1	2	0
2	8	208.0	2.0	1.0	20819	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	4	0	1	0	0	0	0	0	0	6.0	4.0	1	3	1	1	2	1
2	8	208.0	2.0	1.0	20820	1	1	0	1	0	0	1	6	2	0	0	0	0	0	0	4	0	2	0	1	0	4	1	2	0	0	1	0	0	0	4.0	3.0	1	3	1	1	2	0
2	9	209.0	2.0	3.0	20902	1	1	0	1	1	0	0	4	4	0	0	1	1	0	0	3	0	1	0	1	0	4	1	1	0	0	1	0	0	0	4.0	6.0	1	3	1	1	2	1
2	9	209.0	2.0	3.0	20903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0	6.0	1	3	1	1	1	0
2	9	209.0	2.0	3.0	20904	1	0	0	0	0	0	0	6	0	0	0	1	1	0	0	1	0	2	0	0	0	1	1	1	0	0	1	0	0	0	5.0	6.0	3	3	1	1	1	0
2	9	209.0	2.0	3.0	20905	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	3	0	2	0	0	0	2	1	1	1	0	0	0	0	0	4.0	7.0	1	2	4	1	1	0
2	9	209.0	2.0	3.0	20907	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	4.0	6.0	1	3	2	1	2	0
2	9	209.0	2.0	3.0	20908	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
2	9	209.0	2.0	3.0	20909	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	4.0	1	3	5	1	2	0
2	9	209.0	2.0	3.0	20910	0	1	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	5.0	6.0	1	3	1	1	2	0
2	9	209.0	2.0	3.0	20914	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	5.0	4.0	1	3	4	1	2	0
2	9	209.0	2.0	3.0	20915	1	1	1	1	0	1	2	0	6	1	0	3	0	0	1	2	0	2	0	1	0	4	0	2	1	0	0	0	0	0	5.0	8.0	3	3	5	1	3	1
2	9	209.0	2.0	3.0	20916	3	3	1	2	1	1	1	7	6	1	0	1	1	1	0	4	0	3	0	1	0	8	1	1	2	0	0	0	0	0	7.0	8.0	3	3	5	1	3	1
2	9	209.0	2.0	3.0	20917	1	1	0	1	0	0	1	3	2	0	0	0	0	0	0	3	0	1	0	1	0	3	1	1	0	0	1	0	0	0	4.0	3.0	3	3	1	1	2	0
2	9	209.0	2.0	3.0	20918	1	1	0	0	0	0	0	2	0	0	0	1	0	1	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	5.0	6.0	1	3	1	1	2	1
2	9	209.0	2.0	3.0	20919	1	1	0	1	0	1	0	5	2	0	0	0	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	3.0	1	2	1	1	2	0
2	9	209.0	2.0	3.0	20920	1	1	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	0	3	0	1	0	0	0	0	0	0	5.0	6.0	3	3	1	1	2	0
2	9	209.0	2.0	3.0	20921	1	1	0	0	1	0	1	2	0	0	1	1	0	0	0	3	0	2	0	1	0	4	1	1	0	0	0	0	0	0	4.5	6.5	1	3	1	1	2	1
3	1	301.0	3.0	2.0	30101	2	1	0	0	0	2	2	3	6	1	0	2	1	1	1	3	0	1	0	1	0	4	1	2	0	0	1	0	0	0	5.0	5.0	1	2	4	1	2	0
3	1	301.0	3.0	2.0	30102	1	1	0	0	0	0	1	3	5	1	0	2	0	1	0	8	0	1	0	1	0	3	0	1	2	0	0	0	0	0	7.0	5.0	3	3	4	1	2	0
3	1	301.0	3.0	2.0	30103	1	0	0	0	0	2	1	3	4	0	1	1	1	0	0	0	1	2	0	0	0	3	1	1	0	0	0	0	0	0	4.0	5.0	1	1	1	1	2	0
3	1	301.0	3.0	2.0	30104	1	1	0	0	0	3	1	2	1	0	0	2	0	1	0	1	0	2	0	1	0	4	1	1	0	1	1	0	0	0	5.0	6.0	3	3	1	1	2	0
3	1	301.0	3.0	2.0	30105	0	1	0	0	0	1	1	0	4	1	0	0	1	0	0	2	1	1	0	1	0	2	1	2	0	0	0	0	0	0	6.0	6.5	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30106	1	1	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	3	0	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30107	3	1	0	1	1	1	1	2	9	1	0	2	0	1	0	3	0	1	0	1	0	4	1	1	0	0	0	0	0	0	5.0	6.0	3	9	4	1	3	0
3	1	301.0	3.0	2.0	30108	0	1	0	0	0	0	0	4	2	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30109	1	1	0	0	0	1	1	1	7	1	0	2	1	0	0	2	0	1	0	1	1	2	0	0	1	1	0	0	0	0	7.0	6.0	3	3	1	2	3	0
3	1	301.0	3.0	2.0	30110	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	0	2	0	1	0	0	0	0	0	0	6.0	5.0	1	2	6	1	2	0
3	1	301.0	3.0	2.0	30111	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3.5	3.5	1	2	1	1	1	0
3	1	301.0	3.0	2.0	30112	0	1	0	1	0	0	0	3	1	0	0	1	0	0	0	1	0	5	0	0	0	3	0	1	0	0	0	0	0	0	4.0	4.0	1	2	1	1	2	1
3	1	301.0	3.0	2.0	30113	1	1	0	2	1	3	3	1	8	3	0	2	0	0	1	3	0	1	0	1	0	3	1	2	0	0	1	0	0	0	8.0	6.0	3	1	4	1	3	1
3	1	301.0	3.0	2.0	30115	1	0	0	0	0	0	0	1	3	0	1	1	0	0	0	2	0	1	0	0	0	4	1	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30116	0	1	0	1	1	0	0	3	4	0	0	1	0	0	0	3	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30117	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3	2	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30118	1	0	0	0	0	1	2	4	1	0	0	2	0	0	0	3	0	2	0	1	0	3	1	1	1	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30119	3	1	1	1	1	3	1	3	8	1	0	2	0	0	1	5	1	1	0	1	0	5	0	1	0	1	1	0	0	0	8.0	5.0	3	3	5	2	3	1
3	1	301.0	3.0	2.0	30120	0	1	0	1	1	0	1	1	3	0	0	0	0	0	0	3	1	1	0	1	0	3	1	1	1	0	1	0	0	0	5.0	4.0	1	2	5	1	2	0
3	2	302.0	3.0	2.0	30201	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	3	1	1	0	0	1	0	0	0	4.0	3.0	1	1	1	1	1	0
3	2	302.0	3.0	2.0	30202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	3.5	3.0	1	2	2	1	1	0
3	2	302.0	3.0	2.0	30203	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	4.0	3.0	1	2	1	1	1	0
3	2	302.0	3.0	2.0	30204	1	1	0	1	2	1	1	2	7	1	0	2	1	1	0	2	0	3	0	1	0	3	1	2	0	0	0	0	0	0	5.0	6.0	1	1	2	1	2	0
3	2	302.0	3.0	2.0	30205	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30206	1	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	0	5	2	2	0	0	2	0	0	0	5.0	6.0	1	2	2	1	2	0
3	2	302.0	3.0	2.0	30207	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	4	0	1	0	0	0	0	0	0	4.0	5.0	1	1	1	1	2	0
3	2	302.0	3.0	2.0	30208	0	1	0	0	0	1	3	0	9	1	0	2	2	2	0	2	3	1	0	1	0	4	0	2	0	1	0	0	0	0	5.0	6.0	1	1	5	1	2	0
3	2	302.0	3.0	2.0	30209	1	1	0	0	1	2	2	2	1	0	0	0	0	0	0	0	0	2	0	1	0	7	1	3	0	0	0	0	0	0	5.0	5.5	1	2	2	1	2	0
3	2	302.0	3.0	2.0	30210	0	1	0	1	1	1	1	1	3	0	0	1	0	0	0	1	0	0	0	1	0	3	1	1	0	0	0	0	0	0	5.0	6.0	1	1	4	1	2	0
3	2	302.0	3.0	2.0	30212	1	1	0	0	1	1	0	0	3	0	0	0	1	0	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	4.0	4.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30213	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	4.0	4.5	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30214	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	4.0	4.0	1	2	2	1	1	0
3	2	302.0	3.0	2.0	30215	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	6.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30216	0	2	0	0	1	0	1	0	6	0	0	1	1	0	0	2	0	1	0	1	0	4	0	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30217	0	2	0	1	0	1	1	2	3	0	0	0	1	0	0	2	0	1	0	1	0	4	2	2	0	0	1	0	0	0	5.0	6.0	1	1	1	1	2	0
3	2	302.0	3.0	2.0	30218	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	5.0	5.5	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30219	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	2	0	2	0	0	1	0	0	0	4.0	4.5	1	1	1	1	2	0
3	2	302.0	3.0	2.0	30220	1	1	0	0	0	0	1	1	3	0	0	1	0	0	0	6	0	1	0	1	0	3	1	1	0	0	0	0	0	0	5.0	4.0	1	2	2	1	2	0
3	3	303.0	3.0	1.0	30301	2	2	0	0	0	1	1	2	4	1	0	0	1	0	0	0	1	1	0	1	0	5	1	2	0	2	3	0	0	0	6.0	7.0	3	3	3	1	3	0
3	3	303.0	3.0	1.0	30302	1	1	0	0	1	0	1	0	4	0	0	0	1	0	0	1	0	1	0	0	0	2	0	2	0	0	1	0	0	0	5.0	5.5	1	2	5	1	2	1
3	3	303.0	3.0	1.0	30303	2	2	0	1	0	1	1	2	5	1	0	1	1	0	0	1	1	1	0	0	0	4	1	1	0	0	0	0	0	0	6.0	7.0	1	3	4	1	3	1
3	3	303.0	3.0	1.0	30304	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	4.0	3.0	1	1	1	1	1	0
3	3	303.0	3.0	1.0	30305	1	1	0	1	0	1	1	2	6	0	0	1	1	0	0	4	0	1	0	1	0	5	1	2	0	0	0	2	0	0	7.0	6.0	3	3	5	2	3	0
3	3	303.0	3.0	1.0	30306	0	1	0	1	0	0	0	3	3	0	0	1	0	0	0	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30307	1	1	0	1	1	1	0	2	3	0	0	0	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30308	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	5	0	1	0	0	0	3	0	1	0	0	1	0	0	0	5.0	6.0	1	1	1	1	2	0
3	3	303.0	3.0	1.0	30309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	2	1	0	0	0	0	0	0	0	4.0	4.0	1	1	1	1	3	0
3	3	303.0	3.0	1.0	30310	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0	4.5	1	1	1	1	3	0
3	3	303.0	3.0	1.0	30311	0	2	0	0	0	4	1	2	6	0	0	0	2	0	0	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	7.0	7.5	3	1	2	1	2	1
3	3	303.0	3.0	1.0	30312	0	1	0	0	1	1	0	3	0	0	0	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	4.0	5.0	1	1	1	1	2	0
3	3	303.0	3.0	1.0	30313	0	2	0	0	0	1	1	2	5	1	0	1	1	0	0	1	0	0	0	1	0	6	1	1	0	0	0	0	0	0	3.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30315	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3.0	3.5	1	1	1	1	1	0
3	3	303.0	3.0	1.0	30316	0	1	0	0	0	0	0	1	3	0	0	0	1	1	0	2	0	1	0	1	0	2	1	2	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30317	1	1	0	0	1	0	0	2	4	0	0	1	0	0	3	3	0	2	0	1	0	3	1	2	0	0	1	0	0	0	6.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30318	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	4	0	1	0	1	0	1	0	1	0	0	0	0	0	0	5.0	4.0	1	2	2	1	1	0
3	3	303.0	3.0	1.0	30319	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	3	0	2	0	0	0	0	0	0	3.0	2.0	1	2	1	1	1	0
3	4	304.0	3.0	3.0	30401	1	1	0	0	0	1	1	2	5	0	0	2	1	0	0	5	0	1	0	0	0	6	0	1	0	0	0	0	0	0	6.0	7.0	3	2	4	1	3	0
3	4	304.0	3.0	3.0	30402	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4.0	2.5	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30403	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30404	0	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30405	1	1	0	0	0	1	1	5	6	0	0	11	1	0	0	3	0	1	0	1	0	3	0	1	0	0	0	0	0	0	6.0	5.0	1	2	4	1	3	1
3	4	304.0	3.0	3.0	30406	0	1	0	0	0	2	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	2	0	1	0	0	0	0	0	5.0	5.5	1	2	4	1	2	0
3	4	304.0	3.0	3.0	30407	0	1	0	0	0	2	2	2	6	0	0	3	0	1	0	2	0	0	0	1	0	2	2	1	0	0	1	0	0	0	4.0	5.0	1	2	4	1	2	0
3	4	304.0	3.0	3.0	30408	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	5	1	1	1	0
3	4	304.0	3.0	3.0	30409	1	2	0	0	0	0	1	1	4	0	0	1	1	0	0	0	1	1	0	0	0	2	1	1	0	0	0	1	0	0	6.0	6.0	1	2	4	1	2	0
3	4	304.0	3.0	3.0	30410	0	1	0	0	0	1	1	3	3	0	0	2	1	1	0	1	0	1	0	1	0	3	0	2	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	1
3	4	304.0	3.0	3.0	30411	1	0	0	1	1	1	2	2	2	0	0	1	2	0	0	3	0	1	0	0	0	2	0	0	1	0	0	0	0	0	7.0	8.0	3	9	2	2	3	1
3	4	304.0	3.0	3.0	30412	0	0	0	0	0	2	1	1	2	0	0	2	0	0	0	1	0	1	0	1	0	3	0	1	0	0	1	0	0	0	4.0	5.0	1	1	1	1	2	1
3	4	304.0	3.0	3.0	30413	1	1	0	0	0	1	1	4	2	1	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	5.0	6.0	3	2	2	1	3	0
3	4	304.0	3.0	3.0	30414	0	1	0	0	0	2	1	3	2	0	0	0	1	0	0	4	0	1	0	1	0	3	1	1	0	0	0	0	0	0	6.0	5.0	1	2	4	1	2	0
3	4	304.0	3.0	3.0	30415	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	3	1	1	0	0	0	0	0	0	4.0	4.5	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30416	1	1	0	2	1	0	2	3	4	0	0	2	1	2	0	1	0	1	0	0	0	6	2	2	0	0	1	0	0	0	5.0	5.5	1	2	4	1	2	0
3	4	304.0	3.0	3.0	30417	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.5	5.0	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30419	1	2	0	1	0	3	2	4	6	0	0	0	1	0	0	8	0	2	0	1	0	5	1	3	0	0	1	0	0	0	5.0	6.0	1	2	4	1	3	0
3	4	304.0	3.0	3.0	30420	1	1	0	0	0	0	1	1	3	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	5.5	6.0	1	2	4	1	2	0
3	5	305.0	3.0	3.0	30501	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	1	0	0	0	0	0	0	5.0	4.0	1	1	1	1	1	0
3	5	305.0	3.0	3.0	30502	1	1	0	0	0	1	0	3	4	0	0	1	1	0	0	0	0	1	0	1	0	0	2	1	1	0	1	1	0	0	6.0	5.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30503	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	3	0	2	0	0	0	7	2	2	0	0	2	0	0	0	2.5	3.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30504	0	1	0	0	0	0	0	1	2	4	0	0	0	0	0	2	0	1	0	1	0	1	1	1	0	0	0	0	0	0	4.0	3.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30505	1	1	0	0	0	1	0	3	4	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	4.5	5.0	1	1	3	1	2	0
3	5	305.0	3.0	3.0	30506	1	1	0	1	0	0	1	8	2	0	0	0	0	0	0	4	0	2	0	1	0	2	0	1	0	0	0	0	0	0	7.0	5.0	1	2	1	1	2	0
3	5	305.0	3.0	3.0	30507	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	6.0	6.5	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30508	1	1	0	0	0	0	1	2	4	0	0	1	1	0	0	0	0	1	0	1	0	4	2	1	0	0	0	0	0	0	6.0	5.0	1	2	1	1	2	0
3	5	305.0	3.0	3.0	30509	1	1	0	1	0	2	0	3	0	0	0	0	1	0	0	2	0	1	0	0	0	2	1	1	0	0	1	0	0	0	6.0	7.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30510	0	1	0	1	1	1	0	2	3	0	0	1	1	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
3	5	305.0	3.0	3.0	30512	0	1	0	0	0	1	1	5	2	0	0	1	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30513	2	1	0	1	1	1	0	9	2	0	0	0	0	0	0	7	0	1	0	1	0	4	2	2	0	0	0	0	0	0	6.0	5.0	1	1	1	1	3	0
3	5	305.0	3.0	3.0	30515	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	3	1	1	0	0	1	0	0	0	4.0	6.0	1	1	1	1	2	0
3	5	305.0	3.0	3.0	30516	0	1	0	0	0	1	1	1	4	0	0	0	1	0	0	1	0	1	0	0	0	4	1	1	0	0	1	0	0	0	5.0	6.5	1	2	4	1	2	0
3	5	305.0	3.0	3.0	30517	1	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	5	305.0	3.0	3.0	30518	0	1	0	0	1	1	1	3	3	0	0	0	1	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	4.0	6.0	1	1	1	1	2	1
