district	village	villno	strno	group	hhid	codigo	e02	e03	e04	e05	e06	e07a	e07b	e08a	e08b	e09
2	3	203.0	2.0	2.0	20319	101	1	1	0	1	0	"GANHO GANHO"	2	3.0	1680	1
2	3	203.0	2.0	2.0	20319	102	1	0	0	1						
2	3	203.0	2.0	2.0	20319	103	1	1	0	5	0	"GANHO GANHO"	2	1.0	280	1
2	3	203.0	2.0	2.0	20319	104	1	0	0	5						
2	3	203.0	2.0	2.0	20320	101	0	1	0	3	1	"PROFESSOR"	1	12.0		
2	3	203.0	2.0	2.0	20320	102	1	0	0	1						
2	3	203.0	2.0	2.0	20320	103	1	1	0	2	0	"GANHO GANHO"	2	0.4	350	1
2	3	203.0	2.0	2.0	20320	104	0	0	0	9						
2	3	203.0	2.0	2.0	20320	105	0	0	0	9						
2	4	204.0	2.0	2.0	20401	101	1	0	1	7	0	"CARPINTEIRO"	19	10.0	3000	1
2	4	204.0	2.0	2.0	20401	102	1	0	0	6						
2	4	204.0	2.0	2.0	20401	103	1	0	0	5						
2	4	204.0	2.0	2.0	20401	104	1	0	0	5						
2	4	204.0	2.0	2.0	20402	101	1	0	0	1						
2	4	204.0	2.0	2.0	20402	102	1	0	0	1						
2	4	204.0	2.0	2.0	20402	103	1	0	0	5						
2	4	204.0	2.0	2.0	20403	101	1	0	1	1	0	"FABRICA BEBIDA"	7	1.0	100	1
2	4	204.0	2.0	2.0	20403	102	1	0	0	1						
2	4	204.0	2.0	2.0	20403	103	1	0	0	1						
2	4	204.0	2.0	2.0	20403	104	1	0	0	1						
2	4	204.0	2.0	2.0	20403	105	1	0	0	1						
2	4	204.0	2.0	2.0	20404	101	1	0	1	1	1	"FAZ ESTEIRA E VENDE"	19	12.0	2800	1
2	4	204.0	2.0	2.0	20404	102	1	0	0	1						
2	4	204.0	2.0	2.0	20405	102	1	1	0	1	0	"GANHO GANHO"	2	0.1	50	1
2	4	204.0	2.0	2.0	20405	121	1	1	1	4	0	"CORTA TABUA PARA VENDER"	4	1.0	800	1
2	4	204.0	2.0	2.0	20407	101	1	0	1	4	0	"CARPINTEIRO"	19			
2	4	204.0	2.0	2.0	20407	102	1	1	0	1	1	"GANHO GANHO"	2	0.1	100	1
2	4	204.0	2.0	2.0	20408	101	1	0	0	1						
2	4	204.0	2.0	2.0	20408	102	1	0	0	1						
2	4	204.0	2.0	2.0	20409	101	1	0	0	1						
2	4	204.0	2.0	2.0	20409	102	1	0	0	1						
2	4	204.0	2.0	2.0	20410	101	1	0	0	1						
2	4	204.0	2.0	2.0	20410	102	1	1	0	1	1	"GANHO GANHO"	7	1.0	60	1
2	4	204.0	2.0	2.0	20410	103	1	0	0	5						
2	4	204.0	2.0	2.0	20410	201	1	1	0	1	0	"CLIMAR"	7	1.0	200	1
2	4	204.0	2.0	2.0	20411	101	1	0	1	1	0	"PREPAROU CABANGA"	2	2.0	140	1
2	4	204.0	2.0	2.0	20411	102	1	1	0	5	0	"CARREGA MILHO"	2	0.3	50	1
2	4	204.0	2.0	2.0	20411	103	1	0	0	5						
2	4	204.0	2.0	2.0	20412	101	1	0	1	1	0	"FABRICA BEBIDAS"	7	4.0	800	1
2	4	204.0	2.0	2.0	20412	101	1	0	0	1						
2	4	204.0	2.0	2.0	20412	102	1	0	0	1						
2	4	204.0	2.0	2.0	20412	103	1	0	0	1						
2	4	204.0	2.0	2.0	20412	105	1	0	0	5						
2	4	204.0	2.0	2.0	20412	106	0	0	0	9						
2	4	204.0	2.0	2.0	20413	101	1	0	0	1						
2	4	204.0	2.0	2.0	20413	102	1	0	0	6						
2	4	204.0	2.0	2.0	20413	103	1	0	0	1						
2	4	204.0	2.0	2.0	20414	101	1	0	0	1						
2	4	204.0	2.0	2.0	20414	102	1	0	0	1						
2	4	204.0	2.0	2.0	20414	103	1	1	0	5	1	"GANHO GANHO"	2	0.1	10	1
2	4	204.0	2.0	2.0	20414	104	1	0	0	5						
2	4	204.0	2.0	2.0	20415	101	1	0	0	1						
2	4	204.0	2.0	2.0	20415	102	1	0	0	1						
2	4	204.0	2.0	2.0	20416	101	1	0	0	1						
2	4	204.0	2.0	2.0	20416	102	1	0	0	6						
2	4	204.0	2.0	2.0	20416	103	1	0	0	5						
2	4	204.0	2.0	2.0	20416	104	1	0	0	5						
2	4	204.0	2.0	2.0	20416	105	1	0	0	5						
2	4	204.0	2.0	2.0	20417	102	1	0	0	1						
2	4	204.0	2.0	2.0	20417	103	1	0	0	5						
2	4	204.0	2.0	2.0	20418	101	1	1	0	1	0	"CONSTRUCAO DE CASAS"	2	1.0	880	1
2	4	204.0	2.0	2.0	20418	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	50	1
2	4	204.0	2.0	2.0	20418	103	1	0	0	5						
2	4	204.0	2.0	2.0	20419	101	1	0	0	1						
2	4	204.0	2.0	2.0	20419	102	1	0	0	1						
2	5	205.0	2.0	1.0	20501	101	1	0	1	1	0	"ARTESAO"	4	10.0	600	1
2	5	205.0	2.0	1.0	20501	102	1	0	0	1						
2	5	205.0	2.0	1.0	20501	105	1	0	0	5						
2	5	205.0	2.0	1.0	20501	106	0	0	0	9						
2	5	205.0	2.0	1.0	20502	101	1	0	0	1						
2	5	205.0	2.0	1.0	20502	104	1	0	0	1						
2	5	205.0	2.0	1.0	20503	101	1	1	0	1	0	"MACHAMBA"	1	1.0	600	1
2	5	205.0	2.0	1.0	20503	102	1	0	0	1						
2	5	205.0	2.0	1.0	20503	103	1	0	1	5	0	"VENDE NA BARRACA"	3	10.0		
2	5	205.0	2.0	1.0	20503	104	1	0	0	5						
2	5	205.0	2.0	1.0	20503	105	1	0	0	5						
2	5	205.0	2.0	1.0	20504	101	1	0	1	1	0	"DESTILACAO DE CABANGA"	7	3.0	150	1
2	5	205.0	2.0	1.0	20504	102	1	0	0	1						
2	5	205.0	2.0	1.0	20504	103	1	1	0	6	0	"AGUADEIRA"	2	1.0	45	1
2	5	205.0	2.0	1.0	20504	104	0	0	0	9						
2	5	205.0	2.0	1.0	20505	101	1	0	0	1						
2	5	205.0	2.0	1.0	20505	102	1	0	0	1						
2	5	205.0	2.0	1.0	20505	103	1	0	1	5	0	"VENDE NA BANCA"	2	12.0	4000	1
2	5	205.0	2.0	1.0	20505	104	1	0	0	5						
2	5	205.0	2.0	1.0	20505	105	1	0	0	5						
2	5	205.0	2.0	1.0	20506	101	1	1	1	3	0	"TRABALHO ASSALARIADO"	1	4.0	3200	1
2	5	205.0	2.0	1.0	20506	102	1	0	1	4	0	"FABRICO DE BEBIDAS"	7	12.0	4800	1
2	5	205.0	2.0	1.0	20506	103	0	0	0	9						
2	5	205.0	2.0	1.0	20507	101	1	1	0	3	0	"JUIZ"	1	12.0	1500	1
2	5	205.0	2.0	1.0	20507	102	1	0	0	6						
2	5	205.0	2.0	1.0	20507	103	1	0	0	5						
2	5	205.0	2.0	1.0	20509	101	1	0	0	1						
2	5	205.0	2.0	1.0	20509	102	1	1	0	5	1	"GANHO GANHO"	1	12.0	50	1
2	5	205.0	2.0	1.0	20510	101	1	0	0	1						
2	5	205.0	2.0	1.0	20510	102	1	0	0	1						
2	5	205.0	2.0	1.0	20510	103	0	1	0	5	0	"AGUADEIRA"	2	1.0	100	1
2	5	205.0	2.0	1.0	20511	101	1	0	0	1						
2	5	205.0	2.0	1.0	20511	102	1	0	0	1						
2	5	205.0	2.0	1.0	20511	103	0	0	0	9						
2	5	205.0	2.0	1.0	20511	104	0	0	0	9						
2	5	205.0	2.0	1.0	20512	102	1	0	0	1						
2	5	205.0	2.0	1.0	20512	104	1	0	0	5						
2	5	205.0	2.0	1.0	20515	104	1	0	0	1						
2	5	205.0	2.0	1.0	20515	111	1	0	0	1						
2	5	205.0	2.0	1.0	20516	101	1	1	0	2	0	"COLECTOR DE CHA"	1	2.0	150	1
2	5	205.0	2.0	1.0	20516	102	1	0	0	1						
2	5	205.0	2.0	1.0	20516	103	0	0	0	9						
2	5	205.0	2.0	1.0	20516	104	0	0	0	9						
2	5	205.0	2.0	1.0	20517	101	1	0	1	1	0	"MECANICO DE BICICLETA"	4	12.0	4000	1
2	5	205.0	2.0	1.0	20517	102	1	0	0	1						
2	5	205.0	2.0	1.0	20517	103	1	0	0	5						
2	5	205.0	2.0	1.0	20517	104	1	0	0	5						
2	5	205.0	2.0	1.0	20517	105	1	0	0	5						
2	5	205.0	2.0	1.0	20517	106	1	0	0	5						
2	5	205.0	2.0	1.0	20518	101	1	1	0	1	1	"CONSTRUCAO DE CASAS"	2	1.0	500	1
2	5	205.0	2.0	1.0	20518	102	1	0	0	1						
2	5	205.0	2.0	1.0	20518	103	1	0	0	5						
2	5	205.0	2.0	1.0	20519	101	1	1	1	1	0	"FABRICO DE CARVAO VEGETAL"	8	2.0	800	1
2	5	205.0	2.0	1.0	20519	102	1	0	1	1	0	"FABRICO DE CARVAO VEGETAL"	8	2.0	800	1
2	5	205.0	2.0	1.0	20519	103	1	1	0	1	0	"PEDREIRO"	19	2.0	1000	1
2	5	205.0	2.0	1.0	20519	104	1	0	0	1						
2	5	205.0	2.0	1.0	20519	105	0	0	0	9						
2	5	205.0	2.0	1.0	20519	121	1	1	0	1	0	"GANHO GANHO"	2	6.0	2000	1
2	5	205.0	2.0	1.0	20520	102	1	0	0	1						
2	5	205.0	2.0	1.0	20520	103	1	0	0	5						
2	5	205.0	2.0	1.0	20520	104	1	0	0	5						
2	6	206.0	2.0	1.0	20601	101	1	0	0	1						
2	6	206.0	2.0	1.0	20601	102	1	0	0	1						
2	6	206.0	2.0	1.0	20601	103	0	0	0	9						
2	6	206.0	2.0	1.0	20602	101	1	0	1	4	0	"COMPRA E VENDA DE PEIXE"	4	1.0	1000	1
2	6	206.0	2.0	1.0	20602	102	1	0	0	1						
2	6	206.0	2.0	1.0	20602	103	1	0	1	5	0	"FABRICO E VENDA DE BEBIDAS"	2	2.0	200	1
2	6	206.0	2.0	1.0	20603	101	1	0	0	1						
2	6	206.0	2.0	1.0	20603	102	1	0	0	5						
2	6	206.0	2.0	1.0	20603	103	1	0	0	5						
2	6	206.0	2.0	1.0	20603	104	1	0	0	5						
2	6	206.0	2.0	1.0	20603	112	1	0	0	1						
2	6	206.0	2.0	1.0	20604	101	1	0	0	1						
2	6	206.0	2.0	1.0	20604	102	1	0	0	1						
2	6	206.0	2.0	1.0	20607	101	1	0	1	1	1	"FABRICO DE CARVAO"	8	2.0	480	1
2	6	206.0	2.0	1.0	20607	102	1	0	0	1						
2	6	206.0	2.0	1.0	20607	103	1	0	0	5						
2	6	206.0	2.0	1.0	20607	104	1	0	0	5						
2	6	206.0	2.0	1.0	20609	101	1	0	0	1						
2	6	206.0	2.0	1.0	20609	102	1	0	0	1						
2	6	206.0	2.0	1.0	20609	103	1	0	0	5						
2	6	206.0	2.0	1.0	20610	101	1	0	0	1						
2	6	206.0	2.0	1.0	20610	102	1	1	0	1	0	"COLHEITA DE GIRASSOL"	2	1.0	50	1
2	6	206.0	2.0	1.0	20611	102	1	1	0	1	0	"GANHO GANHO"	2	0.5	200	1
2	6	206.0	2.0	1.0	20611	103	1	0	0	5						
2	6	206.0	2.0	1.0	20612	101	1	0	0	1						
2	6	206.0	2.0	1.0	20612	102	1	0	0	1						
2	6	206.0	2.0	1.0	20612	103	1	0	0	5						
2	6	206.0	2.0	1.0	20612	104	0	0	0	9						
2	6	206.0	2.0	1.0	20615	102	1	0	0	1						
2	6	206.0	2.0	1.0	20615	103	0	0	0	9						
2	6	206.0	2.0	1.0	20615	105	1	0	0	5						
2	6	206.0	2.0	1.0	20616	101	1	1	0	1	1	"GANHO GANHO"	2	0.2	400	1
2	6	206.0	2.0	1.0	20616	102	1	0	0	1						
2	6	206.0	2.0	1.0	20616	105	1	0	0	5						
2	6	206.0	2.0	1.0	20616	106	1	0	0	5						
2	6	206.0	2.0	1.0	20617	101	1	0	0	1						
2	6	206.0	2.0	1.0	20617	102	1	0	0	1						
2	6	206.0	2.0	1.0	20617	106	1	0	0	5						
2	6	206.0	2.0	1.0	20618	102	1	0	0	1						
2	6	206.0	2.0	1.0	20619	101	1	1	0	1	0	"GANHO GANHO"	2	0.5	30	1
2	6	206.0	2.0	1.0	20619	102	1	1	0	1	0	"GANHO GANHO"	2	0.5	30	1
2	6	206.0	2.0	1.0	20619	103	1	0	0	1						
2	6	206.0	2.0	1.0	20619	104	1	0	0	5						
2	6	206.0	2.0	1.0	20619	121	1	0	0	5						
2	6	206.0	2.0	1.0	20620	101	1	1	1	4	0	"TEM UMA BANCA"	3	4.0	2400	1
2	6	206.0	2.0	1.0	20620	102	1	0	0	1						
2	6	206.0	2.0	1.0	20620	103	0	0	0	9						
2	6	206.0	2.0	1.0	20620	104	0	0	0	9						
2	7	207.0	2.0	2.0	20701	101	1	1	1	2	0	"GANHO GANHO"	2	1.0	150	1
2	7	207.0	2.0	2.0	20701	102	1	0	1	1	0	"FABRICO DE BEBIDAS"	7	8.0	4000	1
2	7	207.0	2.0	2.0	20701	103	1	0	0	6						
2	7	207.0	2.0	2.0	20701	104	1	1	0	2	0	"GANHO GANHO"	1	1.5	200	1
2	7	207.0	2.0	2.0	20702	101	1	1	1	2	0	"GANHO GANHO"	2	2.0	600	1
2	7	207.0	2.0	2.0	20702	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	200	1
2	7	207.0	2.0	2.0	20703	101	1	1	1	2	1	"APONTADOR"	1	12.0	21600	1
2	7	207.0	2.0	2.0	20703	102	1	1	0	1	1	"GANHO GANHO"	2	8.5	5250	1
2	7	207.0	2.0	2.0	20703	103	1	0	0	5						
2	7	207.0	2.0	2.0	20703	121	1	0	0	5						
2	7	207.0	2.0	2.0	20704	101	1	0	0	1						
2	7	207.0	2.0	2.0	20704	102	1	0	0	1						
2	7	207.0	2.0	2.0	20704	103	1	0	0	5						
2	7	207.0	2.0	2.0	20704	104	1	0	0	5						
2	7	207.0	2.0	2.0	20705	101	1	1	0	1	0	"GANHO GANHO"	1	1.0	400	1
2	7	207.0	2.0	2.0	20705	102	1	1	0	1	0	"GANHO GANHO"	1	1.0	100	1
2	7	207.0	2.0	2.0	20705	104	1	0	0	6						
2	7	207.0	2.0	2.0	20706	101	1	0	0	1						
2	7	207.0	2.0	2.0	20706	102	1	0	0	1						
2	7	207.0	2.0	2.0	20706	103	1	0	0	5						
2	7	207.0	2.0	2.0	20707	102	1	0	0	1						
2	7	207.0	2.0	2.0	20707	103	1	0	1	4	1	"COMERCIANTE"	6	12.0	700	1
2	7	207.0	2.0	2.0	20707	104	1	0	0	5						
2	7	207.0	2.0	2.0	20707	105	1	0	0	5						
2	7	207.0	2.0	2.0	20708	102	1	0	0	1						
2	7	207.0	2.0	2.0	20708	103	1	0	0	5						
2	7	207.0	2.0	2.0	20708	104	1	0	0	5						
2	7	207.0	2.0	2.0	20709	101	1	0	0	1						
2	7	207.0	2.0	2.0	20709	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	100	1
2	7	207.0	2.0	2.0	20710	101	1	0	0	1						
2	7	207.0	2.0	2.0	20710	102	1	0	0	1						
2	7	207.0	2.0	2.0	20710	104	1	0	0	5						
2	7	207.0	2.0	2.0	20710	105	0	0	0	9						
2	7	207.0	2.0	2.0	20710	121	1	0	0	5						
2	7	207.0	2.0	2.0	20711	101	1	0	0	1						
2	7	207.0	2.0	2.0	20711	102	1	0	0	1						
2	7	207.0	2.0	2.0	20712	101	1	0	0	1						
2	7	207.0	2.0	2.0	20712	102	1	0	0	1						
2	7	207.0	2.0	2.0	20712	103	1	0	0	5						
2	7	207.0	2.0	2.0	20713	101	1	0	0	1						
2	7	207.0	2.0	2.0	20713	102	1	1	0	1	0	"TRABALHO FLORESTAL"	10	2.0	1500	1
2	7	207.0	2.0	2.0	20714	101	1	1	1	7	1	"GUARDA"	1	12.0	2500	1
2	7	207.0	2.0	2.0	20714	102	1	0	0	1						
2	7	207.0	2.0	2.0	20714	103	1	0	0	3						
2	7	207.0	2.0	2.0	20715	101	1	1	0	2	1	"TRABALHO FLORESTAL"	10	12.0	1500	1
2	7	207.0	2.0	2.0	20715	102	1	1	0	2	1	"TRABALHO FLORESTAL"	10	12.0	1100	1
2	7	207.0	2.0	2.0	20715	103	1	0	0	5						
2	7	207.0	2.0	2.0	20715	104	1	0	0	5						
2	7	207.0	2.0	2.0	20715	121	1	0	0	1						
2	7	207.0	2.0	2.0	20716	101	1	1	0	3	1	"PROFESSOR"	1	12.0	52800	1
2	7	207.0	2.0	2.0	20716	102	1	0	0	1						
2	7	207.0	2.0	2.0	20716	103	1	0	0	5						
2	7	207.0	2.0	2.0	20717	101	1	0	0	1						
2	7	207.0	2.0	2.0	20717	102	1	0	0	1						
2	7	207.0	2.0	2.0	20717	103	1	0	0	5						
2	7	207.0	2.0	2.0	20717	104	1	0	0	5						
2	7	207.0	2.0	2.0	20718	101	1	0	1	1	1	"COMERCIANTE"	6	1.0	1500	1
2	7	207.0	2.0	2.0	20718	102	1	0	1	5	0	"VENDA DE BEBIDAS TRADICONAIS"	7	2.0	200	1
2	7	207.0	2.0	2.0	20718	103	1	1	0	5	0	"GANHO GANHO"	2	0.2	50	1
2	8	208.0	2.0	1.0	20801	101	1	1	0	2	0	"TRABALHADOR AGRICOLA"	1	3.0	500	1
2	8	208.0	2.0	1.0	20801	102	1	0	0	1						
2	8	208.0	2.0	1.0	20801	103	1	0	0	5						
2	8	208.0	2.0	1.0	20802	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	300	1
2	8	208.0	2.0	1.0	20802	102	1	0	0	1						
2	8	208.0	2.0	1.0	20802	103	1	0	0	5						
2	8	208.0	2.0	1.0	20802	104	1	0	0	5						
2	8	208.0	2.0	1.0	20802	105	1	0	0	5						
2	8	208.0	2.0	1.0	20802	106	1	0	0	5						
2	8	208.0	2.0	1.0	20803	101	1	1	0	3	0	"PROFESSOR"	1	12.0	18000	1
2	8	208.0	2.0	1.0	20803	102	1	0	0	1						
2	8	208.0	2.0	1.0	20803	104	1	0	0	5						
2	8	208.0	2.0	1.0	20803	105	1	0	0	5						
2	8	208.0	2.0	1.0	20803	106	0	0	0	9						
2	8	208.0	2.0	1.0	20804	101	1	1	0	3	1	"ELECTRICISTA"	1	12.0		
2	8	208.0	2.0	1.0	20804	102	1	0	0	1						
2	8	208.0	2.0	1.0	20804	103	1	0	0	5						
2	8	208.0	2.0	1.0	20805	101	1	1	0	3	1	"GUARDA"	1	12.0	1826	1
2	8	208.0	2.0	1.0	20805	102	1	0	0	1						
2	8	208.0	2.0	1.0	20805	103	1	0	0	5						
2	8	208.0	2.0	1.0	20805	104	1	0	0	5						
2	8	208.0	2.0	1.0	20805	105	1	0	0	5						
2	8	208.0	2.0	1.0	20806	101	1	1	1	3	0	"COMERCIANTE"	6	3.0	1500	1
2	8	208.0	2.0	1.0	20806	102	1	0	0	1						
2	8	208.0	2.0	1.0	20806	103	1	0	0	5						
2	8	208.0	2.0	1.0	20806	104	0	0	0	9						
2	8	208.0	2.0	1.0	20807	101	1	1	0	2	0	"COLECTOR DE CHA"	1	12.0	900	1
2	8	208.0	2.0	1.0	20807	102	1	0	0	1						
2	8	208.0	2.0	1.0	20808	101	1	1	0	3	0	"CONTINO DA ESCOLA"	1	12.0	18000	1
2	8	208.0	2.0	1.0	20808	102	1	0	0	1						
2	8	208.0	2.0	1.0	20808	103	1	1	0	2	0	"GANHO GANHO"	2	8.0	4000	1
2	8	208.0	2.0	1.0	20808	104	1	0	0	5						
2	8	208.0	2.0	1.0	20808	105	1	0	0	5						
2	8	208.0	2.0	1.0	20809	101	1	1	0	1	0	"GANHO GANHO"	2	2.0	700	1
2	8	208.0	2.0	1.0	20809	102	1	0	0	1						
2	8	208.0	2.0	1.0	20810	101	1	0	1	4	0	"VENDE BEBIDA"	6	8.0	6400	1
2	8	208.0	2.0	1.0	20810	102	1	0	0	1						
2	8	208.0	2.0	1.0	20810	103	1	0	0	1						
2	8	208.0	2.0	1.0	20810	104	0	0	0	9						
2	8	208.0	2.0	1.0	20811	101	1	0	0	1						
2	8	208.0	2.0	1.0	20811	102	1	0	0	1						
2	8	208.0	2.0	1.0	20811	103	1	0	0	5						
2	8	208.0	2.0	1.0	20811	104	1	0	0	5						
2	8	208.0	2.0	1.0	20811	105	1	0	0	5						
2	8	208.0	2.0	1.0	20813	101	1	0	1	4	0	"COLHEITA DE CHA"	1	12.0	1000	1
2	8	208.0	2.0	1.0	20813	102	1	0	0	1						
2	8	208.0	2.0	1.0	20813	103	1	0	0	5						
2	8	208.0	2.0	1.0	20813	111	1	0	0	5						
2	8	208.0	2.0	1.0	20814	101	1	1	0	1	1	"GANHO-GANHO"	2	1.0	1590	1
2	8	208.0	2.0	1.0	20814	102	1	0	0	1						
2	8	208.0	2.0	1.0	20814	103	1	0	0	1						
2	8	208.0	2.0	1.0	20814	104	1	0	0	1						
2	8	208.0	2.0	1.0	20814	111	1	0	0	1						
2	8	208.0	2.0	1.0	20815	101	1	0	1	4	1	"COMERCIANTE"	3	11.0		
2	8	208.0	2.0	1.0	20815	102	1	0	0	1						
2	8	208.0	2.0	1.0	20815	105	1	0	0	1						
2	8	208.0	2.0	1.0	20815	106	1	0	0	1						
2	8	208.0	2.0	1.0	20815	107	1	0	0	1						
2	8	208.0	2.0	1.0	20815	111	1	0	0	1						
2	8	208.0	2.0	1.0	20816	101	1	1	1	2	0	"COLHEITA DE CHA"	1	8.0	6400	1
2	8	208.0	2.0	1.0	20816	102	1	1	0	1	0	"CAPINAVA NA MACHAMBA"	2	1.0	170	1
2	8	208.0	2.0	1.0	20817	101	1	1	0	2	0	"ADMINISTRATIVO"	1	12.0	2165	1
2	8	208.0	2.0	1.0	20817	102	1	0	0	6						
2	8	208.0	2.0	1.0	20817	103	1	0	1	1	0	"FABRICO DE BLOCOS"	19	3.0	150	1
2	8	208.0	2.0	1.0	20817	104	1	0	1	5	0	"GANHO-GANHO"	2	1.0	150	1
2	8	208.0	2.0	1.0	20817	105	0	0	0	9						
2	8	208.0	2.0	1.0	20818	101	1	0	0	1						
2	8	208.0	2.0	1.0	20818	102	1	0	0	1						
2	8	208.0	2.0	1.0	20818	103	1	0	0	5						
2	8	208.0	2.0	1.0	20818	104	1	0	0	5						
2	8	208.0	2.0	1.0	20819	101	1	1	0	2	0	"CHAZEIRO"	2	12.0	1300	1
2	8	208.0	2.0	1.0	20819	102	1	0	0	1						
2	8	208.0	2.0	1.0	20819	103	1	0	0	5						
2	8	208.0	2.0	1.0	20820	101	1	0	0	1						
2	8	208.0	2.0	1.0	20820	102	1	0	0	1						
2	8	208.0	2.0	1.0	20820	103	1	0	0	5						
2	8	208.0	2.0	1.0	20820	104	1	0	0	5						
2	9	209.0	2.0	3.0	20902	101	1	0	0	1						
2	9	209.0	2.0	3.0	20902	102	1	0	0	1						
2	9	209.0	2.0	3.0	20902	103	1	0	0	1						
2	9	209.0	2.0	3.0	20902	104	1	0	0	5						
2	9	209.0	2.0	3.0	20903	101	0	0	1	3	1	"PROFESSOR"	1	12.0	48000	1
2	9	209.0	2.0	3.0	20903	102	1	0	0	6						
2	9	209.0	2.0	3.0	20904	101	1	0	0	1						
2	9	209.0	2.0	3.0	20904	102	1	0	0	1						
2	9	209.0	2.0	3.0	20904	103	1	0	0	1						
2	9	209.0	2.0	3.0	20904	104	1	0	0	1						
2	9	209.0	2.0	3.0	20904	105	1	0	0	5						
2	9	209.0	2.0	3.0	20904	106	1	0	0	5						
2	9	209.0	2.0	3.0	20904	107	1	0	0	5						
2	9	209.0	2.0	3.0	20904	108	1	0	0	5						
2	9	209.0	2.0	3.0	20904	111	1	0	0	1						
2	9	209.0	2.0	3.0	20904	121	0	1	0	7	0	"NEGOCIANTE"	4	2.0	350	1
2	9	209.0	2.0	3.0	20905	101	1	0	1	3	0	"COLHETA DE CHA"	1	12.0	500	1
2	9	209.0	2.0	3.0	20905	102	1	0	0	1						
2	9	209.0	2.0	3.0	20905	103	1	0	0	5						
2	9	209.0	2.0	3.0	20905	104	1	0	0	5						
2	9	209.0	2.0	3.0	20907	101	1	1	0	3	1	"GUARDA"	1	12.0		
2	9	209.0	2.0	3.0	20907	102	1	0	0	1						
2	9	209.0	2.0	3.0	20907	103	0	0	0	9						
2	9	209.0	2.0	3.0	20907	104	0	0	0	9						
2	9	209.0	2.0	3.0	20907	105	0	0	0	9						
2	9	209.0	2.0	3.0	20908	101	1	0	0	1						
2	9	209.0	2.0	3.0	20908	121	1	1	0	2	1	"COLHETA DE CHA"	1	11.0	1200	1
2	9	209.0	2.0	3.0	20909	101	1	0	0	7						
2	9	209.0	2.0	3.0	20909	102	1	0	0	1						
2	9	209.0	2.0	3.0	20910	101	1	1	0	2	0	"LIMPA CAMPOS"	2	4.0	2800	1
2	9	209.0	2.0	3.0	20910	102	1	0	0	6						
2	9	209.0	2.0	3.0	20914	102	1	0	0	1						
2	9	209.0	2.0	3.0	20914	103	1	0	0	6						
2	9	209.0	2.0	3.0	20914	104	0	0	0	9						
2	9	209.0	2.0	3.0	20914	121	1	0	0	1						
2	9	209.0	2.0	3.0	20915	101	1	1	0	3	0	"ALFA"	1	12.0	24000	1
2	9	209.0	2.0	3.0	20915	102	1	0	0	1						
2	9	209.0	2.0	3.0	20915	103	1	0	0	1						
2	9	209.0	2.0	3.0	20915	104	1	0	0	5						
2	9	209.0	2.0	3.0	20916	101	1	0	1	4	0	"COMPRA E VENDA DE FEIJAO"	6	12.0	15000	1
2	9	209.0	2.0	3.0	20916	102	1	0	0	1						
2	9	209.0	2.0	3.0	20916	103	1	0	0	5						
2	9	209.0	2.0	3.0	20916	104	1	0	0	5						
2	9	209.0	2.0	3.0	20916	105	1	0	0	5						
2	9	209.0	2.0	3.0	20916	106	1	0	0	1						
2	9	209.0	2.0	3.0	20917	101	1	0	0	1						
2	9	209.0	2.0	3.0	20917	102	1	0	0	1						
2	9	209.0	2.0	3.0	20917	105	1	0	0	5						
2	9	209.0	2.0	3.0	20917	106	1	0	0	5						
2	9	209.0	2.0	3.0	20918	101	1	1	0	1	1	"GANHO GANHO"	2	2.0	3000	1
2	9	209.0	2.0	3.0	20918	102	1	0	0	1						
2	9	209.0	2.0	3.0	20918	103	1	0	0	5						
2	9	209.0	2.0	3.0	20919	101	1	1	0	1	0	"GANHO GANHO"	2	2.0	1000	1
2	9	209.0	2.0	3.0	20919	102	1	0	0	1						
2	9	209.0	2.0	3.0	20920	101	1	1	0	2	1	"COLHEITA"	1	1.0		
2	9	209.0	2.0	3.0	20920	102	1	0	0	5						
2	9	209.0	2.0	3.0	20920	103	1	0	0	5						
2	9	209.0	2.0	3.0	20921	101	1	1	0	3	1	"GANHO GANHO"	2	8.0	10400	1
2	9	209.0	2.0	3.0	20921	102	1	0	0	1						
2	9	209.0	2.0	3.0	20921	103	1	0	0	5						
3	1	301.0	3.0	2.0	30101	101	1	1	0	3	1	"CHEFE DA LOCALIDADE"	1	12.0	6629	1
3	1	301.0	3.0	2.0	30101	102	1	0	0	6						
3	1	301.0	3.0	2.0	30101	103	1	0	0	5						
3	1	301.0	3.0	2.0	30101	104	1	0	0	5						
3	1	301.0	3.0	2.0	30101	105	1	0	0	5						
3	1	301.0	3.0	2.0	30102	101	1	1	1	3	1	"PEDREIRO"	1	12.0	1500	1
3	1	301.0	3.0	2.0	30102	102	1	0	1	1	0	"VENDE FORA DO MERCADO"	4	12.0	300	1
3	1	301.0	3.0	2.0	30103	101	1	0	0	1						
3	1	301.0	3.0	2.0	30103	102	1	0	0	1						
3	1	301.0	3.0	2.0	30103	103	1	0	0	5						
3	1	301.0	3.0	2.0	30103	104	1	0	0	5						
3	1	301.0	3.0	2.0	30104	102	1	0	1	1	0	"NEGOCIO"	6	5.0	3000	1
3	1	301.0	3.0	2.0	30104	103	1	0	0	5						
