hhid	line	district	village	villno	strno	group	h07	h08	h09	h10
11165	2	1	11	111.0	1.0	1.0	102	1		
11165	3	1	11	111.0	1.0	1.0	103	1	0	11
11165	4	1	11	111.0	1.0	1.0	104	1	1	8
11165	5	1	11	111.0	1.0	1.0	105	1	1	8
11165	6	1	11	111.0	1.0	1.0	106	0		
11165	7	1	11	111.0	1.0	1.0	107	0		
11165	8	1	11	111.0	1.0	1.0	108	0		
11165	9	1	11	111.0	1.0	1.0	109	0		
11165	10	1	11	111.0	1.0	1.0	110	0		
11166	1	1	11	111.0	1.0	1.0	101	0		
11166	2	1	11	111.0	1.0	1.0	102	1		
11166	3	1	11	111.0	1.0	1.0	103	1	0	2
11166	4	1	11	111.0	1.0	1.0	104	1	1	4
11166	5	1	11	111.0	1.0	1.0	105	0		
11166	6	1	11	111.0	1.0	1.0	106	0		
11166	7	1	11	111.0	1.0	1.0	107	0		
11166	8	1	11	111.0	1.0	1.0	108	0		
11166	9	1	11	111.0	1.0	1.0	109	0		
11166	10	1	11	111.0	1.0	1.0	110	0		
11167	1	1	11	111.0	1.0	1.0	101	0		
11167	2	1	11	111.0	1.0	1.0	102	1		
11167	3	1	11	111.0	1.0	1.0	103	1	0	11
11167	4	1	11	111.0	1.0	1.0	104	1	1	6
11167	5	1	11	111.0	1.0	1.0	105	1	1	8
11167	6	1	11	111.0	1.0	1.0	106	0		
11167	7	1	11	111.0	1.0	1.0	107	0		
11167	8	1	11	111.0	1.0	1.0	108	0		
11167	9	1	11	111.0	1.0	1.0	109	0		
11167	10	1	11	111.0	1.0	1.0	110	0		
11168	1	1	11	111.0	1.0	1.0	101	0		
11168	2	1	11	111.0	1.0	1.0	102	1		
11168	3	1	11	111.0	1.0	1.0	103	1	0	11
11168	4	1	11	111.0	1.0	1.0	104	1	1	4
11168	5	1	11	111.0	1.0	1.0	105	0		
11168	6	1	11	111.0	1.0	1.0	106	0		
11168	7	1	11	111.0	1.0	1.0	107	0		
11168	8	1	11	111.0	1.0	1.0	108	0		
11168	9	1	11	111.0	1.0	1.0	109	0		
11168	10	1	11	111.0	1.0	1.0	110	0		
11169	1	1	11	111.0	1.0	1.0	101	0		
11169	2	1	11	111.0	1.0	1.0	102	1		
11169	3	1	11	111.0	1.0	1.0	103	1	0	11
11169	4	1	11	111.0	1.0	1.0	104	1	1	1
11169	5	1	11	111.0	1.0	1.0	105	0		
11169	6	1	11	111.0	1.0	1.0	106	0		
11169	7	1	11	111.0	1.0	1.0	107	0		
11169	8	1	11	111.0	1.0	1.0	108	0		
11169	9	1	11	111.0	1.0	1.0	109	0		
11169	10	1	11	111.0	1.0	1.0	110	0		
11250	1	1	12	112.0	1.0	2.0	101	0		
11250	2	1	12	112.0	1.0	2.0	102	0		
11250	3	1	12	112.0	1.0	2.0	103	1	1	8
11250	4	1	12	112.0	1.0	2.0	104	1	0	8
11250	5	1	12	112.0	1.0	2.0	105	0		
11250	6	1	12	112.0	1.0	2.0	106	0		
11250	7	1	12	112.0	1.0	2.0	107	0		
11250	8	1	12	112.0	1.0	2.0	108	0		
11250	9	1	12	112.0	1.0	2.0	109	0		
11250	10	1	12	112.0	1.0	2.0	110	0		
11251	1	1	12	112.0	1.0	2.0	101	0		
11251	2	1	12	112.0	1.0	2.0	102	0		
11251	3	1	12	112.0	1.0	2.0	103	1	0	11
11251	4	1	12	112.0	1.0	2.0	104	0		
11251	5	1	12	112.0	1.0	2.0	105	0		
11251	6	1	12	112.0	1.0	2.0	106	0		
11251	7	1	12	112.0	1.0	2.0	107	0		
11251	8	1	12	112.0	1.0	2.0	108	0		
11251	9	1	12	112.0	1.0	2.0	109	0		
11251	10	1	12	112.0	1.0	2.0	110	0		
11252	1	1	12	112.0	1.0	2.0	101	0		
11252	2	1	12	112.0	1.0	2.0	102	0		
11252	3	1	12	112.0	1.0	2.0	103	1	0	11
11252	4	1	12	112.0	1.0	2.0	104	1	1	8
11252	5	1	12	112.0	1.0	2.0	105	0		
11252	6	1	12	112.0	1.0	2.0	106	0		
11252	7	1	12	112.0	1.0	2.0	107	0		
11252	8	1	12	112.0	1.0	2.0	108	0		
11252	9	1	12	112.0	1.0	2.0	109	0		
11252	10	1	12	112.0	1.0	2.0	110	0		
11260	1	1	12	112.0	1.0	2.0	101	0		
11260	2	1	12	112.0	1.0	2.0	102	1		
11260	3	1	12	112.0	1.0	2.0	103	1	0	11
11260	4	1	12	112.0	1.0	2.0	104	1	1	6
11260	5	1	12	112.0	1.0	2.0	105	0		
11260	6	1	12	112.0	1.0	2.0	106	0		
11260	7	1	12	112.0	1.0	2.0	107	0		
11260	8	1	12	112.0	1.0	2.0	108	0		
11260	9	1	12	112.0	1.0	2.0	109	0		
11260	10	1	12	112.0	1.0	2.0	110	0		
11261	1	1	12	112.0	1.0	2.0	101	0		
11261	2	1	12	112.0	1.0	2.0	102	0		
11261	3	1	12	112.0	1.0	2.0	103	1	0	11
11261	4	1	12	112.0	1.0	2.0	104	0		
11261	5	1	12	112.0	1.0	2.0	105	0		
11261	6	1	12	112.0	1.0	2.0	106	0		
11261	7	1	12	112.0	1.0	2.0	107	0		
11261	8	1	12	112.0	1.0	2.0	108	0		
11261	9	1	12	112.0	1.0	2.0	109	0		
11261	10	1	12	112.0	1.0	2.0	110	0		
11262	1	1	12	112.0	1.0	2.0	101	0		
11262	2	1	12	112.0	1.0	2.0	102	0		
11262	3	1	12	112.0	1.0	2.0	103	1	0	2
11262	4	1	12	112.0	1.0	2.0	104	1	1	6
11262	5	1	12	112.0	1.0	2.0	105	0		
11262	6	1	12	112.0	1.0	2.0	106	0		
11262	7	1	12	112.0	1.0	2.0	107	0		
11262	8	1	12	112.0	1.0	2.0	108	0		
11262	9	1	12	112.0	1.0	2.0	109	0		
11262	10	1	12	112.0	1.0	2.0	110	0		
11263	1	1	12	112.0	1.0	2.0	101	0		
11263	2	1	12	112.0	1.0	2.0	102	0		
11263	3	1	12	112.0	1.0	2.0	103	1	0	2
11263	4	1	12	112.0	1.0	2.0	104	1	1	6
11263	5	1	12	112.0	1.0	2.0	105	0		
11263	6	1	12	112.0	1.0	2.0	106	0		
11263	7	1	12	112.0	1.0	2.0	107	0		
11263	8	1	12	112.0	1.0	2.0	108	0		
11263	9	1	12	112.0	1.0	2.0	109	0		
11263	10	1	12	112.0	1.0	2.0	110	0		
11264	1	1	12	112.0	1.0	2.0	101	0		
11264	2	1	12	112.0	1.0	2.0	102	0		
11264	3	1	12	112.0	1.0	2.0	103	1	0	11
11264	4	1	12	112.0	1.0	2.0	104	1	1	8
11264	5	1	12	112.0	1.0	2.0	105	0		
11264	6	1	12	112.0	1.0	2.0	106	0		
11264	7	1	12	112.0	1.0	2.0	107	0		
11264	8	1	12	112.0	1.0	2.0	108	0		
11264	9	1	12	112.0	1.0	2.0	109	0		
11264	10	1	12	112.0	1.0	2.0	110	0		
11265	1	1	12	112.0	1.0	2.0	101	0		
11265	2	1	12	112.0	1.0	2.0	102	0		
11265	3	1	12	112.0	1.0	2.0	103	1	0	11
11265	4	1	12	112.0	1.0	2.0	104	0		
11265	5	1	12	112.0	1.0	2.0	105	0		
11265	6	1	12	112.0	1.0	2.0	106	0		
11265	7	1	12	112.0	1.0	2.0	107	0		
11265	8	1	12	112.0	1.0	2.0	108	0		
11265	9	1	12	112.0	1.0	2.0	109	0		
11265	10	1	12	112.0	1.0	2.0	110	0		
11266	1	1	12	112.0	1.0	2.0	101	0		
11266	2	1	12	112.0	1.0	2.0	102	0		
11266	3	1	12	112.0	1.0	2.0	103	1	0	11
11266	4	1	12	112.0	1.0	2.0	104	1	1	6
11266	5	1	12	112.0	1.0	2.0	105	0		
11266	6	1	12	112.0	1.0	2.0	106	0		
11266	7	1	12	112.0	1.0	2.0	107	0		
11266	8	1	12	112.0	1.0	2.0	108	0		
11266	9	1	12	112.0	1.0	2.0	109	0		
11266	10	1	12	112.0	1.0	2.0	110	0		
11267	1	1	12	112.0	1.0	2.0	101	0		
11267	2	1	12	112.0	1.0	2.0	102	0		
11267	3	1	12	112.0	1.0	2.0	103	1	0	11
11267	4	1	12	112.0	1.0	2.0	104	0		
11267	5	1	12	112.0	1.0	2.0	105	0		
11267	6	1	12	112.0	1.0	2.0	106	0		
11267	7	1	12	112.0	1.0	2.0	107	0		
11267	8	1	12	112.0	1.0	2.0	108	0		
11267	9	1	12	112.0	1.0	2.0	109	0		
11267	10	1	12	112.0	1.0	2.0	110	0		
11268	1	1	12	112.0	1.0	2.0	101	0		
11268	2	1	12	112.0	1.0	2.0	102	1		
11268	3	1	12	112.0	1.0	2.0	103	1	0	11
11268	4	1	12	112.0	1.0	2.0	104	1	1	6
11268	5	1	12	112.0	1.0	2.0	105	0		
11268	6	1	12	112.0	1.0	2.0	106	0		
11268	7	1	12	112.0	1.0	2.0	107	0		
11268	8	1	12	112.0	1.0	2.0	108	0		
11268	9	1	12	112.0	1.0	2.0	109	0		
11268	10	1	12	112.0	1.0	2.0	110	0		
11269	1	1	12	112.0	1.0	2.0	101	0		
11269	2	1	12	112.0	1.0	2.0	102	0		
11269	3	1	12	112.0	1.0	2.0	103	1	0	2
11269	4	1	12	112.0	1.0	2.0	104	1	1	6
11269	5	1	12	112.0	1.0	2.0	105	0		
11269	6	1	12	112.0	1.0	2.0	106	0		
11269	7	1	12	112.0	1.0	2.0	107	0		
11269	8	1	12	112.0	1.0	2.0	108	0		
11269	9	1	12	112.0	1.0	2.0	109	0		
11269	10	1	12	112.0	1.0	2.0	110	0		
11350	1	1	13	113.0	1.0	3.0	101	0		
11350	2	1	13	113.0	1.0	3.0	102	1		
11350	3	1	13	113.0	1.0	3.0	103	1	1	6
11350	4	1	13	113.0	1.0	3.0	104	0		
11350	5	1	13	113.0	1.0	3.0	105	0		
11350	6	1	13	113.0	1.0	3.0	106	0		
11350	7	1	13	113.0	1.0	3.0	107	0		
11350	8	1	13	113.0	1.0	3.0	108	0		
11350	9	1	13	113.0	1.0	3.0	109	0		
11350	10	1	13	113.0	1.0	3.0	110	0		
11351	1	1	13	113.0	1.0	3.0	101	0		
11351	2	1	13	113.0	1.0	3.0	102	0		
11351	3	1	13	113.0	1.0	3.0	103	1	0	2
11351	4	1	13	113.0	1.0	3.0	104	0		
11351	5	1	13	113.0	1.0	3.0	105	0		
11351	6	1	13	113.0	1.0	3.0	106	0		
11351	7	1	13	113.0	1.0	3.0	107	0		
11351	8	1	13	113.0	1.0	3.0	108	0		
11351	9	1	13	113.0	1.0	3.0	109	0		
11351	10	1	13	113.0	1.0	3.0	110	0		
11352	1	1	13	113.0	1.0	3.0	101	0		
11352	2	1	13	113.0	1.0	3.0	102	0		
11352	3	1	13	113.0	1.0	3.0	103	1	0	2
11352	4	1	13	113.0	1.0	3.0	104	1	1	6
11352	5	1	13	113.0	1.0	3.0	105	0		
11352	6	1	13	113.0	1.0	3.0	106	0		
11352	7	1	13	113.0	1.0	3.0	107	0		
11352	8	1	13	113.0	1.0	3.0	108	0		
11352	9	1	13	113.0	1.0	3.0	109	0		
11352	10	1	13	113.0	1.0	3.0	110	0		
11450	1	1	14	114.0	1.0	2.0	101	0		
11450	2	1	14	114.0	1.0	2.0	102	0		
11450	3	1	14	114.0	1.0	2.0	103	1	0	11
11450	4	1	14	114.0	1.0	2.0	104	0		
11450	5	1	14	114.0	1.0	2.0	105	0		
11450	6	1	14	114.0	1.0	2.0	106	0		
11450	7	1	14	114.0	1.0	2.0	107	0		
11450	8	1	14	114.0	1.0	2.0	108	0		
11450	9	1	14	114.0	1.0	2.0	109	0		
11450	10	1	14	114.0	1.0	2.0	110	0		
11451	1	1	14	114.0	1.0	2.0	101	0		
11451	2	1	14	114.0	1.0	2.0	102	0		
11451	3	1	14	114.0	1.0	2.0	103	1	0	11
11451	4	1	14	114.0	1.0	2.0	104	1	0	8
11451	5	1	14	114.0	1.0	2.0	105	0		
11451	6	1	14	114.0	1.0	2.0	106	0		
11451	7	1	14	114.0	1.0	2.0	107	0		
11451	8	1	14	114.0	1.0	2.0	108	0		
11451	9	1	14	114.0	1.0	2.0	109	0		
11451	10	1	14	114.0	1.0	2.0	110	0		
11452	1	1	14	114.0	1.0	2.0	101	0		
11452	2	1	14	114.0	1.0	2.0	102	0		
11452	3	1	14	114.0	1.0	2.0	103	1	0	2
11452	4	1	14	114.0	1.0	2.0	104	1	1	6
11452	5	1	14	114.0	1.0	2.0	105	0		
11452	6	1	14	114.0	1.0	2.0	106	0		
11452	7	1	14	114.0	1.0	2.0	107	0		
11452	8	1	14	114.0	1.0	2.0	108	0		
11452	9	1	14	114.0	1.0	2.0	109	0		
11452	10	1	14	114.0	1.0	2.0	110	0		
11460	1	1	14	114.0	1.0	2.0	101	0		
11460	2	1	14	114.0	1.0	2.0	102	1		
11460	3	1	14	114.0	1.0	2.0	103	1	0	11
11460	4	1	14	114.0	1.0	2.0	104	1	1	6
11460	5	1	14	114.0	1.0	2.0	105	0		
11460	6	1	14	114.0	1.0	2.0	106	0		
11460	7	1	14	114.0	1.0	2.0	107	0		
11460	8	1	14	114.0	1.0	2.0	108	0		
11460	9	1	14	114.0	1.0	2.0	109	0		
11460	10	1	14	114.0	1.0	2.0	110	0		
11461	1	1	14	114.0	1.0	2.0	101	0		
11461	2	1	14	114.0	1.0	2.0	102	0		
11461	3	1	14	114.0	1.0	2.0	103	1	0	11
11461	4	1	14	114.0	1.0	2.0	104	1	1	6
11461	5	1	14	114.0	1.0	2.0	105	1	0	9
11461	6	1	14	114.0	1.0	2.0	106	0		
11461	7	1	14	114.0	1.0	2.0	107	0		
11461	8	1	14	114.0	1.0	2.0	108	0		
11461	9	1	14	114.0	1.0	2.0	109	0		
11461	10	1	14	114.0	1.0	2.0	110	0		
11462	1	1	14	114.0	1.0	2.0	101	0		
11462	2	1	14	114.0	1.0	2.0	102	0		
11462	3	1	14	114.0	1.0	2.0	103	1	0	11
11462	4	1	14	114.0	1.0	2.0	104	0		
11462	5	1	14	114.0	1.0	2.0	105	0		
11462	6	1	14	114.0	1.0	2.0	106	0		
11462	7	1	14	114.0	1.0	2.0	107	0		
11462	8	1	14	114.0	1.0	2.0	108	0		
11462	9	1	14	114.0	1.0	2.0	109	0		
11462	10	1	14	114.0	1.0	2.0	110	0		
11463	1	1	14	114.0	1.0	2.0	101	0		
11463	2	1	14	114.0	1.0	2.0	102	0		
11463	3	1	14	114.0	1.0	2.0	103	1	0	11
11463	4	1	14	114.0	1.0	2.0	104	1	1	6
11463	5	1	14	114.0	1.0	2.0	105	0		
11463	6	1	14	114.0	1.0	2.0	106	0		
11463	7	1	14	114.0	1.0	2.0	107	0		
11463	8	1	14	114.0	1.0	2.0	108	0		
11463	9	1	14	114.0	1.0	2.0	109	0		
11463	10	1	14	114.0	1.0	2.0	110	0		
11464	1	1	14	114.0	1.0	2.0	101	0		
11464	2	1	14	114.0	1.0	2.0	102	0		
11464	3	1	14	114.0	1.0	2.0	103	1	0	11
11464	4	1	14	114.0	1.0	2.0	104	1	1	6
11464	5	1	14	114.0	1.0	2.0	105	0		
11464	6	1	14	114.0	1.0	2.0	106	0		
11464	7	1	14	114.0	1.0	2.0	107	0		
11464	8	1	14	114.0	1.0	2.0	108	0		
11464	9	1	14	114.0	1.0	2.0	109	0		
11464	10	1	14	114.0	1.0	2.0	110	0		
11465	1	1	14	114.0	1.0	2.0	101	0		
11465	2	1	14	114.0	1.0	2.0	102	1		
11465	3	1	14	114.0	1.0	2.0	103	1	0	11
11465	4	1	14	114.0	1.0	2.0	104	0		
11465	5	1	14	114.0	1.0	2.0	105	0		
11465	6	1	14	114.0	1.0	2.0	106	0		
11465	7	1	14	114.0	1.0	2.0	107	0		
11465	8	1	14	114.0	1.0	2.0	108	0		
11465	9	1	14	114.0	1.0	2.0	109	0		
11465	10	1	14	114.0	1.0	2.0	110	0		
11466	1	1	14	114.0	1.0	2.0	101	0		
11466	2	1	14	114.0	1.0	2.0	102	0		
11466	3	1	14	114.0	1.0	2.0	103	1	0	11
11466	4	1	14	114.0	1.0	2.0	104	1	1	6
11466	5	1	14	114.0	1.0	2.0	105	0		
11466	6	1	14	114.0	1.0	2.0	106	0		
11466	7	1	14	114.0	1.0	2.0	107	0		
11466	8	1	14	114.0	1.0	2.0	108	0		
11466	9	1	14	114.0	1.0	2.0	109	0		
11466	10	1	14	114.0	1.0	2.0	110	0		
11467	1	1	14	114.0	1.0	2.0	101	0		
11467	2	1	14	114.0	1.0	2.0	102	0		
11467	3	1	14	114.0	1.0	2.0	103	1	0	11
11467	4	1	14	114.0	1.0	2.0	104	0		
11467	5	1	14	114.0	1.0	2.0	105	0		
11467	6	1	14	114.0	1.0	2.0	106	0		
11467	7	1	14	114.0	1.0	2.0	107	0		
11467	8	1	14	114.0	1.0	2.0	108	0		
11467	9	1	14	114.0	1.0	2.0	109	0		
11467	10	1	14	114.0	1.0	2.0	110	0		
11468	1	1	14	114.0	1.0	2.0	101	0		
11468	2	1	14	114.0	1.0	2.0	102	0		
11468	3	1	14	114.0	1.0	2.0	103	1	0	11
11468	4	1	14	114.0	1.0	2.0	104	0		
11468	5	1	14	114.0	1.0	2.0	105	0		
11468	6	1	14	114.0	1.0	2.0	106	0		
11468	7	1	14	114.0	1.0	2.0	107	0		
11468	8	1	14	114.0	1.0	2.0	108	0		
11468	9	1	14	114.0	1.0	2.0	109	0		
11468	10	1	14	114.0	1.0	2.0	110	0		
11469	1	1	14	114.0	1.0	2.0	101	0		
11469	2	1	14	114.0	1.0	2.0	102	0		
11469	3	1	14	114.0	1.0	2.0	103	1	0	11
11469	4	1	14	114.0	1.0	2.0	104	0		
11469	5	1	14	114.0	1.0	2.0	105	0		
11469	6	1	14	114.0	1.0	2.0	106	0		
11469	7	1	14	114.0	1.0	2.0	107	0		
11469	8	1	14	114.0	1.0	2.0	108	0		
11469	9	1	14	114.0	1.0	2.0	109	0		
11469	10	1	14	114.0	1.0	2.0	110	0		
11470	1	1	14	114.0	1.0	2.0	101	1		
11470	2	1	14	114.0	1.0	2.0	102	1		
11470	3	1	14	114.0	1.0	2.0	103	1	0	11
11470	4	1	14	114.0	1.0	2.0	104	1	1	8
11470	5	1	14	114.0	1.0	2.0	105	1	1	8
11470	6	1	14	114.0	1.0	2.0	106	0		
11470	7	1	14	114.0	1.0	2.0	107	0		
11470	8	1	14	114.0	1.0	2.0	108	0		
11470	9	1	14	114.0	1.0	2.0	109	0		
11470	10	1	14	114.0	1.0	2.0	110	0		
11550	1	1	15	115.0	1.0	1.0	101	0		
11550	2	1	15	115.0	1.0	1.0	102	0		
11550	3	1	15	115.0	1.0	1.0	103	1	0	11
11550	4	1	15	115.0	1.0	1.0	104	0		
11550	5	1	15	115.0	1.0	1.0	105	0		
11550	6	1	15	115.0	1.0	1.0	106	0		
11550	7	1	15	115.0	1.0	1.0	107	0		
11550	8	1	15	115.0	1.0	1.0	108	0		
11550	9	1	15	115.0	1.0	1.0	109	0		
11550	10	1	15	115.0	1.0	1.0	110	0		
11551	1	1	15	115.0	1.0	1.0	101	0		
11551	2	1	15	115.0	1.0	1.0	102	0		
11551	3	1	15	115.0	1.0	1.0	103	1	0	11
11551	4	1	15	115.0	1.0	1.0	104	0		
11551	5	1	15	115.0	1.0	1.0	105	0		
11551	6	1	15	115.0	1.0	1.0	106	0		
11551	7	1	15	115.0	1.0	1.0	107	0		
11551	8	1	15	115.0	1.0	1.0	108	0		
11551	9	1	15	115.0	1.0	1.0	109	0		
11551	10	1	15	115.0	1.0	1.0	110	0		
11552	1	1	15	115.0	1.0	1.0	101	0		
11552	2	1	15	115.0	1.0	1.0	102	1		
11552	3	1	15	115.0	1.0	1.0	103	1	0	11
11552	4	1	15	115.0	1.0	1.0	104	0		
11552	5	1	15	115.0	1.0	1.0	105	0		
11552	6	1	15	115.0	1.0	1.0	106	0		
11552	7	1	15	115.0	1.0	1.0	107	0		
11552	8	1	15	115.0	1.0	1.0	108	0		
11552	9	1	15	115.0	1.0	1.0	109	0		
11552	10	1	15	115.0	1.0	1.0	110	0		
11553	1	1	15	115.0	1.0	1.0	101	0		
11553	2	1	15	115.0	1.0	1.0	102	0		
11553	3	1	15	115.0	1.0	1.0	103	1	0	2
11553	4	1	15	115.0	1.0	1.0	104	0		
11553	5	1	15	115.0	1.0	1.0	105	0		
11553	6	1	15	115.0	1.0	1.0	106	0		
11553	7	1	15	115.0	1.0	1.0	107	0		
11553	8	1	15	115.0	1.0	1.0	108	0		
11553	9	1	15	115.0	1.0	1.0	109	0		
11553	10	1	15	115.0	1.0	1.0	110	0		
11560	1	1	15	115.0	1.0	1.0	101	0		
11560	2	1	15	115.0	1.0	1.0	102	0		
11560	3	1	15	115.0	1.0	1.0	103	1	0	2
11560	4	1	15	115.0	1.0	1.0	104	0		
11560	5	1	15	115.0	1.0	1.0	105	0		
11560	6	1	15	115.0	1.0	1.0	106	0		
11560	7	1	15	115.0	1.0	1.0	107	0		
11560	8	1	15	115.0	1.0	1.0	108	0		
11560	9	1	15	115.0	1.0	1.0	109	0		
11560	10	1	15	115.0	1.0	1.0	110	0		
11561	1	1	15	115.0	1.0	1.0	101	0		
11561	2	1	15	115.0	1.0	1.0	102	0		
11561	3	1	15	115.0	1.0	1.0	103	1	0	11
11561	4	1	15	115.0	1.0	1.0	104	1	1	6
11561	5	1	15	115.0	1.0	1.0	105	1	1	9
11561	6	1	15	115.0	1.0	1.0	106	0		
11561	7	1	15	115.0	1.0	1.0	107	0		
11561	8	1	15	115.0	1.0	1.0	108	0		
11561	9	1	15	115.0	1.0	1.0	109	0		
11561	10	1	15	115.0	1.0	1.0	110	0		
11562	1	1	15	115.0	1.0	1.0	101	0		
11562	2	1	15	115.0	1.0	1.0	102	0		
11562	3	1	15	115.0	1.0	1.0	103	1	0	11
11562	4	1	15	115.0	1.0	1.0	104	0		
11562	5	1	15	115.0	1.0	1.0	105	0		
11562	6	1	15	115.0	1.0	1.0	106	0		
11562	7	1	15	115.0	1.0	1.0	107	0		
11562	8	1	15	115.0	1.0	1.0	108	0		
11562	9	1	15	115.0	1.0	1.0	109	0		
11562	10	1	15	115.0	1.0	1.0	110	0		
11563	1	1	15	115.0	1.0	1.0	101	0		
11563	2	1	15	115.0	1.0	1.0	102	0		
11563	3	1	15	115.0	1.0	1.0	103	1	0	11
11563	4	1	15	115.0	1.0	1.0	104	0		
11563	5	1	15	115.0	1.0	1.0	105	0		
11563	6	1	15	115.0	1.0	1.0	106	0		
11563	7	1	15	115.0	1.0	1.0	107	0		
11563	8	1	15	115.0	1.0	1.0	108	0		
11563	9	1	15	115.0	1.0	1.0	109	0		
11563	10	1	15	115.0	1.0	1.0	110	0		
11564	1	1	15	115.0	1.0	1.0	101	0		
11564	2	1	15	115.0	1.0	1.0	102	0		
11564	3	1	15	115.0	1.0	1.0	103	1	0	11
11564	4	1	15	115.0	1.0	1.0	104	0		
11564	5	1	15	115.0	1.0	1.0	105	0		
11564	6	1	15	115.0	1.0	1.0	106	0		
11564	7	1	15	115.0	1.0	1.0	107	0		
11564	8	1	15	115.0	1.0	1.0	108	0		
11564	9	1	15	115.0	1.0	1.0	109	0		
11564	10	1	15	115.0	1.0	1.0	110	0		
11565	1	1	15	115.0	1.0	1.0	101	0		
11565	2	1	15	115.0	1.0	1.0	102	0		
11565	3	1	15	115.0	1.0	1.0	103	1	0	11
11565	4	1	15	115.0	1.0	1.0	104	0		
11565	5	1	15	115.0	1.0	1.0	105	0		
11565	6	1	15	115.0	1.0	1.0	106	0		
11565	7	1	15	115.0	1.0	1.0	107	0		
11565	8	1	15	115.0	1.0	1.0	108	0		
11565	9	1	15	115.0	1.0	1.0	109	0		
11565	10	1	15	115.0	1.0	1.0	110	0		
11566	1	1	15	115.0	1.0	1.0	101	0		
11566	2	1	15	115.0	1.0	1.0	102	0		
11566	3	1	15	115.0	1.0	1.0	103	1	0	11
11566	4	1	15	115.0	1.0	1.0	104	0		
11566	5	1	15	115.0	1.0	1.0	105	0		
11566	6	1	15	115.0	1.0	1.0	106	0		
11566	7	1	15	115.0	1.0	1.0	107	0		
11566	8	1	15	115.0	1.0	1.0	108	0		
11566	9	1	15	115.0	1.0	1.0	109	0		
11566	10	1	15	115.0	1.0	1.0	110	0		
11567	1	1	15	115.0	1.0	1.0	101	0		
11567	2	1	15	115.0	1.0	1.0	102	0		
11567	3	1	15	115.0	1.0	1.0	103	1	0	11
11567	4	1	15	115.0	1.0	1.0	104	0		
11567	5	1	15	115.0	1.0	1.0	105	0		
11567	6	1	15	115.0	1.0	1.0	106	0		
11567	7	1	15	115.0	1.0	1.0	107	0		
11567	8	1	15	115.0	1.0	1.0	108	0		
11567	9	1	15	115.0	1.0	1.0	109	0		
11567	10	1	15	115.0	1.0	1.0	110	0		
11568	1	1	15	115.0	1.0	1.0	101	0		
11568	2	1	15	115.0	1.0	1.0	102	1		
11568	3	1	15	115.0	1.0	1.0	103	1	0	11
11568	4	1	15	115.0	1.0	1.0	104	0		
11568	5	1	15	115.0	1.0	1.0	105	0		
11568	6	1	15	115.0	1.0	1.0	106	0		
11568	7	1	15	115.0	1.0	1.0	107	0		
11568	8	1	15	115.0	1.0	1.0	108	0		
11568	9	1	15	115.0	1.0	1.0	109	0		
11568	10	1	15	115.0	1.0	1.0	110	0		
11569	1	1	15	115.0	1.0	1.0	101	0		
11569	2	1	15	115.0	1.0	1.0	102	0		
11569	3	1	15	115.0	1.0	1.0	103	1	0	11
11569	4	1	15	115.0	1.0	1.0	104	0		
11569	5	1	15	115.0	1.0	1.0	105	1	1	3
11569	6	1	15	115.0	1.0	1.0	106	0		
11569	7	1	15	115.0	1.0	1.0	107	0		
11569	8	1	15	115.0	1.0	1.0	108	0		
11569	9	1	15	115.0	1.0	1.0	109	0		
11569	10	1	15	115.0	1.0	1.0	110	0		
11650	1	1	16	116.0	1.0	1.0	101	0		
11650	2	1	16	116.0	1.0	1.0	102	0		
11650	3	1	16	116.0	1.0	1.0	103	1	0	11
11650	4	1	16	116.0	1.0	1.0	104	0		
11650	5	1	16	116.0	1.0	1.0	105	0		
11650	6	1	16	116.0	1.0	1.0	106	0		
11650	7	1	16	116.0	1.0	1.0	107	0		
11650	8	1	16	116.0	1.0	1.0	108	0		
11650	9	1	16	116.0	1.0	1.0	109	0		
11650	10	1	16	116.0	1.0	1.0	110	0		
11652	1	1	16	116.0	1.0	1.0	101	0		
11652	2	1	16	116.0	1.0	1.0	102	0		
11652	3	1	16	116.0	1.0	1.0	103	1	0	11
11652	4	1	16	116.0	1.0	1.0	104	0		
11652	5	1	16	116.0	1.0	1.0	105	0		
11652	6	1	16	116.0	1.0	1.0	106	0		
11652	7	1	16	116.0	1.0	1.0	107	0		
11652	8	1	16	116.0	1.0	1.0	108	0		
11652	9	1	16	116.0	1.0	1.0	109	0		
11652	10	1	16	116.0	1.0	1.0	110	0		
11653	1	1	16	116.0	1.0	1.0	101	0		
11653	2	1	16	116.0	1.0	1.0	102	0		
11653	3	1	16	116.0	1.0	1.0	103	1	0	2
11653	4	1	16	116.0	1.0	1.0	104	1	1	6
11653	5	1	16	116.0	1.0	1.0	105	0		
11653	6	1	16	116.0	1.0	1.0	106	0		
11653	7	1	16	116.0	1.0	1.0	107	0		
11653	8	1	16	116.0	1.0	1.0	108	0		
11653	9	1	16	116.0	1.0	1.0	109	0		
11653	10	1	16	116.0	1.0	1.0	110	0		
11660	1	1	16	116.0	1.0	1.0	101	0		
11660	2	1	16	116.0	1.0	1.0	102	0		
11660	3	1	16	116.0	1.0	1.0	103	1	0	11
11660	4	1	16	116.0	1.0	1.0	104	1	1	2
11660	5	1	16	116.0	1.0	1.0	105	0		
11660	6	1	16	116.0	1.0	1.0	106	0		
11660	7	1	16	116.0	1.0	1.0	107	0		
11660	8	1	16	116.0	1.0	1.0	108	0		
