hhid	line	district	village	villno	strno	group	o02	o03	o04	o05
20362	6	2	3	203.0	2.0	2.0	106	0		0
20362	7	2	3	203.0	2.0	2.0	107	0		0
20362	8	2	3	203.0	2.0	2.0	108	0		0
20362	9	2	3	203.0	2.0	2.0	109	0		0
20362	10	2	3	203.0	2.0	2.0	110	1	5	0
20362	11	2	3	203.0	2.0	2.0	111	0		0
20363	1	2	3	203.0	2.0	2.0	101	0		0
20363	2	2	3	203.0	2.0	2.0	102	0		0
20363	3	2	3	203.0	2.0	2.0	103	0		0
20363	4	2	3	203.0	2.0	2.0	104	0		0
20363	5	2	3	203.0	2.0	2.0	105	1	12	1
20363	6	2	3	203.0	2.0	2.0	106	0		0
20363	7	2	3	203.0	2.0	2.0	107	0		0
20363	8	2	3	203.0	2.0	2.0	108	0		0
20363	9	2	3	203.0	2.0	2.0	109	0		0
20363	10	2	3	203.0	2.0	2.0	110	0		0
20363	11	2	3	203.0	2.0	2.0	111	0		0
20364	1	2	3	203.0	2.0	2.0	101	0		0
20364	2	2	3	203.0	2.0	2.0	102	0		0
20364	3	2	3	203.0	2.0	2.0	103	0		0
20364	4	2	3	203.0	2.0	2.0	104	0		0
20364	5	2	3	203.0	2.0	2.0	105	1	11	1
20364	6	2	3	203.0	2.0	2.0	106	0		0
20364	7	2	3	203.0	2.0	2.0	107	0		0
20364	8	2	3	203.0	2.0	2.0	108	0		0
20364	9	2	3	203.0	2.0	2.0	109	0		0
20364	10	2	3	203.0	2.0	2.0	110	0		0
20364	11	2	3	203.0	2.0	2.0	111	0		0
20365	1	2	3	203.0	2.0	2.0	101	0		0
20365	2	2	3	203.0	2.0	2.0	102	0		0
20365	3	2	3	203.0	2.0	2.0	103	0		0
20365	4	2	3	203.0	2.0	2.0	104	0		0
20365	5	2	3	203.0	2.0	2.0	105	1	2	0
20365	6	2	3	203.0	2.0	2.0	106	1	4	0
20365	7	2	3	203.0	2.0	2.0	107	1	2	0
20365	8	2	3	203.0	2.0	2.0	108	0		0
20365	9	2	3	203.0	2.0	2.0	109	0		0
20365	10	2	3	203.0	2.0	2.0	110	0		0
20365	11	2	3	203.0	2.0	2.0	111	0		0
20366	1	2	3	203.0	2.0	2.0	101	0		0
20366	2	2	3	203.0	2.0	2.0	102	0		0
20366	3	2	3	203.0	2.0	2.0	103	0		0
20366	4	2	3	203.0	2.0	2.0	104	1	7	0
20366	5	2	3	203.0	2.0	2.0	105	1	3	0
20366	6	2	3	203.0	2.0	2.0	106	0		0
20366	7	2	3	203.0	2.0	2.0	107	0		0
20366	8	2	3	203.0	2.0	2.0	108	0		0
20366	9	2	3	203.0	2.0	2.0	109	0		0
20366	10	2	3	203.0	2.0	2.0	110	0		0
20366	11	2	3	203.0	2.0	2.0	111	0		0
20367	1	2	3	203.0	2.0	2.0	101	0		0
20367	2	2	3	203.0	2.0	2.0	102	0		0
20367	3	2	3	203.0	2.0	2.0	103	0		0
20367	4	2	3	203.0	2.0	2.0	104	0		0
20367	5	2	3	203.0	2.0	2.0	105	1	6	0
20367	6	2	3	203.0	2.0	2.0	106	0		0
20367	7	2	3	203.0	2.0	2.0	107	0		0
20367	8	2	3	203.0	2.0	2.0	108	0		0
20367	9	2	3	203.0	2.0	2.0	109	0		0
20367	10	2	3	203.0	2.0	2.0	110	0		0
20367	11	2	3	203.0	2.0	2.0	111	0		0
20368	1	2	3	203.0	2.0	2.0	101	0		0
20368	2	2	3	203.0	2.0	2.0	102	0		0
20368	3	2	3	203.0	2.0	2.0	103	0		0
20368	4	2	3	203.0	2.0	2.0	104	0		0
20368	5	2	3	203.0	2.0	2.0	105	1	8	1
20368	6	2	3	203.0	2.0	2.0	106	0		0
20368	7	2	3	203.0	2.0	2.0	107	0		0
20368	8	2	3	203.0	2.0	2.0	108	0		0
20368	9	2	3	203.0	2.0	2.0	109	0		0
20368	10	2	3	203.0	2.0	2.0	110	0		0
20368	11	2	3	203.0	2.0	2.0	111	0		0
20369	1	2	3	203.0	2.0	2.0	101	1	1	0
20369	2	2	3	203.0	2.0	2.0	102	0		0
20369	3	2	3	203.0	2.0	2.0	103	0		0
20369	4	2	3	203.0	2.0	2.0	104	0		0
20369	5	2	3	203.0	2.0	2.0	105	1	5	1
20369	6	2	3	203.0	2.0	2.0	106	0		0
20369	7	2	3	203.0	2.0	2.0	107	0		0
20369	8	2	3	203.0	2.0	2.0	108	0		0
20369	9	2	3	203.0	2.0	2.0	109	0		0
20369	10	2	3	203.0	2.0	2.0	110	0		0
20369	11	2	3	203.0	2.0	2.0	111	0		0
20450	1	2	4	204.0	2.0	2.0	101	0		0
20450	2	2	4	204.0	2.0	2.0	102	0		0
20450	3	2	4	204.0	2.0	2.0	103	0		0
20450	4	2	4	204.0	2.0	2.0	104	0		0
20450	5	2	4	204.0	2.0	2.0	105	1	8	1
20450	6	2	4	204.0	2.0	2.0	106	0		0
20450	7	2	4	204.0	2.0	2.0	107	0		0
20450	8	2	4	204.0	2.0	2.0	108	0		0
20450	9	2	4	204.0	2.0	2.0	109	0		0
20450	10	2	4	204.0	2.0	2.0	110	0		0
20450	11	2	4	204.0	2.0	2.0	111	0		0
20451	1	2	4	204.0	2.0	2.0	101	0		0
20451	2	2	4	204.0	2.0	2.0	102	0		0
20451	3	2	4	204.0	2.0	2.0	103	0		0
20451	4	2	4	204.0	2.0	2.0	104	0		0
20451	5	2	4	204.0	2.0	2.0	105	1	2	0
20451	6	2	4	204.0	2.0	2.0	106	1	12	0
20451	7	2	4	204.0	2.0	2.0	107	0		0
20451	8	2	4	204.0	2.0	2.0	108	0		0
20451	9	2	4	204.0	2.0	2.0	109	0		0
20451	10	2	4	204.0	2.0	2.0	110	0		0
20451	11	2	4	204.0	2.0	2.0	111	0		0
20452	1	2	4	204.0	2.0	2.0	101	0		0
20452	2	2	4	204.0	2.0	2.0	102	0		0
20452	3	2	4	204.0	2.0	2.0	103	0		0
20452	4	2	4	204.0	2.0	2.0	104	0		0
20452	5	2	4	204.0	2.0	2.0	105	1	3	1
20452	6	2	4	204.0	2.0	2.0	106	0		0
20452	7	2	4	204.0	2.0	2.0	107	0		0
20452	8	2	4	204.0	2.0	2.0	108	0		0
20452	9	2	4	204.0	2.0	2.0	109	0		0
20452	10	2	4	204.0	2.0	2.0	110	0		0
20452	11	2	4	204.0	2.0	2.0	111	0		0
20460	1	2	4	204.0	2.0	2.0	101	0		0
20460	2	2	4	204.0	2.0	2.0	102	0		0
20460	3	2	4	204.0	2.0	2.0	103	0		0
20460	4	2	4	204.0	2.0	2.0	104	0		0
20460	5	2	4	204.0	2.0	2.0	105	1	2	0
20460	6	2	4	204.0	2.0	2.0	106	1	18	0
20460	7	2	4	204.0	2.0	2.0	107	0		0
20460	8	2	4	204.0	2.0	2.0	108	0		0
20460	9	2	4	204.0	2.0	2.0	109	0		0
20460	10	2	4	204.0	2.0	2.0	110	0		0
20460	11	2	4	204.0	2.0	2.0	111	0		0
20461	1	2	4	204.0	2.0	2.0	101	0		0
20461	2	2	4	204.0	2.0	2.0	102	0		0
20461	3	2	4	204.0	2.0	2.0	103	0		0
20461	4	2	4	204.0	2.0	2.0	104	0		0
20461	5	2	4	204.0	2.0	2.0	105	1	21	0
20461	6	2	4	204.0	2.0	2.0	106	1	7	0
20461	7	2	4	204.0	2.0	2.0	107	0		0
20461	8	2	4	204.0	2.0	2.0	108	0		0
20461	9	2	4	204.0	2.0	2.0	109	0		0
20461	10	2	4	204.0	2.0	2.0	110	0		0
20461	11	2	4	204.0	2.0	2.0	111	0		0
20462	1	2	4	204.0	2.0	2.0	101	0		0
20462	2	2	4	204.0	2.0	2.0	102	0		0
20462	3	2	4	204.0	2.0	2.0	103	0		0
20462	4	2	4	204.0	2.0	2.0	104	0		0
20462	5	2	4	204.0	2.0	2.0	105	1	4	1
20462	6	2	4	204.0	2.0	2.0	106	0		0
20462	7	2	4	204.0	2.0	2.0	107	0		0
20462	8	2	4	204.0	2.0	2.0	108	0		0
20462	9	2	4	204.0	2.0	2.0	109	0		0
20462	10	2	4	204.0	2.0	2.0	110	0		0
20462	11	2	4	204.0	2.0	2.0	111	0		0
20465	1	2	4	204.0	2.0	2.0	101	0		0
20465	2	2	4	204.0	2.0	2.0	102	0		0
20465	3	2	4	204.0	2.0	2.0	103	0		0
20465	4	2	4	204.0	2.0	2.0	104	0		0
20465	5	2	4	204.0	2.0	2.0	105	1	13	0
20465	6	2	4	204.0	2.0	2.0	106	0		0
20465	7	2	4	204.0	2.0	2.0	107	0		0
20465	8	2	4	204.0	2.0	2.0	108	0		0
20465	9	2	4	204.0	2.0	2.0	109	0		0
20465	10	2	4	204.0	2.0	2.0	110	1	3	0
20465	11	2	4	204.0	2.0	2.0	111	0		0
20467	1	2	4	204.0	2.0	2.0	101	0		0
20467	2	2	4	204.0	2.0	2.0	102	0		0
20467	3	2	4	204.0	2.0	2.0	103	0		0
20467	4	2	4	204.0	2.0	2.0	104	0		0
20467	5	2	4	204.0	2.0	2.0	105	1	2	0
20467	6	2	4	204.0	2.0	2.0	106	1	10	0
20467	7	2	4	204.0	2.0	2.0	107	0		0
20467	8	2	4	204.0	2.0	2.0	108	0		0
20467	9	2	4	204.0	2.0	2.0	109	0		0
20467	10	2	4	204.0	2.0	2.0	110	0		0
20467	11	2	4	204.0	2.0	2.0	111	0		0
20468	1	2	4	204.0	2.0	2.0	101	0		0
20468	2	2	4	204.0	2.0	2.0	102	0		0
20468	3	2	4	204.0	2.0	2.0	103	0		0
20468	4	2	4	204.0	2.0	2.0	104	1	2	0
20468	5	2	4	204.0	2.0	2.0	105	1	14	0
20468	6	2	4	204.0	2.0	2.0	106	0		0
20468	7	2	4	204.0	2.0	2.0	107	1	4	0
20468	8	2	4	204.0	2.0	2.0	108	0		0
20468	9	2	4	204.0	2.0	2.0	109	0		0
20468	10	2	4	204.0	2.0	2.0	110	0		0
20468	11	2	4	204.0	2.0	2.0	111	0		0
20469	1	2	4	204.0	2.0	2.0	101	0		0
20469	2	2	4	204.0	2.0	2.0	102	0		0
20469	3	2	4	204.0	2.0	2.0	103	0		0
20469	4	2	4	204.0	2.0	2.0	104	0		0
20469	5	2	4	204.0	2.0	2.0	105	1	2	0
20469	6	2	4	204.0	2.0	2.0	106	0		0
20469	7	2	4	204.0	2.0	2.0	107	0		0
20469	8	2	4	204.0	2.0	2.0	108	0		0
20469	9	2	4	204.0	2.0	2.0	109	0		0
20469	10	2	4	204.0	2.0	2.0	110	0		0
20469	11	2	4	204.0	2.0	2.0	111	0		0
20550	1	2	5	205.0	2.0	1.0	101	0		0
20550	2	2	5	205.0	2.0	1.0	102	0		0
20550	3	2	5	205.0	2.0	1.0	103	0		0
20550	4	2	5	205.0	2.0	1.0	104	0		0
20550	5	2	5	205.0	2.0	1.0	105	1	4	0
20550	6	2	5	205.0	2.0	1.0	106	0		0
20550	7	2	5	205.0	2.0	1.0	107	0		0
20550	8	2	5	205.0	2.0	1.0	108	0		0
20550	9	2	5	205.0	2.0	1.0	109	0		0
20550	10	2	5	205.0	2.0	1.0	110	0		0
20550	11	2	5	205.0	2.0	1.0	111	0		0
20551	1	2	5	205.0	2.0	1.0	101	0		0
20551	2	2	5	205.0	2.0	1.0	102	0		0
20551	3	2	5	205.0	2.0	1.0	103	0		0
20551	4	2	5	205.0	2.0	1.0	104	0		0
20551	5	2	5	205.0	2.0	1.0	105	1	7	0
20551	6	2	5	205.0	2.0	1.0	106	0		0
20551	7	2	5	205.0	2.0	1.0	107	0		0
20551	8	2	5	205.0	2.0	1.0	108	0		0
20551	9	2	5	205.0	2.0	1.0	109	0		0
20551	10	2	5	205.0	2.0	1.0	110	0		0
20551	11	2	5	205.0	2.0	1.0	111	0		0
20552	1	2	5	205.0	2.0	1.0	101	0		0
20552	2	2	5	205.0	2.0	1.0	102	0		0
20552	3	2	5	205.0	2.0	1.0	103	0		0
20552	4	2	5	205.0	2.0	1.0	104	0		0
20552	5	2	5	205.0	2.0	1.0	105	1	7	1
20552	6	2	5	205.0	2.0	1.0	106	0		0
20552	7	2	5	205.0	2.0	1.0	107	0		0
20552	8	2	5	205.0	2.0	1.0	108	0		0
20552	9	2	5	205.0	2.0	1.0	109	0		0
20552	10	2	5	205.0	2.0	1.0	110	0		0
20552	11	2	5	205.0	2.0	1.0	111	0		0
20560	1	2	5	205.0	2.0	1.0	101	0		0
20560	2	2	5	205.0	2.0	1.0	102	0		0
20560	3	2	5	205.0	2.0	1.0	103	0		0
20560	4	2	5	205.0	2.0	1.0	104	0		0
20560	5	2	5	205.0	2.0	1.0	105	1	12	0
20560	6	2	5	205.0	2.0	1.0	106	0		0
20560	7	2	5	205.0	2.0	1.0	107	0		0
20560	8	2	5	205.0	2.0	1.0	108	0		0
20560	9	2	5	205.0	2.0	1.0	109	0		0
20560	10	2	5	205.0	2.0	1.0	110	0		0
20560	11	2	5	205.0	2.0	1.0	111	0		0
20561	1	2	5	205.0	2.0	1.0	101	0		0
20561	2	2	5	205.0	2.0	1.0	102	0		0
20561	3	2	5	205.0	2.0	1.0	103	0		0
20561	4	2	5	205.0	2.0	1.0	104	0		0
20561	5	2	5	205.0	2.0	1.0	105	1	4	0
20561	6	2	5	205.0	2.0	1.0	106	0		0
20561	7	2	5	205.0	2.0	1.0	107	0		0
20561	8	2	5	205.0	2.0	1.0	108	0		0
20561	9	2	5	205.0	2.0	1.0	109	0		0
20561	10	2	5	205.0	2.0	1.0	110	0		0
20561	11	2	5	205.0	2.0	1.0	111	0		0
20563	1	2	5	205.0	2.0	1.0	101	0		0
20563	2	2	5	205.0	2.0	1.0	102	0		0
20563	3	2	5	205.0	2.0	1.0	103	0		0
20563	4	2	5	205.0	2.0	1.0	104	0		0
20563	5	2	5	205.0	2.0	1.0	105	1	5	0
20563	6	2	5	205.0	2.0	1.0	106	0		0
20563	7	2	5	205.0	2.0	1.0	107	0		0
20563	8	2	5	205.0	2.0	1.0	108	0		0
20563	9	2	5	205.0	2.0	1.0	109	0		0
20563	10	2	5	205.0	2.0	1.0	110	0		0
20563	11	2	5	205.0	2.0	1.0	111	0		0
20564	1	2	5	205.0	2.0	1.0	101	0		0
20564	2	2	5	205.0	2.0	1.0	102	0		0
20564	3	2	5	205.0	2.0	1.0	103	0		0
20564	4	2	5	205.0	2.0	1.0	104	0		0
20564	5	2	5	205.0	2.0	1.0	105	1	7	0
20564	6	2	5	205.0	2.0	1.0	106	0		0
20564	7	2	5	205.0	2.0	1.0	107	0		0
20564	8	2	5	205.0	2.0	1.0	108	0		0
20564	9	2	5	205.0	2.0	1.0	109	0		0
20564	10	2	5	205.0	2.0	1.0	110	0		0
20564	11	2	5	205.0	2.0	1.0	111	0		0
20565	1	2	5	205.0	2.0	1.0	101	0		0
20565	2	2	5	205.0	2.0	1.0	102	0		0
20565	3	2	5	205.0	2.0	1.0	103	0		0
20565	4	2	5	205.0	2.0	1.0	104	0		0
20565	5	2	5	205.0	2.0	1.0	105	1	2	1
20565	6	2	5	205.0	2.0	1.0	106	0		0
20565	7	2	5	205.0	2.0	1.0	107	0		0
20565	8	2	5	205.0	2.0	1.0	108	0		0
20565	9	2	5	205.0	2.0	1.0	109	0		0
20565	10	2	5	205.0	2.0	1.0	110	0		0
20565	11	2	5	205.0	2.0	1.0	111	0		0
20566	1	2	5	205.0	2.0	1.0	101	0		0
20566	2	2	5	205.0	2.0	1.0	102	0		0
20566	3	2	5	205.0	2.0	1.0	103	0		0
20566	4	2	5	205.0	2.0	1.0	104	0		0
20566	5	2	5	205.0	2.0	1.0	105	1	2	0
20566	6	2	5	205.0	2.0	1.0	106	0		0
20566	7	2	5	205.0	2.0	1.0	107	0		0
20566	8	2	5	205.0	2.0	1.0	108	0		0
20566	9	2	5	205.0	2.0	1.0	109	0		0
20566	10	2	5	205.0	2.0	1.0	110	0		0
20566	11	2	5	205.0	2.0	1.0	111	0		0
20567	1	2	5	205.0	2.0	1.0	101	0		0
20567	2	2	5	205.0	2.0	1.0	102	0		0
20567	3	2	5	205.0	2.0	1.0	103	0		0
20567	4	2	5	205.0	2.0	1.0	104	0		0
20567	5	2	5	205.0	2.0	1.0	105	1	4	0
20567	6	2	5	205.0	2.0	1.0	106	0		0
20567	7	2	5	205.0	2.0	1.0	107	0		0
20567	8	2	5	205.0	2.0	1.0	108	0		0
20567	9	2	5	205.0	2.0	1.0	109	0		0
20567	10	2	5	205.0	2.0	1.0	110	0		0
20567	11	2	5	205.0	2.0	1.0	111	0		0
20568	1	2	5	205.0	2.0	1.0	101	0		0
20568	2	2	5	205.0	2.0	1.0	102	0		0
20568	3	2	5	205.0	2.0	1.0	103	0		0
20568	4	2	5	205.0	2.0	1.0	104	0		0
20568	5	2	5	205.0	2.0	1.0	105	1	90	1
20568	6	2	5	205.0	2.0	1.0	106	0		0
20568	7	2	5	205.0	2.0	1.0	107	0		0
20568	8	2	5	205.0	2.0	1.0	108	0		0
20568	9	2	5	205.0	2.0	1.0	109	0		0
20568	10	2	5	205.0	2.0	1.0	110	0		0
20568	11	2	5	205.0	2.0	1.0	111	0		0
20569	1	2	5	205.0	2.0	1.0	101	0		0
20569	2	2	5	205.0	2.0	1.0	102	0		0
20569	3	2	5	205.0	2.0	1.0	103	0		0
20569	4	2	5	205.0	2.0	1.0	104	1	1	0
20569	5	2	5	205.0	2.0	1.0	105	1	6	0
20569	6	2	5	205.0	2.0	1.0	106	0		0
20569	7	2	5	205.0	2.0	1.0	107	0		0
20569	8	2	5	205.0	2.0	1.0	108	0		0
20569	9	2	5	205.0	2.0	1.0	109	0		0
20569	10	2	5	205.0	2.0	1.0	110	1	5	0
20569	11	2	5	205.0	2.0	1.0	111	0		0
20650	1	2	6	206.0	2.0	1.0	101	0		0
20650	2	2	6	206.0	2.0	1.0	102	0		0
20650	3	2	6	206.0	2.0	1.0	103	0		0
20650	4	2	6	206.0	2.0	1.0	104	0		0
20650	5	2	6	206.0	2.0	1.0	105	1	4	1
20650	6	2	6	206.0	2.0	1.0	106	0		0
20650	7	2	6	206.0	2.0	1.0	107	0		0
20650	8	2	6	206.0	2.0	1.0	108	0		0
20650	9	2	6	206.0	2.0	1.0	109	0		0
20650	10	2	6	206.0	2.0	1.0	110	1	1	0
20650	11	2	6	206.0	2.0	1.0	111	0		0
20651	1	2	6	206.0	2.0	1.0	101	0		0
20651	2	2	6	206.0	2.0	1.0	102	0		0
20651	3	2	6	206.0	2.0	1.0	103	0		0
20651	4	2	6	206.0	2.0	1.0	104	0		0
20651	5	2	6	206.0	2.0	1.0	105	1	10	0
20651	6	2	6	206.0	2.0	1.0	106	0		0
20651	7	2	6	206.0	2.0	1.0	107	0		0
20651	8	2	6	206.0	2.0	1.0	108	0		0
20651	9	2	6	206.0	2.0	1.0	109	0		0
20651	10	2	6	206.0	2.0	1.0	110	0		0
20651	11	2	6	206.0	2.0	1.0	111	0		0
20660	1	2	6	206.0	2.0	1.0	101	0		0
20660	2	2	6	206.0	2.0	1.0	102	0		0
20660	3	2	6	206.0	2.0	1.0	103	0		0
20660	4	2	6	206.0	2.0	1.0	104	0		0
20660	5	2	6	206.0	2.0	1.0	105	1	25	0
20660	6	2	6	206.0	2.0	1.0	106	0		0
20660	7	2	6	206.0	2.0	1.0	107	0		0
20660	8	2	6	206.0	2.0	1.0	108	0		0
20660	9	2	6	206.0	2.0	1.0	109	0		0
20660	10	2	6	206.0	2.0	1.0	110	1	12	0
20660	11	2	6	206.0	2.0	1.0	111	0		0
20661	1	2	6	206.0	2.0	1.0	101	0		0
20661	2	2	6	206.0	2.0	1.0	102	0		0
20661	3	2	6	206.0	2.0	1.0	103	0		0
20661	4	2	6	206.0	2.0	1.0	104	0		0
20661	5	2	6	206.0	2.0	1.0	105	1	17	1
20661	6	2	6	206.0	2.0	1.0	106	0		0
20661	7	2	6	206.0	2.0	1.0	107	0		0
20661	8	2	6	206.0	2.0	1.0	108	0		0
20661	9	2	6	206.0	2.0	1.0	109	0		0
20661	10	2	6	206.0	2.0	1.0	110	0		0
20661	11	2	6	206.0	2.0	1.0	111	0		0
20662	1	2	6	206.0	2.0	1.0	101	0		0
20662	2	2	6	206.0	2.0	1.0	102	0		0
20662	3	2	6	206.0	2.0	1.0	103	0		0
20662	4	2	6	206.0	2.0	1.0	104	0		0
20662	5	2	6	206.0	2.0	1.0	105	1	4	0
20662	6	2	6	206.0	2.0	1.0	106	0		0
20662	7	2	6	206.0	2.0	1.0	107	0		0
20662	8	2	6	206.0	2.0	1.0	108	0		0
20662	9	2	6	206.0	2.0	1.0	109	0		0
20662	10	2	6	206.0	2.0	1.0	110	0		0
20662	11	2	6	206.0	2.0	1.0	111	0		0
20663	1	2	6	206.0	2.0	1.0	101	0		0
20663	2	2	6	206.0	2.0	1.0	102	0		0
20663	3	2	6	206.0	2.0	1.0	103	0		0
20663	4	2	6	206.0	2.0	1.0	104	1	4	0
20663	5	2	6	206.0	2.0	1.0	105	1	20	0
20663	6	2	6	206.0	2.0	1.0	106	0		0
20663	7	2	6	206.0	2.0	1.0	107	0		0
20663	8	2	6	206.0	2.0	1.0	108	0		0
20663	9	2	6	206.0	2.0	1.0	109	0		0
20663	10	2	6	206.0	2.0	1.0	110	0		0
20663	11	2	6	206.0	2.0	1.0	111	0		0
20664	1	2	6	206.0	2.0	1.0	101	0		0
20664	2	2	6	206.0	2.0	1.0	102	0		0
20664	3	2	6	206.0	2.0	1.0	103	0		0
20664	4	2	6	206.0	2.0	1.0	104	0		0
20664	5	2	6	206.0	2.0	1.0	105	1	3	0
20664	6	2	6	206.0	2.0	1.0	106	0		0
20664	7	2	6	206.0	2.0	1.0	107	0		0
20664	8	2	6	206.0	2.0	1.0	108	0		0
20664	9	2	6	206.0	2.0	1.0	109	0		0
20664	10	2	6	206.0	2.0	1.0	110	0		0
20664	11	2	6	206.0	2.0	1.0	111	0		0
20666	1	2	6	206.0	2.0	1.0	101	0		0
20666	2	2	6	206.0	2.0	1.0	102	0		0
20666	3	2	6	206.0	2.0	1.0	103	0		0
20666	4	2	6	206.0	2.0	1.0	104	1	2	1
20666	5	2	6	206.0	2.0	1.0	105	1	2	0
20666	6	2	6	206.0	2.0	1.0	106	0		0
20666	7	2	6	206.0	2.0	1.0	107	0		0
20666	8	2	6	206.0	2.0	1.0	108	0		0
20666	9	2	6	206.0	2.0	1.0	109	0		0
20666	10	2	6	206.0	2.0	1.0	110	0		0
20666	11	2	6	206.0	2.0	1.0	111	0		0
20667	1	2	6	206.0	2.0	1.0	101	0		0
20667	2	2	6	206.0	2.0	1.0	102	0		0
20667	3	2	6	206.0	2.0	1.0	103	0		0
20667	4	2	6	206.0	2.0	1.0	104	0		0
20667	5	2	6	206.0	2.0	1.0	105	1	2	0
20667	6	2	6	206.0	2.0	1.0	106	0		0
20667	7	2	6	206.0	2.0	1.0	107	0		0
20667	8	2	6	206.0	2.0	1.0	108	0		0
20667	9	2	6	206.0	2.0	1.0	109	0		0
20667	10	2	6	206.0	2.0	1.0	110	0		0
20667	11	2	6	206.0	2.0	1.0	111	0		0
20668	1	2	6	206.0	2.0	1.0	101	0		0
20668	2	2	6	206.0	2.0	1.0	102	0		0
20668	3	2	6	206.0	2.0	1.0	103	0		0
20668	4	2	6	206.0	2.0	1.0	104	1	3	0
20668	5	2	6	206.0	2.0	1.0	105	1	6	0
20668	6	2	6	206.0	2.0	1.0	106	0		0
20668	7	2	6	206.0	2.0	1.0	107	0		0
20668	8	2	6	206.0	2.0	1.0	108	0		0
20668	9	2	6	206.0	2.0	1.0	109	0		0
20668	10	2	6	206.0	2.0	1.0	110	0		0
20668	11	2	6	206.0	2.0	1.0	111	0		0
20669	1	2	6	206.0	2.0	1.0	101	0		0
20669	2	2	6	206.0	2.0	1.0	102	0		0
20669	3	2	6	206.0	2.0	1.0	103	0		0
20669	4	2	6	206.0	2.0	1.0	104	1	4	0
20669	5	2	6	206.0	2.0	1.0	105	1	6	0
20669	6	2	6	206.0	2.0	1.0	106	0		0
20669	7	2	6	206.0	2.0	1.0	107	0		0
20669	8	2	6	206.0	2.0	1.0	108	0		0
20669	9	2	6	206.0	2.0	1.0	109	0		0
20669	10	2	6	206.0	2.0	1.0	110	0		0
20669	11	2	6	206.0	2.0	1.0	111	0		0
20750	1	2	7	207.0	2.0	2.0	101	0		0
20750	2	2	7	207.0	2.0	2.0	102	0		0
20750	3	2	7	207.0	2.0	2.0	103	0		0
20750	4	2	7	207.0	2.0	2.0	104	1	2	1
20750	5	2	7	207.0	2.0	2.0	105	0		0
20750	6	2	7	207.0	2.0	2.0	106	0		0
20750	7	2	7	207.0	2.0	2.0	107	0		0
20750	8	2	7	207.0	2.0	2.0	108	0		0
20750	9	2	7	207.0	2.0	2.0	109	0		0
20750	10	2	7	207.0	2.0	2.0	110	0		0
20750	11	2	7	207.0	2.0	2.0	111	0		0
20752	1	2	7	207.0	2.0	2.0	101	0		0
20752	2	2	7	207.0	2.0	2.0	102	0		0
20752	3	2	7	207.0	2.0	2.0	103	0		0
20752	4	2	7	207.0	2.0	2.0	104	1	1	1
20752	5	2	7	207.0	2.0	2.0	105	1	8	0
20752	6	2	7	207.0	2.0	2.0	106	0		0
20752	7	2	7	207.0	2.0	2.0	107	0		0
20752	8	2	7	207.0	2.0	2.0	108	0		0
20752	9	2	7	207.0	2.0	2.0	109	0		0
20752	10	2	7	207.0	2.0	2.0	110	0		0
20752	11	2	7	207.0	2.0	2.0	111	0		0
20753	1	2	7	207.0	2.0	2.0	101	0		0
20753	2	2	7	207.0	2.0	2.0	102	0		0
20753	3	2	7	207.0	2.0	2.0	103	0		0
20753	4	2	7	207.0	2.0	2.0	104	0		0
20753	5	2	7	207.0	2.0	2.0	105	1	3	1
20753	6	2	7	207.0	2.0	2.0	106	0		0
20753	7	2	7	207.0	2.0	2.0	107	0		0
20753	8	2	7	207.0	2.0	2.0	108	0		0
20753	9	2	7	207.0	2.0	2.0	109	0		0
20753	10	2	7	207.0	2.0	2.0	110	0		0
20753	11	2	7	207.0	2.0	2.0	111	0		0
20760	1	2	7	207.0	2.0	2.0	101	0		0
20760	2	2	7	207.0	2.0	2.0	102	0		0
20760	3	2	7	207.0	2.0	2.0	103	0		0
20760	4	2	7	207.0	2.0	2.0	104	0		0
20760	5	2	7	207.0	2.0	2.0	105	1	6	0
20760	6	2	7	207.0	2.0	2.0	106	0		0
20760	7	2	7	207.0	2.0	2.0	107	0		0
20760	8	2	7	207.0	2.0	2.0	108	0		0
20760	9	2	7	207.0	2.0	2.0	109	0		0
20760	10	2	7	207.0	2.0	2.0	110	0		0
20760	11	2	7	207.0	2.0	2.0	111	0		0
20761	1	2	7	207.0	2.0	2.0	101	0		0
20761	2	2	7	207.0	2.0	2.0	102	0		0
20761	3	2	7	207.0	2.0	2.0	103	0		0
20761	4	2	7	207.0	2.0	2.0	104	0		0
20761	5	2	7	207.0	2.0	2.0	105	1	5	0
20761	6	2	7	207.0	2.0	2.0	106	0		0
20761	7	2	7	207.0	2.0	2.0	107	0		0
20761	8	2	7	207.0	2.0	2.0	108	0		0
20761	9	2	7	207.0	2.0	2.0	109	0		0
20761	10	2	7	207.0	2.0	2.0	110	1	8	0
20761	11	2	7	207.0	2.0	2.0	111	0		0
20763	1	2	7	207.0	2.0	2.0	101	0		0
20763	2	2	7	207.0	2.0	2.0	102	0		0
20763	3	2	7	207.0	2.0	2.0	103	0		0
20763	4	2	7	207.0	2.0	2.0	104	1	2	1
20763	5	2	7	207.0	2.0	2.0	105	1	22	0
20763	6	2	7	207.0	2.0	2.0	106	0		0
20763	7	2	7	207.0	2.0	2.0	107	0		0
20763	8	2	7	207.0	2.0	2.0	108	0		0
20763	9	2	7	207.0	2.0	2.0	109	0		0
20763	10	2	7	207.0	2.0	2.0	110	0		0
20763	11	2	7	207.0	2.0	2.0	111	0		0
