hhid	line	district	village	villno	strno	group	h01	h02	h03	h04
11268	1	1	12	112.0	1.0	2.0	61	20	1	1
11268	2	1	12	112.0	1.0	2.0	62	3	1	0
11269	1	1	12	112.0	1.0	2.0	61	1	1	0
11269	2	1	12	112.0	1.0	2.0	62	1	1	0
11350	1	1	13	113.0	1.0	3.0	61	15	1	0
11350	2	1	13	113.0	1.0	3.0	62	1	1	0
11351	1	1	13	113.0	1.0	3.0	61	8	1	0
11352	1	1	13	113.0	1.0	3.0	61	8	1	0
11352	2	1	13	113.0	1.0	3.0	62	3	1	0
11452	1	1	14	114.0	1.0	2.0	61	12	1	0
11460	1	1	14	114.0	1.0	2.0	61	4	1	1
11460	2	1	14	114.0	1.0	2.0	62	6	1	0
11461	1	1	14	114.0	1.0	2.0	61	13	1	0
11461	2	1	14	114.0	1.0	2.0	62	1	0	0
11462	1	1	14	114.0	1.0	2.0	61	10	1	1
11463	1	1	14	114.0	1.0	2.0	61	10	1	1
11464	1	1	14	114.0	1.0	2.0	61	2	1	0
11465	1	1	14	114.0	1.0	2.0	61	3	1	1
11466	1	1	14	114.0	1.0	2.0	61	10	1	1
11467	1	1	14	114.0	1.0	2.0	61	2	1	0
11468	1	1	14	114.0	1.0	2.0	61	3	1	0
11468	2	1	14	114.0	1.0	2.0	62	1	1	0
11469	1	1	14	114.0	1.0	2.0	61	1	1	0
11470	1	1	14	114.0	1.0	2.0	61	8	1	0
11550	2	1	15	115.0	1.0	1.0	62	9	1	0
11551	1	1	15	115.0	1.0	1.0	61	2	1	0
11552	1	1	15	115.0	1.0	1.0	61	5	1	0
11552	2	1	15	115.0	1.0	1.0	62	1	1	0
11553	1	1	15	115.0	1.0	1.0	61	6	1	0
11553	2	1	15	115.0	1.0	1.0	62	6	1	0
11560	1	1	15	115.0	1.0	1.0	61	3	1	0
11561	1	1	15	115.0	1.0	1.0	61	7	1	0
11561	2	1	15	115.0	1.0	1.0	62	6	1	0
11562	1	1	15	115.0	1.0	1.0	61	2	1	0
11562	2	1	15	115.0	1.0	1.0	62	1	1	0
11564	1	1	15	115.0	1.0	1.0	61	5	1	0
11564	2	1	15	115.0	1.0	1.0	62	1	1	0
11565	1	1	15	115.0	1.0	1.0	61	12	1	0
11565	2	1	15	115.0	1.0	1.0	62	1	1	0
11566	1	1	15	115.0	1.0	1.0	61	6	1	0
11566	2	1	15	115.0	1.0	1.0	62	1	1	0
11567	1	1	15	115.0	1.0	1.0	61	20	1	0
11567	2	1	15	115.0	1.0	1.0	62	3	1	0
11650	1	1	16	116.0	1.0	1.0	61	8	1	0
11652	1	1	16	116.0	1.0	1.0	61	11	1	1
11652	2	1	16	116.0	1.0	1.0	62	1	1	0
11653	1	1	16	116.0	1.0	1.0	61	2	1	0
11660	1	1	16	116.0	1.0	1.0	61	2	1	0
11661	1	1	16	116.0	1.0	1.0	61	2	1	1
11662	1	1	16	116.0	1.0	1.0	61	14	1	1
11663	1	1	16	116.0	1.0	1.0	61	8	1	1
11663	2	1	16	116.0	1.0	1.0	62	2	1	0
11664	1	1	16	116.0	1.0	1.0	61	42	1	0
11664	2	1	16	116.0	1.0	1.0	62	1	0	0
11666	1	1	16	116.0	1.0	1.0	61	10	1	0
11666	2	1	16	116.0	1.0	1.0	62	4	1	0
11667	1	1	16	116.0	1.0	1.0	61	2	1	0
11667	2	1	16	116.0	1.0	1.0	62	1	1	0
11668	1	1	16	116.0	1.0	1.0	61	2	1	0
11668	2	1	16	116.0	1.0	1.0	62	1	1	0
11669	1	1	16	116.0	1.0	1.0	61	13	1	0
11750	1	1	17	117.0	1.0	2.0	61	6	1	0
11750	2	1	17	117.0	1.0	2.0	62	2	1	0
11751	1	1	17	117.0	1.0	2.0	61	1	1	0
11752	1	1	17	117.0	1.0	2.0	61	8	1	0
11752	2	1	17	117.0	1.0	2.0	62	5	1	0
11753	1	1	17	117.0	1.0	2.0	61	4	1	0
11753	2	1	17	117.0	1.0	2.0	62	2	1	0
11760	1	1	17	117.0	1.0	2.0	61	15	1	0
11761	1	1	17	117.0	1.0	2.0	61	4	1	1
11762	1	1	17	117.0	1.0	2.0	61	9	1	0
11763	1	1	17	117.0	1.0	2.0	61	2	1	0
11763	2	1	17	117.0	1.0	2.0	62	1	1	0
11764	1	1	17	117.0	1.0	2.0	61	2	1	0
11766	1	1	17	117.0	1.0	2.0	61	8	1	0
11767	1	1	17	117.0	1.0	2.0	61	4	1	0
11767	2	1	17	117.0	1.0	2.0	62	2	1	0
11767	3	1	17	117.0	1.0	2.0	63	1	0	0
11768	1	1	17	117.0	1.0	2.0	61	5	1	1
11768	2	1	17	117.0	1.0	2.0	62	4	1	0
11769	1	1	17	117.0	1.0	2.0	61	6	1	0
11851	1	1	18	118.0	1.0	1.0	61	3	1	0
11853	1	1	18	118.0	1.0	1.0	61	1	1	0
11860	1	1	18	118.0	1.0	1.0	61	15	1	0
11860	2	1	18	118.0	1.0	1.0	62	1	1	0
11861	1	1	18	118.0	1.0	1.0	61	7	1	0
11862	1	1	18	118.0	1.0	1.0	61	4	1	0
11863	1	1	18	118.0	1.0	1.0	61	7	1	0
11864	1	1	18	118.0	1.0	1.0	61	2	1	0
11866	1	1	18	118.0	1.0	1.0	61	2	1	0
11866	2	1	18	118.0	1.0	1.0	62	1	1	0
11868	1	1	18	118.0	1.0	1.0	61	3	1	0
11869	1	1	18	118.0	1.0	1.0	61	1	1	0
11870	1	1	18	118.0	1.0	1.0	61	1	1	0
11871	1	1	18	118.0	1.0	1.0	61	7	1	0
11872	1	1	18	118.0	1.0	1.0	61	6	1	0
20150	1	2	1	201.0	2.0	3.0	61	9	1	0
20150	2	2	1	201.0	2.0	3.0	62	7	1	0
20151	1	2	1	201.0	2.0	3.0	61	3	0	0
20151	2	2	1	201.0	2.0	3.0	62	4	0	0
20153	1	2	1	201.0	2.0	3.0	61	3	1	0
20153	2	2	1	201.0	2.0	3.0	62	2	1	0
20250	1	2	2	202.0	2.0	3.0	61	5	1	0
20250	2	2	2	202.0	2.0	3.0	62	1	1	0
20251	1	2	2	202.0	2.0	3.0	61	20	1	1
20251	2	2	2	202.0	2.0	3.0	62	6	1	1
20251	4	2	2	202.0	2.0	3.0	64	3	1	0
20350	1	2	3	203.0	2.0	2.0	61	12	1	0
20350	2	2	3	203.0	2.0	2.0	62	4	1	0
20351	1	2	3	203.0	2.0	2.0	61	13	1	0
20351	2	2	3	203.0	2.0	2.0	62	5	0	0
20352	1	2	3	203.0	2.0	2.0	61	1	1	0
20352	2	2	3	203.0	2.0	2.0	62	2	1	0
20360	1	2	3	203.0	2.0	2.0	61	6	1	0
20360	2	2	3	203.0	2.0	2.0	62	2	1	0
20361	1	2	3	203.0	2.0	2.0	61	2	1	0
20362	1	2	3	203.0	2.0	2.0	61	8	0	0
20362	2	2	3	203.0	2.0	2.0	62	7	1	0
20363	1	2	3	203.0	2.0	2.0	61	6	1	0
20363	2	2	3	203.0	2.0	2.0	62	8	1	0
20364	1	2	3	203.0	2.0	2.0	61	14	1	0
20364	2	2	3	203.0	2.0	2.0	62	2	1	0
20364	4	2	3	203.0	2.0	2.0	64	1	0	0
20365	1	2	3	203.0	2.0	2.0	61	7	1	0
20366	1	2	3	203.0	2.0	2.0	61	40	1	1
20367	1	2	3	203.0	2.0	2.0	61	23	1	0
20367	2	2	3	203.0	2.0	2.0	62	2	1	0
20368	1	2	3	203.0	2.0	2.0	61	8	0	0
20368	2	2	3	203.0	2.0	2.0	62	2	0	0
20369	1	2	3	203.0	2.0	2.0	61	13	1	0
20450	1	2	4	204.0	2.0	2.0	61	11	1	0
20450	2	2	4	204.0	2.0	2.0	62	2	1	0
20451	1	2	4	204.0	2.0	2.0	61	6	1	0
20452	1	2	4	204.0	2.0	2.0	61	10	1	0
20452	2	2	4	204.0	2.0	2.0	62	1	1	0
20460	2	2	4	204.0	2.0	2.0	62	1	1	0
20461	2	2	4	204.0	2.0	2.0	62	1	1	0
20464	1	2	4	204.0	2.0	2.0	61	13	1	0
20464	2	2	4	204.0	2.0	2.0	62	5	1	0
20464	4	2	4	204.0	2.0	2.0	64	5	1	0
20465	1	2	4	204.0	2.0	2.0	61	2	1	0
20465	2	2	4	204.0	2.0	2.0	62	2	1	0
20466	2	2	4	204.0	2.0	2.0	62	1	1	0
20467	1	2	4	204.0	2.0	2.0	61	2	1	0
20467	2	2	4	204.0	2.0	2.0	62	2	1	0
20468	1	2	4	204.0	2.0	2.0	61	5	1	0
20468	2	2	4	204.0	2.0	2.0	62	3	1	0
20469	1	2	4	204.0	2.0	2.0	61	2	1	0
20550	1	2	5	205.0	2.0	1.0	61	2	1	0
20551	1	2	5	205.0	2.0	1.0	61	1	1	0
20552	1	2	5	205.0	2.0	1.0	61	1	1	0
20563	1	2	5	205.0	2.0	1.0	61	10	1	1
20563	2	2	5	205.0	2.0	1.0	62	3	1	0
20564	2	2	5	205.0	2.0	1.0	62	1	1	0
20565	1	2	5	205.0	2.0	1.0	61	3	1	1
20567	1	2	5	205.0	2.0	1.0	61	3	1	0
20567	2	2	5	205.0	2.0	1.0	62	6	1	0
20568	1	2	5	205.0	2.0	1.0	61	22	1	1
20568	2	2	5	205.0	2.0	1.0	62	6	1	0
20569	1	2	5	205.0	2.0	1.0	61	8	1	1
20650	1	2	6	206.0	2.0	1.0	61	4	1	0
20651	1	2	6	206.0	2.0	1.0	61	6	1	0
20660	1	2	6	206.0	2.0	1.0	61	10	1	0
20660	2	2	6	206.0	2.0	1.0	62	4	1	0
20661	1	2	6	206.0	2.0	1.0	61	9	1	0
20661	2	2	6	206.0	2.0	1.0	62	2	1	0
20662	1	2	6	206.0	2.0	1.0	61	3	1	0
20663	1	2	6	206.0	2.0	1.0	61	7	1	0
20663	2	2	6	206.0	2.0	1.0	62	3	1	0
20666	1	2	6	206.0	2.0	1.0	61	3	0	0
20666	2	2	6	206.0	2.0	1.0	62	3	0	0
20667	1	2	6	206.0	2.0	1.0	61	1	1	0
20668	1	2	6	206.0	2.0	1.0	61	3	1	0
20668	2	2	6	206.0	2.0	1.0	62	2	1	0
20669	1	2	6	206.0	2.0	1.0	61	12	1	0
20669	2	2	6	206.0	2.0	1.0	62	4	1	0
20752	1	2	7	207.0	2.0	2.0	61	7	1	0
20752	2	2	7	207.0	2.0	2.0	62	1	0	0
20753	1	2	7	207.0	2.0	2.0	61	21	1	0
20753	2	2	7	207.0	2.0	2.0	62	5	1	0
20760	1	2	7	207.0	2.0	2.0	61	4	0	0
20760	2	2	7	207.0	2.0	2.0	62	2	0	0
20761	1	2	7	207.0	2.0	2.0	61	2	0	0
20761	2	2	7	207.0	2.0	2.0	62	3	1	0
20762	1	2	7	207.0	2.0	2.0	61	3	1	0
20762	2	2	7	207.0	2.0	2.0	62	1	1	0
20763	1	2	7	207.0	2.0	2.0	61	16	0	0
20763	2	2	7	207.0	2.0	2.0	62	1	1	0
20764	1	2	7	207.0	2.0	2.0	61	17	1	0
20764	2	2	7	207.0	2.0	2.0	62	2	1	0
20765	1	2	7	207.0	2.0	2.0	61	2	1	0
20765	2	2	7	207.0	2.0	2.0	62	4	1	0
20766	1	2	7	207.0	2.0	2.0	61	6	1	0
20766	2	2	7	207.0	2.0	2.0	62	2	0	0
20767	1	2	7	207.0	2.0	2.0	61	3	0	0
20768	1	2	7	207.0	2.0	2.0	61	4	1	0
20768	2	2	7	207.0	2.0	2.0	62	1	1	0
20769	1	2	7	207.0	2.0	2.0	61	4	1	0
20769	2	2	7	207.0	2.0	2.0	62	1	1	0
20850	1	2	8	208.0	2.0	1.0	61	4	1	0
20850	2	2	8	208.0	2.0	1.0	62	1	1	0
20852	1	2	8	208.0	2.0	1.0	61	10	1	0
20853	1	2	8	208.0	2.0	1.0	61	10	0	0
20860	1	2	8	208.0	2.0	1.0	61	5	1	0
20860	2	2	8	208.0	2.0	1.0	62	2	1	0
20861	1	2	8	208.0	2.0	1.0	61	1	1	1
20861	2	2	8	208.0	2.0	1.0	62	1	1	0
20862	1	2	8	208.0	2.0	1.0	61	1	1	0
20862	2	2	8	208.0	2.0	1.0	62	2	0	0
20863	1	2	8	208.0	2.0	1.0	61	1	0	0
20864	1	2	8	208.0	2.0	1.0	61	12	1	0
20865	1	2	8	208.0	2.0	1.0	61	10	1	1
20865	2	2	8	208.0	2.0	1.0	62	2	1	0
20866	1	2	8	208.0	2.0	1.0	61	2	1	1
20868	1	2	8	208.0	2.0	1.0	61	5	1	1
20869	1	2	8	208.0	2.0	1.0	61	11	1	0
20869	2	2	8	208.0	2.0	1.0	62	1	0	0
20950	1	2	9	209.0	2.0	3.0	61	2	1	0
30150	1	3	1	301.0	3.0	2.0	61	2	1	0
30150	2	3	1	301.0	3.0	2.0	62	1	0	0
30151	1	3	1	301.0	3.0	2.0	61	2	1	0
30151	2	3	1	301.0	3.0	2.0	62	1	1	0
30151	3	3	1	301.0	3.0	2.0	63	2	0	0
30151	4	3	1	301.0	3.0	2.0	64	1	0	0
30152	2	3	1	301.0	3.0	2.0	62	1	1	0
30152	3	3	1	301.0	3.0	2.0	63	1	1	0
30160	1	3	1	301.0	3.0	2.0	61	5	1	0
30160	2	3	1	301.0	3.0	2.0	62	5	1	0
30160	4	3	1	301.0	3.0	2.0	64	2	1	0
30161	1	3	1	301.0	3.0	2.0	61	6	1	0
30161	2	3	1	301.0	3.0	2.0	62	4	1	0
30161	3	3	1	301.0	3.0	2.0	63	8	1	0
30161	4	3	1	301.0	3.0	2.0	64	3	1	0
30162	1	3	1	301.0	3.0	2.0	61	4	1	1
30162	2	3	1	301.0	3.0	2.0	62	45	1	1
30162	3	3	1	301.0	3.0	2.0	63	1	1	0
30162	4	3	1	301.0	3.0	2.0	64	2	1	1
30163	1	3	1	301.0	3.0	2.0	61	2	0	0
30163	2	3	1	301.0	3.0	2.0	62	1	0	0
30165	1	3	1	301.0	3.0	2.0	61	20	1	0
30165	3	3	1	301.0	3.0	2.0	63	2	1	0
30165	4	3	1	301.0	3.0	2.0	64	7	1	0
30167	1	3	1	301.0	3.0	2.0	61	10	1	0
30167	3	3	1	301.0	3.0	2.0	63	2	1	0
30167	4	3	1	301.0	3.0	2.0	64	3	0	0
30168	1	3	1	301.0	3.0	2.0	61	3	1	0
30168	2	3	1	301.0	3.0	2.0	62	2	0	0
30168	4	3	1	301.0	3.0	2.0	64	4	1	0
30169	1	3	1	103.0	1.0	2.0	61	9	1	0
30169	2	3	1	103.0	1.0	2.0	62	1	1	0
30169	3	3	1	103.0	1.0	2.0	63	1	1	0
30169	4	3	1	103.0	1.0	2.0	64	50	0	0
30250	1	3	2	302.0	3.0	2.0	61	20	1	1
30250	2	3	2	302.0	3.0	2.0	62	18	1	1
30250	3	3	2	302.0	3.0	2.0	63	2	0	0
30250	4	3	2	302.0	3.0	2.0	64	1	1	0
30251	1	3	2	302.0	3.0	2.0	61	4	1	1
30251	2	3	2	302.0	3.0	2.0	62	4	1	0
30251	3	3	2	302.0	3.0	2.0	63	1	0	1
30251	4	3	2	302.0	3.0	2.0	64	1	1	0
30260	1	3	2	302.0	3.0	2.0	61	1	0	0
30260	2	3	2	302.0	3.0	2.0	62	6	1	0
30260	3	3	2	302.0	3.0	2.0	63	5	1	0
30261	1	3	2	302.0	3.0	2.0	61	4	1	0
30261	2	3	2	302.0	3.0	2.0	62	5	1	0
30261	3	3	2	302.0	3.0	2.0	63	1	1	0
30261	4	3	2	302.0	3.0	2.0	64	6	1	0
30262	1	3	2	302.0	3.0	2.0	61	10	1	1
30262	2	3	2	302.0	3.0	2.0	62	2	1	0
30262	4	3	2	302.0	3.0	2.0	64	3	1	0
30263	1	3	2	302.0	3.0	2.0	61	6	1	0
30263	2	3	2	302.0	3.0	2.0	62	8	1	0
30263	3	3	2	302.0	3.0	2.0	63	6	1	0
30263	4	3	2	302.0	3.0	2.0	64	6	1	0
30264	1	3	2	302.0	3.0	2.0	61	4	1	0
30264	2	3	2	302.0	3.0	2.0	62	3	1	0
30264	3	3	2	302.0	3.0	2.0	63	4	0	0
30264	4	3	2	302.0	3.0	2.0	64	2	1	0
30265	1	3	2	302.0	3.0	2.0	61	3	1	0
30265	2	3	2	302.0	3.0	2.0	62	1	1	0
30265	3	3	2	302.0	3.0	2.0	63	1	0	0
30266	1	3	2	302.0	3.0	2.0	61	4	0	0
30266	2	3	2	302.0	3.0	2.0	62	7	1	0
30266	3	3	2	302.0	3.0	2.0	63	8	0	0
30266	4	3	2	302.0	3.0	2.0	64	4	0	0
30269	1	3	2	302.0	3.0	2.0	61	3	0	0
30269	2	3	2	302.0	3.0	2.0	62	12	1	0
30269	3	3	2	302.0	3.0	2.0	63	4	1	0
30350	1	3	3	303.0	3.0	1.0	61	1	1	0
30350	3	3	3	303.0	3.0	1.0	63	9	0	0
30350	4	3	3	303.0	3.0	1.0	64	1	1	0
30351	1	3	3	303.0	3.0	1.0	61	5	1	1
30351	2	3	3	303.0	3.0	1.0	62	1	1	0
30351	3	3	3	303.0	3.0	1.0	63	1	1	0
30351	4	3	3	303.0	3.0	1.0	64	2	1	1
30352	1	3	3	303.0	3.0	1.0	61	20	1	1
30352	2	3	3	303.0	3.0	1.0	62	20	1	0
30352	3	3	3	303.0	3.0	1.0	63	7	1	0
30354	1	3	3	303.0	3.0	1.0	61	2	1	1
30354	2	3	3	303.0	3.0	1.0	62	1	1	0
30354	3	3	3	303.0	3.0	1.0	63	1	1	0
30354	4	3	3	303.0	3.0	1.0	64	3	1	1
30360	4	3	3	303.0	3.0	1.0	64	1	1	0
30361	1	3	3	303.0	3.0	1.0	61	1	1	0
30361	2	3	3	303.0	3.0	1.0	62	1	1	0
30362	2	3	3	303.0	3.0	1.0	62	5	0	0
30363	1	3	3	303.0	3.0	1.0	61	5	1	0
30363	2	3	3	303.0	3.0	1.0	62	1	1	0
30363	3	3	3	303.0	3.0	1.0	63	3	1	0
30363	4	3	3	303.0	3.0	1.0	64	3	1	0
30364	1	3	3	303.0	3.0	1.0	61	2	1	0
30364	2	3	3	303.0	3.0	1.0	62	7	1	0
30364	3	3	3	303.0	3.0	1.0	63	2	1	0
30365	2	3	3	303.0	3.0	1.0	62	6	1	0
30366	1	3	3	303.0	3.0	1.0	61	7	1	1
30366	2	3	3	303.0	3.0	1.0	62	4	1	0
30366	3	3	3	303.0	3.0	1.0	63	12	1	0
30366	4	3	3	303.0	3.0	1.0	64	4	1	0
30367	1	3	3	303.0	3.0	1.0	61	2	1	0
30367	2	3	3	303.0	3.0	1.0	62	2	1	1
30367	3	3	3	303.0	3.0	1.0	63	10	1	0
30368	1	3	3	303.0	3.0	1.0	61	6	1	0
30368	2	3	3	303.0	3.0	1.0	62	5	1	0
30368	3	3	3	303.0	3.0	1.0	63	10	1	1
30369	1	3	3	303.0	3.0	1.0	61	3	1	0
30369	2	3	3	303.0	3.0	1.0	62	5	1	0
30369	3	3	3	303.0	3.0	1.0	63	11	1	1
30369	4	3	3	303.0	3.0	1.0	64	1	1	0
30450	1	3	4	304.0	3.0	3.0	61	1	1	0
30451	1	3	4	304.0	3.0	3.0	61	1	1	1
30451	4	3	4	304.0	3.0	3.0	64	2	1	0
30452	1	3	4	304.0	3.0	3.0	61	4	1	0
30453	1	3	4	304.0	3.0	3.0	61	20	1	1
30453	2	3	4	304.0	3.0	3.0	62	12	1	0
30453	3	3	4	304.0	3.0	3.0	63	3	1	0
30453	4	3	4	304.0	3.0	3.0	64	3	1	0
30454	1	3	4	304.0	3.0	3.0	61	2	0	0
30454	3	3	4	304.0	3.0	3.0	63	1	0	0
30454	4	3	4	304.0	3.0	3.0	64	1	0	0
40150	1	4	1	401.0	3.0	3.0	61	10	1	0
40150	2	4	1	401.0	3.0	3.0	62	7	1	0
40150	3	4	1	401.0	3.0	3.0	63	4	1	0
40150	4	4	1	401.0	3.0	3.0	64	8	1	0
40151	2	4	1	401.0	3.0	3.0	62	1	1	0
40151	4	4	1	401.0	3.0	3.0	64	1	1	0
40152	1	4	1	401.0	3.0	3.0	61	11	1	1
40152	2	4	1	401.0	3.0	3.0	62	8	1	0
40152	4	4	1	401.0	3.0	3.0	64	5	1	1
40250	1	4	2	402.0	3.0	1.0	61	3	1	0
40250	2	4	2	402.0	3.0	1.0	62	5	1	0
40250	3	4	2	402.0	3.0	1.0	63	3	0	0
40250	4	4	2	402.0	3.0	1.0	64	9	1	0
40251	1	4	2	402.0	3.0	1.0	61	20	1	0
40251	2	4	2	402.0	3.0	1.0	62	2	1	0
40251	4	4	2	402.0	3.0	1.0	64	17	1	0
40252	1	4	2	402.0	3.0	1.0	61	5	1	0
40252	2	4	2	402.0	3.0	1.0	62	1	1	0
40252	3	4	2	402.0	3.0	1.0	63	1	0	0
40252	4	4	2	402.0	3.0	1.0	64	7	1	0
40260	1	4	2	402.0	3.0	1.0	61	15	1	0
40260	2	4	2	402.0	3.0	1.0	62	1	0	0
40260	3	4	2	402.0	3.0	1.0	63	5	0	0
40260	4	4	2	402.0	3.0	1.0	64	5	1	0
40261	1	4	2	402.0	3.0	1.0	61	1	0	0
40261	2	4	2	402.0	3.0	1.0	62	4	0	0
40261	4	4	2	402.0	3.0	1.0	64	1	0	0
40263	1	4	2	402.0	3.0	1.0	61	16	1	0
40263	2	4	2	402.0	3.0	1.0	62	4	0	0
40263	3	4	2	402.0	3.0	1.0	63	1	0	0
40263	4	4	2	402.0	3.0	1.0	64	7	1	0
40264	1	4	2	402.0	3.0	1.0	61	1	1	0
40264	2	4	2	402.0	3.0	1.0	62	3	0	0
40265	1	4	2	402.0	3.0	1.0	61	1	1	0
40265	3	4	2	402.0	3.0	1.0	63	13	0	0
40265	4	4	2	402.0	3.0	1.0	64	1	0	0
40266	2	4	2	402.0	3.0	1.0	62	1	1	0
40266	4	4	2	402.0	3.0	1.0	64	1	1	0
40267	1	4	2	402.0	3.0	1.0	61	11	1	0
40267	2	4	2	402.0	3.0	1.0	62	6	1	1
40267	3	4	2	402.0	3.0	1.0	63	4	0	0
40267	4	4	2	402.0	3.0	1.0	64	7	1	0
40268	1	4	2	402.0	3.0	1.0	61	30	1	0
40268	3	4	2	402.0	3.0	1.0	63	10	1	0
40268	4	4	2	402.0	3.0	1.0	64	11	1	1
40269	1	4	2	402.0	3.0	1.0	61	4	1	0
40269	2	4	2	402.0	3.0	1.0	62	1	1	0
40269	3	4	2	402.0	3.0	1.0	63	6	0	0
40269	4	4	2	402.0	3.0	1.0	64	3	1	0
40350	1	4	3	403.0	3.0	1.0	61	4	0	0
40350	2	4	3	403.0	3.0	1.0	62	2	1	0
40350	3	4	3	403.0	3.0	1.0	63	1	0	0
40350	4	4	3	403.0	3.0	1.0	64	3	0	0
40351	1	4	3	403.0	3.0	1.0	61	1	0	0
40351	2	4	3	403.0	3.0	1.0	62	2	1	0
40351	4	4	3	403.0	3.0	1.0	64	1	0	0
40353	2	4	3	403.0	3.0	1.0	62	5	1	0
40353	4	4	3	403.0	3.0	1.0	64	1	1	0
40354	1	4	3	403.0	3.0	1.0	61	1	1	0
40354	4	4	3	403.0	3.0	1.0	64	1	1	0
40360	1	4	3	403.0	3.0	1.0	61	1	0	0
40360	2	4	3	403.0	3.0	1.0	62	3	1	0
40360	4	4	3	403.0	3.0	1.0	64	1	0	0
40361	1	4	3	403.0	3.0	1.0	61	4	1	0
40361	2	4	3	403.0	3.0	1.0	62	4	1	0
40361	4	4	3	403.0	3.0	1.0	64	10	1	0
40362	1	4	3	403.0	3.0	1.0	61	7	1	0
40362	2	4	3	403.0	3.0	1.0	62	4	1	0
40362	4	4	3	403.0	3.0	1.0	64	4	1	0
40363	1	4	3	403.0	3.0	1.0	61	5	1	0
40363	2	4	3	403.0	3.0	1.0	62	5	1	0
40363	4	4	3	403.0	3.0	1.0	64	1	1	0
40364	1	4	3	403.0	3.0	1.0	61	1	0	0
40364	2	4	3	403.0	3.0	1.0	62	3	1	0
40364	3	4	3	403.0	3.0	1.0	63	1	0	0
40364	4	4	3	403.0	3.0	1.0	64	10	1	1
40366	1	4	3	403.0	3.0	1.0	61	10	1	0
40366	2	4	3	403.0	3.0	1.0	62	3	1	0
40366	4	4	3	403.0	3.0	1.0	64	12	1	0
40367	1	4	3	403.0	3.0	1.0	61	2	1	0
40367	2	4	3	403.0	3.0	1.0	62	2	1	0
40367	3	4	3	403.0	3.0	1.0	63	2	0	0
40367	4	4	3	403.0	3.0	1.0	64	5	1	0
40368	1	4	3	403.0	3.0	1.0	61	3	1	0
40368	2	4	3	403.0	3.0	1.0	62	2	1	0
40368	4	4	3	403.0	3.0	1.0	64	2	1	0
40369	1	4	3	403.0	3.0	1.0	61	1	1	0
40369	2	4	3	403.0	3.0	1.0	62	3	1	0
40369	4	4	3	403.0	3.0	1.0	64	5	1	0
40450	4	4	4	404.0	3.0	2.0	64	3	1	0
40451	1	4	4	404.0	3.0	2.0	61	8	1	0
40451	2	4	4	404.0	3.0	2.0	62	1	0	0
40460	1	4	4	404.0	3.0	2.0	61	10	1	1
40460	2	4	4	404.0	3.0	2.0	62	2	1	0
40460	3	4	4	404.0	3.0	2.0	63	6	1	0
40460	4	4	4	404.0	3.0	2.0	64	5	1	0
40461	1	4	4	404.0	3.0	2.0	61	2	1	0
40461	2	4	4	404.0	3.0	2.0	62	1	1	0
40461	3	4	4	404.0	3.0	2.0	63	1	0	0
40461	4	4	4	404.0	3.0	2.0	64	1	1	0
40462	2	4	4	404.0	3.0	2.0	62	1	1	0
40463	1	4	4	404.0	3.0	2.0	61	1	1	0
40463	2	4	4	404.0	3.0	2.0	62	1	1	0
40463	4	4	4	404.0	3.0	2.0	64	1	1	0
40464	1	4	4	404.0	3.0	2.0	61	7	1	1
40464	2	4	4	404.0	3.0	2.0	62	2	1	0
40464	3	4	4	404.0	3.0	2.0	63	6	1	0
40464	4	4	4	404.0	3.0	2.0	64	4	1	0
40465	1	4	4	404.0	3.0	2.0	61	2	1	0
40466	1	4	4	404.0	3.0	2.0	61	1	1	0
40466	2	4	4	404.0	3.0	2.0	62	1	1	0
40466	4	4	4	404.0	3.0	2.0	64	1	1	0
40467	1	4	4	404.0	3.0	2.0	61	6	1	0
40467	2	4	4	404.0	3.0	2.0	62	3	0	0
40467	4	4	4	404.0	3.0	2.0	64	1	1	0
40468	2	4	4	404.0	3.0	2.0	62	3	1	0
40468	3	4	4	404.0	3.0	2.0	63	1	1	0
40469	4	4	4	404.0	3.0	2.0	64	4	1	0
